gameNumber,location,weather,opponent,date,mlbAtBatIndex,realAtBatIndex,pitcherName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,
4,a,Sunny,CLE,2019-04-01,12,0,Mike Clevinger,R,Strikeout,strikeout,0,0,S,FF,94.9,86.2,32.51,-10.35,-3.44,11.37,-0.16,3.01,4.17,-138.12,-4.94,122.96,157.38,-1.25,50,5.53,-6.6,26.4,2.4,24,2149,195,0.39,6.75,
4,a,Sunny,CLE,2019-04-01,12,0,Mike Clevinger,R,Strikeout,strikeout,0,1,B,SL,81.1,74.8,22.86,-34.31,6.95,-1.52,1,1.28,3.38,-118,-2.35,79,204.3,-1.36,50,5.45,9.78,16.8,10.8,24,2451,77,0.47,6.08,
4,a,Sunny,CLE,2019-04-01,12,0,Mike Clevinger,R,Strikeout,strikeout,1,1,S,FF,96.1,88.3,30,-10.86,-2.87,10.7,0.3,2.7,5.63,-139.88,-5.49,105.54,165.76,-1.36,50,5.4,-5.72,20.4,2.4,24,2300,192,0.39,6.68,
4,a,Sunny,CLE,2019-04-01,12,0,Mike Clevinger,R,Strikeout,strikeout,1,2,B,FF,97,88.8,31.08,-13.12,-6.17,9.44,1.34,2.65,8.93,-140.95,-5.6,65.88,167.14,-1.06,50,5.51,-12.45,36,3.6,24,2195,210,0.39,6.65,
4,a,Sunny,CLE,2019-04-01,12,0,Mike Clevinger,R,Strikeout,strikeout,2,2,S,SL,82.3,75.6,23.86,-29.75,8.11,1.67,1.13,1.84,3.49,-119.69,-2.2,73.83,189.22,-1.4,50,5.44,11.72,21.6,9.6,24,2419,100,0.46,5.79,
4,a,Sunny,CLE,2019-04-01,31,1,Mike Clevinger,R,Strikeout,strikeout,0,0,C,FF,95.9,88.3,29.39,-12.51,-3.33,9.89,0.38,2.47,6.07,-139.68,-5.89,102.57,172.15,-1.38,50,5.42,-6.63,21.6,3.6,24,2160,196,0.39,6.81,
4,a,Sunny,CLE,2019-04-01,31,1,Mike Clevinger,R,Strikeout,strikeout,0,1,S,SL,81.5,75.7,21.51,-30.43,7.47,1.22,0.55,1.3,2.54,-118.69,-3.5,96.09,203.61,-1.5,50,5.55,10.72,19.2,9.6,24,2444,96,0.46,5.87,
4,a,Sunny,CLE,2019-04-01,31,1,Mike Clevinger,R,Strikeout,strikeout,0,2,S,FF,96.7,88.6,30.92,-10.97,-4.35,10.52,-0.05,3.3,5.18,-140.81,-4.24,118.74,149.76,-1.34,50,5.53,-8.75,32.4,2.4,24,2122,200,0.39,6.68,
4,a,Sunny,CLE,2019-04-01,52,2,Adam Cimber,R,Field Error,field_error,0,0,B,SL,74.9,67.8,20.07,-33.55,-0.35,-1.17,1.21,2.88,9.66,-108.14,9.24,70.98,160.9,-3.28,50,2.25,-0.41,2.4,10.8,24,1957,113,0.51,6.33,
4,a,Sunny,CLE,2019-04-01,52,2,Adam Cimber,R,Field Error,field_error,1,0,C,SI,83.9,76.6,23.35,-42.14,-10.24,-6.66,-0.03,1.36,10.67,-121.47,6.89,117.97,202.1,-3.14,50,2.15,-15.33,18,12,24,2195,302,0.45,6.47,
