gameNumber,location,weather,opponent,date,mlbAtBatIndex,realAtBatIndex,pitcherName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,0,0,C,CH,87.7,81.2,23.64,-23.16,8.09,5.42,0.42,1.65,-5.7,-127.54,-5.74,100.96,194.39,1.62,50,5.73,13.46,27.6,7.2,24,2107,123,0.43,6.21,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,0,1,B,FT,93.2,85,30.54,-19.48,10.27,6.85,1.64,2.83,-3.77,-135.54,-4.4,54.58,162.21,1.71,50,5.84,19.04,42,6,24,2328,123,0.41,5.97,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,1,1,B,FT,91.6,83.8,28.43,-21.95,8.49,5.67,1.03,3.91,-4.84,-133.38,-1.27,77.62,133.33,1.77,50,5.97,15.3,32.4,6,24,2314,125,0.41,6.35,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,2,1,S,FF,93.8,86.5,27.22,-15.15,5,8.93,0.06,3.45,-5.9,-136.51,-3.67,114.87,145.56,1.59,50,5.84,9.53,27.6,3.6,24,2336,153,0.4,5.85,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,2,2,B,FF,93.3,85.1,29.36,-15.24,5.56,9.1,-0.51,4.2,-7.68,-135.55,-1.42,136.58,125.4,1.63,50,5.79,10.36,28.8,3.6,24,2325,152,0.41,5.97,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,3,1,F,FT,94.3,86.9,28.26,-20.28,9.17,6.19,0.32,2.65,-5.98,-137.2,-5.04,104.76,167.2,1.33,50,5.88,17.62,37.2,6,24,2373,124,0.4,6.16,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,3,1,F,FT,93.7,87,25.38,-20.62,8.5,6.04,0.24,2.41,-6.4,-136.35,-5.24,107.95,173.75,1.49,50,5.75,16.26,34.8,6,24,2111,125,0.4,5.94,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,3,1,F,FT,94,86.2,29.26,-20.61,8.65,6.08,-0.05,3.29,-6.75,-136.79,-3.23,119.06,149.87,1.32,50,5.9,16.44,34.8,6,24,2050,126,0.4,6.15,
76,a,Partly Cloudy,BOS,2019-06-24,9,0,Eduardo Rodriguez,L,Groundout,field_out,3,2,X,CH,89.2,82,26.52,-24.58,10.76,4.45,-0.03,1.72,-7.75,-129.66,-5.26,118.32,192.38,1.59,50,5.64,18.37,33.6,7.2,24,2197,111,0.42,6.39,
76,a,Partly Cloudy,BOS,2019-06-24,25,1,Eduardo Rodriguez,L,Groundout,field_out,0,0,B,FT,93.2,85.2,30.37,-20.72,10.39,6.18,0.85,1.82,-5.6,-135.48,-6.45,84.42,189.4,1.6,50,5.69,19.26,39.6,6,24,2291,119,0.41,5.95,
76,a,Partly Cloudy,BOS,2019-06-24,25,1,Eduardo Rodriguez,L,Groundout,field_out,1,0,X,FF,93.5,85.4,30.36,-18.15,8.88,7.5,1.18,2.61,-4.33,-135.99,-5.1,72.11,168.27,1.64,50,5.77,16.59,39.6,4.8,24,2281,130,0.41,5.87,
76,a,Partly Cloudy,BOS,2019-06-24,50,2,Eduardo Rodriguez,L,Sac Bunt,sac_bunt,0,0,X,FT,91.5,84.6,25.98,-22.51,9.35,5.33,0.43,2.14,-6.34,-133.12,-5.2,100.53,181.01,1.62,50,5.73,16.95,33.6,6,24,2005,119,0.41,6.09,
76,a,Partly Cloudy,BOS,2019-06-24,64,3,Josh Taylor,L,Walk,walk,0,0,C,FC,93.8,86.6,28.07,-25.99,-0.88,3.26,0.28,2.55,6.56,-136.4,-5.62,106.49,169.9,-2.04,50,6.41,-1.67,1.2,6,24,2405,183,0.4,5.84,
76,a,Partly Cloudy,BOS,2019-06-24,64,3,Josh Taylor,L,Walk,walk,0,1,W,CU,81.4,74.8,25.69,-42.84,6.72,-7.65,0.5,1.03,4.36,-118.19,-3.59,97.99,210.87,-2.25,50,6.56,9.37,13.2,13.2,24,2987,42,0.48,5.09,
76,a,Partly Cloudy,BOS,2019-06-24,64,3,Josh Taylor,L,Walk,walk,0,2,B,FC,94.1,87,27.27,-24.05,2.5,4.23,0.69,4.26,6.57,-136.91,-1.82,90.88,123.67,-2.06,50,6.56,4.8,14.4,4.8,24,2348,142,0.4,5.92,
76,a,Partly Cloudy,BOS,2019-06-24,64,3,Josh Taylor,L,Walk,walk,1,2,B,CU,82,75.4,23.94,-43.44,6.7,-7.86,-0.41,3.26,2.09,-119.23,1.23,132.69,150.63,-2.17,50,6.68,9.59,13.2,12,24,2834,43,0.47,5.56,
76,a,Partly Cloudy,BOS,2019-06-24,64,3,Josh Taylor,L,Walk,walk,2,2,*B,CU,83.5,77.3,26.31,-44.41,4.75,-8.36,1.35,-0.46,6.98,-121.02,-7.02,65.39,251.3,-2.2,50,6.42,6.95,9.6,13.2,24,2617,32,0.46,5.51,
76,a,Partly Cloudy,BOS,2019-06-24,64,3,Josh Taylor,L,Walk,walk,3,2,B,FT,94.2,87,27.59,-18.49,8.35,7.12,1.19,2.27,-5.04,-137.11,-6.37,71.73,177.36,1.96,50,5.87,16.05,37.2,4.8,24,2315,129,0.4,6.64,
77,a,Cloudy,BOS,2019-06-25,11,0,David Price,L,Single,single,0,0,C,FF,93.4,85,30.62,-14.15,7.31,9.73,0.28,2.19,-9.67,-135.51,-6.43,106.48,179.64,2.95,50,5.59,13.55,36,4.8,24,2289,145,0.41,6.01,
77,a,Cloudy,BOS,2019-06-25,11,0,David Price,L,Single,single,0,1,E,FT,92.9,84.4,30.76,-19.06,11.43,7.18,0.62,2.41,-10.11,-134.68,-5.14,93.3,173.54,2.95,50,5.7,20.88,43.2,6,24,2391,123,0.41,5.98,
77,a,Cloudy,BOS,2019-06-25,23,1,David Price,L,Lineout,field_out,0,0,S,FF,90.4,82.3,28.28,-15.05,6.27,9.84,-0.16,3.18,-9.89,-131.2,-3.65,123.06,153.04,2.85,50,5.71,10.91,28.8,4.8,24,2075,152,0.42,6.08,
77,a,Cloudy,BOS,2019-06-25,23,1,David Price,L,Lineout,field_out,0,1,F,FT,91.5,83.6,28.08,-21.37,10.12,6.03,1.05,3.57,-8.43,-132.94,-1.69,77.15,142.56,2.94,50,5.76,18.13,37.2,6,24,2123,123,0.42,5.83,
