gameNumber,location,weather,opponent,date,mlbAtBatIndex,realAtBatIndex,pitcherName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,
3,a,Sunny,KC,2019-03-31,14,0,Jorge Lopez,R,Groundout,field_out,0,1,F,CU,79.1,73.1,21.98,-39.39,3.2,-5.4,0.4,1.47,3.48,-115.05,-1.88,101.62,199.17,-1.55,50,6.12,4.27,7.2,12,24,2442,34,undefined,undefined,
3,a,Sunny,KC,2019-03-31,14,0,Jorge Lopez,R,Groundout,field_out,0,2,*B,CU,81,75.4,22.5,-40.45,1.53,-5.9,1,-0.08,5.21,-117.73,-5.41,79.52,240.08,-1.43,50,5.99,2.14,3.6,12,24,2245,19,undefined,undefined,
3,a,Sunny,KC,2019-03-31,14,0,Jorge Lopez,R,Groundout,field_out,1,2,X,CU,80.1,74,21.32,-37.73,2.65,-4.03,0.53,2.84,3.97,-116.5,0.4,96.98,162.21,-1.54,50,6.22,3.65,6,10.8,24,2419,39,undefined,undefined,
3,a,Sunny,KC,2019-03-31,29,1,Jorge Lopez,R,Grounded Into DP,grounded_into_double_play,0,0,C,CH,88.6,81.7,24.96,-25.91,-10.27,3.7,0.47,2.3,8.4,-128.76,-3.88,98.92,176.66,-1.49,50,5.82,-17.36,31.2,7.2,24,1577,249,undefined,undefined,
3,a,Sunny,KC,2019-03-31,29,1,Jorge Lopez,R,Grounded Into DP,grounded_into_double_play,0,1,B,FT,90.2,83.2,26.3,-23.55,-11.57,4.95,0.39,0.78,8.79,-130.9,-8.28,102.16,217.73,-1.5,50,5.73,-20.19,36,7.2,24,1728,248,undefined,undefined,
3,a,Sunny,KC,2019-03-31,29,1,Jorge Lopez,R,Grounded Into DP,grounded_into_double_play,1,1,S,FF,91.4,84.1,27.35,-18.93,-5.33,7.4,1.07,1.05,7.78,-132.71,-8.72,76.19,210.51,-1.21,50,5.75,-9.54,21.6,4.8,24,1805,214,undefined,undefined,
3,a,Sunny,KC,2019-03-31,29,1,Jorge Lopez,R,Grounded Into DP,grounded_into_double_play,1,2,X,CU,80.4,74.7,21.48,-40.6,1.89,-6.07,1.04,1.36,5.08,-116.9,-2.06,77.34,202.13,-1.41,50,6.05,2.63,4.8,12,24,2323,22,undefined,undefined,
3,a,Sunny,KC,2019-03-31,44,2,Kevin McCarthy,R,Double,double,0,0,B,SI,90.6,83.6,25.72,-23.27,-7.57,5.04,1.49,1.9,9.45,-131.6,-5.62,60.25,187.59,-1.14,50,5.77,-13.38,25.2,6,24,2076,235,undefined,undefined,
3,a,Sunny,KC,2019-03-31,44,2,Kevin McCarthy,R,Double,double,1,0,C,CU,81.3,75.6,20.72,-30.43,-0.46,1.22,0.8,1.35,5.26,-118.32,-3.76,86.6,202.34,-1.38,50,5.72,-0.66,0,8.4,24,2129,168,undefined,undefined,
3,a,Sunny,KC,2019-03-31,44,2,Kevin McCarthy,R,Double,double,1,1,S,CH,82.1,75.7,23.42,-31.86,-10.63,0.22,-1,1.44,4.25,-119.67,-3.34,154.97,200.01,-1.42,50,5.71,-15.38,24,9.6,24,1459,270,undefined,undefined,
3,a,Sunny,KC,2019-03-31,44,2,Kevin McCarthy,R,Double,double,1,2,D,CH,82.8,76.1,23.98,-29.64,-9.73,1.72,-0.68,2.05,4.8,-120.68,-2.58,142.99,183.39,-1.44,50,5.75,-14.32,24,9.6,24,1546,260,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,0,0,S,FF,95.7,88.7,27.42,-16.71,0.14,7.77,1.07,2.66,5.33,-139.32,-5.51,76.04,166.95,-0.87,50,5.75,0.27,3.6,3.6,24,2373,174,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,0,1,B,FF,95.3,87.7,28.35,-14.99,-0.04,8.74,0.29,4.2,3.02,-138.73,-1.86,105.91,125.27,-0.8,50,5.87,-0.07,2.4,3.6,24,2371,178,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,1,1,B,CU,79.2,73.7,21.64,-44.16,2.1,-8.92,-0.45,0.16,0.43,-115.26,-3.11,134.22,234.41,-0.92,50,5.8,2.82,3.6,13.2,24,2036,13,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,2,1,C,FF,95.2,88.3,26.89,-16.4,0.12,8,-0.32,2.01,1.77,-138.61,-7.12,129.16,184.58,-0.98,50,5.68,0.24,2.4,3.6,24,2370,177,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,2,2,B,CU,80.1,74.4,22.75,-44.79,1.17,-9.21,-0.42,-0.05,0.4,-116.54,-3.63,133.02,240.23,-0.75,50,5.77,1.6,2.4,13.2,24,1965,7,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,3,1,F,FF,95.2,88.3,26.8,-15.67,1.26,8.38,0.16,1.59,2.6,-138.46,-8.18,110.89,195.89,-0.95,50,5.6,2.48,9.6,3.6,24,2369,168,undefined,undefined,
3,a,Sunny,KC,2019-03-31,59,3,Kyle Zimmer,R,Single,single,3,2,D,FF,95.8,88.5,28.38,-14.23,-0.53,9.02,-0.43,2.08,1.23,-139.45,-7.5,133.41,182.75,-0.81,50,5.72,-1.05,2.4,3.6,24,2370,182,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,7,0,Corey Kluber,R,Groundout,field_out,0,0,B,SI,91.7,84.1,27.49,-25.63,-9.64,3.64,1.4,2.04,11.2,-133,-3.02,63.49,183.58,-1.6,50,5.04,-17.34,30,7.2,24,2399,247,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,7,0,Corey Kluber,R,Groundout,field_out,1,0,B,FC,88,82.2,20.75,-25.17,1.12,4.11,0.7,3.61,5.93,-128.16,0.82,90.32,141.39,-1.77,50,5.22,1.91,6,6,24,2473,158,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,7,0,Corey Kluber,R,Groundout,field_out,2,0,C,FC,87.3,82,19.64,-27.88,2.19,2.55,0.47,2.87,4.89,-127.27,-0.31,98.9,161.24,-1.73,50,5.15,3.68,8.4,7.2,24,2616,135,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,7,0,Corey Kluber,R,Groundout,field_out,2,1,C,SI,91.2,84.2,25.21,-24.27,-8.72,4.39,0.45,2.7,8.33,-132.6,-1.63,99.71,165.81,-1.58,50,5.07,-15.71,30,6,24,2385,240,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,7,0,Corey Kluber,R,Groundout,field_out,2,2,X,SI,91.9,84.2,27.92,-23.43,-9.38,4.83,0.83,2.28,9.44,-133.54,-2.85,85.33,177.26,-1.53,50,5.04,-16.99,32.4,6,24,2450,240,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,26,1,Corey Kluber,R,Groundout,field_out,0,0,C,FC,86.8,79.4,25.96,-26.38,1.06,3.59,0.29,3.07,4.61,-126.3,-0.13,106.05,155.96,-1.7,50,5.24,1.71,6,7.2,24,2499,156,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,26,1,Corey Kluber,R,Groundout,field_out,0,1,S,CU,82.2,74.9,25.3,-28.88,8.52,2.31,1.29,1.55,4.51,-119.33,-2.09,67.89,196.79,-1.74,50,5.07,12.16,24,9.6,24,2580,103,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,26,1,Corey Kluber,R,Groundout,field_out,0,2,X,CU,82.6,76.3,22.53,-34.49,7.85,-1.58,0.09,1.85,2.27,-120.08,-0.57,113.57,188.95,-1.89,50,5.15,11.5,19.2,9.6,24,2556,79,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,41,2,Tyler Olson,R,Strikeout,strikeout,0,0,C,FF,86.7,80,23.99,-27.78,-1.43,2.71,0.26,2.7,-6.92,-126.02,-1.49,106.97,165.71,3.22,50,5.53,-2.31,7.2,7.2,24,2292,219,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,41,2,Tyler Olson,R,Strikeout,strikeout,0,1,S,FF,86.6,80.1,22.98,-28.19,0.34,2.46,0.37,2.65,-7.11,-125.81,-1.48,102.91,167.11,3.17,50,5.5,0.55,1.2,7.2,24,2368,190,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,41,2,Tyler Olson,R,Strikeout,strikeout,0,1,F,FF,87.2,80.5,23.96,-24.38,-0.09,4.76,-0.82,2.4,-9.54,-126.63,-2.84,148.1,173.91,3,50,5.47,-0.14,3.6,6,24,2325,194,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,41,2,Tyler Olson,R,Strikeout,strikeout,0,1,F,FF,86.7,80.1,23.7,-25.54,0.43,4.1,-0.43,2.4,-8.95,-125.88,-2.77,133.49,173.99,3.1,50,5.57,0.69,2.4,6,24,2363,188,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,41,2,Tyler Olson,R,Strikeout,strikeout,0,2,S,CU,74.7,68.3,22.5,-35.97,-12.23,-3.27,-2.1,1.26,-7.59,-108.14,-0.78,197.03,204.73,3.07,50,5.65,-14.18,22.8,13.2,24,2889,282,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,57,3,Dan Otero,R,Single,single,0,0,D,SI,88.7,82.5,23.24,-26.92,-11.25,3.06,-0.16,2.36,6.65,-129.3,-2.69,123.11,174.98,-1.28,50,5.45,-19.33,33.6,7.2,24,1997,254,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,72,4,Adam Cimber,R,Flyout,field_out,0,0,B,SL,74.7,69.4,15.31,-31.23,2.81,0.78,-0.93,2.45,4.35,-108.45,7.75,152.52,172.55,-3.31,50,2.21,3.42,7.2,9.6,24,undefined,119,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,72,4,Adam Cimber,R,Flyout,field_out,1,0,C,SI,86,79.4,20.91,-40.86,-9.11,-5.43,0.13,2.27,10.93,-124.58,8.64,112.13,177.41,-3.1,50,2.11,-14.56,18,10.8,24,2250,298,undefined,undefined,
5,a,Sunny,CLE,2019-04-03,72,4,Adam Cimber,R,Flyout,field_out,1,1,X,SL,75.3,68.8,19.17,-32.87,0.55,-0.58,-0.18,1.88,6.27,-109.22,7.03,123.76,187.93,-3.16,50,2.16,0.67,3.6,10.8,24,1990,114,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,14,0,Mike Leake,R,Strikeout,strikeout,0,0,S,FF,88.8,81.3,25.77,-25.81,-4.95,3.78,1.12,2.71,12.09,-128.63,-0.44,74.23,165.51,-2.99,50,4.88,-8.33,13.2,6,24,2205,221,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,14,0,Mike Leake,R,Strikeout,strikeout,0,1,S,CH,85.2,78.6,22.82,-34.2,-11.39,-1.31,0.52,1.08,12.37,-123.4,-2.29,97.09,209.58,-3.06,50,4.88,-17.69,24,9.6,24,1764,278,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,14,0,Mike Leake,R,Strikeout,strikeout,0,2,B,FC,87.4,81.3,22.02,-26.59,-0.23,3.35,-0.98,2.4,5.87,-127.16,-1.29,154.32,174.06,-3.27,50,4.99,-0.38,1.2,6,24,2192,173,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,14,0,Mike Leake,R,Strikeout,strikeout,1,2,S,SL,82,76,21.66,-33.5,2.66,-0.92,1.67,1.45,10.32,-118.9,-1.14,53.45,199.58,-3.06,50,4.96,3.83,9.6,9.6,24,2509,77,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,35,1,Mike Leake,R,Flyout,field_out,0,0,X,FF,88.9,80.7,27.91,-23.49,-6.78,5.19,0.94,2.64,9.48,-128.85,-0.98,81.25,167.36,-1.92,50,4.85,-11.34,21.6,6,24,2295,226,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,60,2,Mike Leake,R,Single,single,0,0,F,FC,85,79,20.89,-29.52,-0.46,1.69,0.73,2.25,6.94,-123.52,-0.6,89.04,178.09,-2.04,50,4.94,-0.71,1.2,7.2,24,2339,170,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,60,2,Mike Leake,R,Single,single,0,1,S,SL,79.6,74.1,19.52,-32.68,2.46,-0.37,1.26,1.01,9.37,-115.54,-1.67,68.97,211.6,-3.15,50,4.85,3.36,8.4,9.6,24,2437,83,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,60,2,Mike Leake,R,Single,single,0,1,F,SI,89.2,81.8,25.58,-25.55,-6.37,3.89,0.2,2.5,9.41,-129.38,-1.09,109.42,171.32,-2.65,50,4.87,-10.86,19.2,6,24,2231,233,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,60,2,Mike Leake,R,Single,single,0,2,D,SL,80.1,74.9,18.39,-34.74,3.97,-1.83,-0.04,1.59,3.57,-116.58,-0.18,118.4,196.04,-2.1,50,4.9,5.56,9.6,9.6,24,2469,69,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,79,3,Connor Sadzeck,R,Double,double,0,0,C,SL,88.4,81.1,26.93,-27.29,0.44,2.92,0.14,1.99,6.1,-128.54,-3.54,111.63,184.96,-2.32,50,5.51,0.73,3.6,7.2,24,2408,155,undefined,undefined,
7,h,Cloudy,SEA,2019-04-06,79,3,Connor Sadzeck,R,Double,double,0,1,D,SL,87.3,79.8,27.09,-28.71,0.74,2.13,-0.03,2.18,5.74,-126.89,-2.66,118.1,179.95,-2.42,50,5.54,1.2,4.8,7.2,24,2228,142,undefined,undefined,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,0,0,*B,FF,96,88,30.87,-8.29,4.13,12.19,0.1,0.29,-5.62,-139.04,-15.1,113.06,230.88,1.61,50,6.34,8.1,31.2,2.4,24,2431,161,0.39,6.44,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,1,0,B,CH,88.1,81.1,26.06,-18.26,8.61,8.37,1.05,1.16,-5.26,-128.02,-9.52,76.86,207.47,2.01,50,6.35,14.31,33.6,6,24,1863,132,0.42,6.78,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,2,0,B,CH,86.7,79.5,26.13,-20.89,7.89,7.03,1.3,1.98,-4.17,-126.08,-6.83,67.4,185.27,1.95,50,6.41,12.67,27.6,6,24,1894,130,0.43,6.77,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,3,0,C,FF,95.7,87.6,30.97,-9.21,5.96,11.75,-0.49,1.77,-7.69,-138.89,-11.08,135.52,191.05,1.54,50,6.42,11.65,40.8,3.6,24,2413,154,0.39,6.82,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,3,1,T,FF,95.5,87.2,31.56,-8.91,3.63,11.93,-0.07,2.72,-5.62,-138.89,-8.65,119.58,165.23,1.51,50,6.47,7.09,28.8,2.4,24,2412,164,0.39,6.71,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,3,1,F,FF,95.6,87.8,29.8,-9.36,3.54,11.62,-0.14,2.3,-5.99,-138.94,-9.81,122.15,176.69,1.58,50,6.49,6.96,26.4,2.4,24,2435,164,0.39,6.67,
9,h,Partly Cloudy,TB,2019-04-08,26,0,Blake Snell,R,Flyout,field_out,3,2,X,CU,79.5,73.6,21.69,-37.17,-3.37,-3.68,0.43,2.19,-1.94,-115.74,-2.3,100.75,179.81,1.71,50,6.75,-4.56,7.2,10.8,24,2636,316,0.48,5.99,
9,h,Partly Cloudy,TB,2019-04-08,44,1,Blake Snell,R,Single,single,0,0,F,FF,96.1,86.7,35.62,-11.55,3.95,10.6,-0.09,3.2,-5.84,-139.65,-6.97,120.58,152.48,1.52,50,6.51,7.69,25.2,3.6,24,2462,162,0.39,6.75,
9,h,Partly Cloudy,TB,2019-04-08,44,1,Blake Snell,R,Single,single,0,1,B,FF,95.5,86.9,32.77,-12.62,4.47,10.03,0.4,4.49,-4.6,-139.1,-3.43,101.64,117.66,1.5,50,6.58,8.71,30,3.6,24,2361,158,0.39,6.62,
9,h,Partly Cloudy,TB,2019-04-08,44,1,Blake Snell,R,Single,single,1,1,C,CU,81.3,75.2,22.69,-40.38,-3.83,-5.8,0.6,2.26,-1.37,-118.29,-1.79,94.25,177.67,1.68,50,6.73,-5.42,8.4,12,24,2526,325,0.47,5.76,
9,h,Partly Cloudy,TB,2019-04-08,44,1,Blake Snell,R,Single,single,1,2,D,SL,86.1,79.9,23.8,-29.01,-2.94,1.98,-0.47,1.96,-4.41,-125.34,-5.48,135,185.92,1.69,50,6.52,-4.71,10.8,7.2,24,2334,247,0.44,6.45,
9,h,Partly Cloudy,TB,2019-04-08,60,2,Hunter Wood,R,Strikeout,strikeout,0,0,C,FF,91.8,83.7,29.53,-11.81,1.79,11.3,0.04,3.37,-2.09,-133.59,-5.89,115.45,147.95,0.6,50,6.45,3.23,12,3.6,24,2282,171,0.41,6.22,
9,h,Partly Cloudy,TB,2019-04-08,60,2,Hunter Wood,R,Strikeout,strikeout,0,1,B,FF,92.4,84.2,29.48,-12.52,1.71,10.76,-0.68,4.76,-4.33,-134.4,-2.47,142.86,110.31,0.73,50,6.58,3.13,9.6,2.4,24,2283,173,0.41,6,
9,h,Partly Cloudy,TB,2019-04-08,60,2,Hunter Wood,R,Strikeout,strikeout,1,1,B,FF,91,83,29.13,-12.82,0.47,10.96,-1.51,3.33,-5.54,-132.29,-5.39,174.48,148.98,0.56,50,6.34,0.82,1.2,3.6,24,2275,181,0.42,6.22,
9,h,Partly Cloudy,TB,2019-04-08,60,2,Hunter Wood,R,Strikeout,strikeout,2,1,B,FF,91.1,83.1,29.49,-13.52,1.06,10.54,1.55,2.58,0.92,-132.52,-7.16,57.9,169.26,1.06,50,6.31,1.88,8.4,3.6,24,2345,173,0.42,6.17,
9,h,Partly Cloudy,TB,2019-04-08,60,2,Hunter Wood,R,Strikeout,strikeout,3,1,F,FF,91.5,83.1,30.59,-9.92,0.8,12.55,0.33,1.84,-1.72,-132.85,-9.75,104.29,189.02,0.89,50,6.3,1.42,4.8,2.4,24,2327,177,0.41,6.29,
9,h,Partly Cloudy,TB,2019-04-08,60,2,Hunter Wood,R,Strikeout,strikeout,3,2,S,SL,85.3,79.8,20.56,-26.12,2.68,3.8,-0.17,2.21,-2.26,-124.32,-4.76,123.51,179.16,0.39,50,6.27,4.27,8.4,7.2,24,2511,144,0.44,5.78,
12,a,Cloudy,NYY,2019-04-12,12,0,J.A. Happ,R,Strikeout,strikeout,0,0,B,FF,90.8,82.4,29.68,-12.11,4.21,11.42,1.07,5.45,-3.72,-132.14,0.25,76.03,91.71,1.96,50,6.24,7.39,28.8,3.6,24,2298,162,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,12,0,J.A. Happ,R,Strikeout,strikeout,1,0,C,FF,91,82.9,28.69,-13.79,6.35,10.43,-0.77,3.18,-8.83,-132.06,-4.88,146.42,153.01,1.79,50,6.07,11.18,32.4,3.6,24,2332,152,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,12,0,J.A. Happ,R,Strikeout,strikeout,1,1,S,FF,90.5,82.7,28.01,-13.46,7.37,10.69,0.61,2.49,-5.73,-131.51,-6.43,94.01,171.25,1.86,50,5.97,12.9,38.4,4.8,24,2332,146,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,12,0,J.A. Happ,R,Strikeout,strikeout,1,2,S,FF,92.4,83.9,30.44,-11.71,7.5,11.3,0.19,2.71,-7.24,-134.12,-6.27,109.77,165.53,1.96,50,5.93,13.58,42,3.6,24,2429,148,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,31,1,J.A. Happ,R,Walk,walk,0,0,C,FT,88.6,81.5,25.52,-21.95,9.42,6.06,0.22,2.3,-7.05,-128.78,-5.03,108.51,176.68,1.76,50,5.96,15.89,32.4,6,24,2237,123,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,31,1,J.A. Happ,R,Walk,walk,0,1,B,SL,83.6,77,22.22,-27.09,-3.17,3.37,1.4,3.9,-0.82,-121.63,0.21,63.68,133.51,2.15,50,6.15,-4.78,10.8,7.2,24,2212,222,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,31,1,J.A. Happ,R,Walk,walk,1,1,B,FF,90.4,82,29.25,-14.58,4.38,10.1,0.93,5,-4.07,-131.49,-0.01,81.44,103.61,1.94,50,6.1,7.62,25.2,3.6,24,2359,159,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,31,1,J.A. Happ,R,Walk,walk,2,1,B,FF,90.7,82.2,29.8,-13.65,5.48,10.6,0.45,4.23,-5.63,-131.83,-2.14,99.95,124.5,1.91,50,6.07,9.58,30,3.6,24,2366,155,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,31,1,J.A. Happ,R,Walk,walk,3,1,F,FF,90.8,82.1,31.11,-13.25,5.12,10.85,-0.12,3.59,-6.37,-131.99,-3.8,121.58,141.87,1.67,50,6.04,8.93,27.6,3.6,24,2366,157,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,31,1,J.A. Happ,R,Walk,walk,3,2,B,FF,91.7,83.7,28.96,-14.64,5.66,9.72,1.03,4.3,-3.82,-133.5,-1.91,77.81,122.7,1.74,50,6.08,10.21,32.4,3.6,24,2255,151,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,0,0,B,FF,92.7,84.6,29.76,-12.46,-1.28,10.71,-0.34,3.81,2.19,-134.92,-3.64,129.91,135.77,-0.99,50,6.06,-2.35,8.4,2.4,24,2429,185,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,1,0,S,SL,80.5,74.6,21.37,-34.31,6.84,-1.53,0.68,1.69,2.01,-117.15,-2.25,90.98,193.18,-1.07,50,5.86,9.54,15.6,10.8,24,undefined,77,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,1,1,B,SL,81.1,75.5,22.27,-34.57,6.61,-1.7,0.99,-0.42,2.86,-117.93,-6.9,79.29,250.13,-1.1,50,5.73,9.32,15.6,10.8,24,undefined,70,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,2,1,B,CH,86.6,79.3,26.34,-25.59,-10.15,4.13,0.75,1.24,7.35,-125.75,-6.09,88.34,205.2,-0.9,50,5.78,-16.2,28.8,7.2,24,2225,249,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,3,1,C,FF,93.4,85.1,30.88,-9.67,-1.93,12.13,0.66,1.76,5.01,-135.66,-8.75,91.76,191.14,-0.96,50,5.72,-3.58,12,2.4,24,2520,186,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,3,1,F,FF,93.4,85.6,29.24,-13.35,-1.94,10.04,-0.13,2.69,2.66,-135.94,-6.07,121.86,166.16,-0.86,50,5.87,-3.64,12,3.6,24,2462,189,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,44,2,Jonathan Holder,R,Strikeout,strikeout,3,2,S,FF,92.2,84.5,28.39,-12.51,-0.5,10.76,-0.13,2.63,2.35,-134.2,-6.22,122.14,167.79,-0.96,50,5.86,-0.91,1.2,3.6,24,2324,181,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,63,3,Chad Green,R,Home Run,home_run,0,0,B,FF,95.3,87.6,29.65,-11.85,-3.11,10.43,1.31,1.73,9,-138.39,-8.83,66.95,192,-1.57,50,5.75,-6.05,16.8,2.4,24,2223,192,undefined,undefined,
12,a,Cloudy,NYY,2019-04-12,63,3,Chad Green,R,Home Run,home_run,1,0,F,FF,94.7,86.9,29.79,-13.57,-4.26,9.62,-0.1,3.22,5.75,-137.99,-4.84,120.68,151.76,-1.65,50,5.91,-8.23,25.2,3.6,24,2090,201,undefined,undefined,
