gameNumber,location,weather,opponent,date,mlbAtBatIndex,realAtBatIndex,pitcherName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,
33,a,Partly Cloudy,CLE,2019-05-06,15,0,Trevor Bauer,L,Single,single,0,0,B,FF,92.6,85,28.7,-17.29,-5.86,8.12,1.33,0.86,8.8,-134.41,-8.54,66.19,215.64,-1.22,50,5.3,-10.74,25.2,4.8,24,2138,213,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,15,0,Trevor Bauer,L,Single,single,1,0,D,FF,93.3,85.3,29.76,-17.69,-6.24,7.76,0.58,3.28,7.08,-135.78,-2.66,94.96,150.29,-1.25,50,5.5,-11.65,28.8,4.8,24,2194,215,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,32,1,Trevor Bauer,L,Double,double,0,0,B,CH,85.2,79.1,21.74,-21.98,-8.59,6.49,0.96,0.68,8.3,-123.73,-6.85,80.42,220.38,-1.3,50,5.29,-13.49,27.6,7.2,24,1840,232,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,32,1,Trevor Bauer,L,Double,double,1,0,S,CH,85.7,79.4,22.29,-22.95,-8.47,5.79,0.18,1.59,6.38,-124.66,-4.75,110.2,195.79,-1.3,50,5.39,-13.48,27.6,7.2,24,1781,235,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,32,1,Trevor Bauer,L,Double,double,1,1,B,FF,94.1,86.7,27.89,-11.27,-6.22,10.97,0.3,1.16,6.54,-136.67,-9.2,105.39,207.45,-1.3,50,5.33,-11.85,38.4,3.6,24,2452,208,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,32,1,Trevor Bauer,L,Double,double,2,1,B,FF,93.6,86.1,28.02,-11.84,-5.27,10.79,0.51,1.17,6.71,-135.95,-8.71,97.37,207.06,-1.29,50,5.23,-9.92,32.4,3.6,24,2446,204,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,32,1,Trevor Bauer,L,Double,double,3,1,D,FF,93.8,85.9,29.44,-15.87,-5.62,8.62,-0.38,3.2,4.59,-136.57,-3.2,131.37,152.39,-1.35,50,5.48,-10.64,30,3.6,24,2377,211,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,47,2,Neil Ramirez,L,Strikeout,strikeout,0,0,B,FF,95.2,87.4,29.48,-10.77,-4.3,10.94,-0.43,3.46,5.11,-138.61,-4.74,133.31,145.41,-1.73,50,5.9,-8.4,32.4,2.4,24,2436,199,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,47,2,Neil Ramirez,L,Strikeout,strikeout,1,0,F,FF,94,86.6,27.76,-10.58,-3.44,11.32,0.57,2.76,7.65,-136.68,-6.21,95.21,164.14,-1.81,50,5.78,-6.56,22.8,2.4,24,2342,193,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,47,2,Neil Ramirez,L,Strikeout,strikeout,1,1,B,FF,95.2,87.5,29,-11.1,-5.5,10.76,0.3,4.04,7.79,-138.59,-3.24,105.56,129.64,-1.83,50,5.96,-10.77,38.4,3.6,24,2494,203,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,47,2,Neil Ramirez,L,Strikeout,strikeout,2,1,F,FF,95.8,88,29.51,-11.3,-3.2,10.54,0.19,3.41,6.33,-139.4,-4.68,109.85,146.77,-1.69,50,5.84,-6.35,22.8,2.4,24,2433,193,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,47,2,Neil Ramirez,L,Strikeout,strikeout,2,2,C,FF,95.5,87.9,28.81,-9.33,-2.97,11.61,-0.35,1.91,5.09,-138.86,-8.63,130.21,187.21,-1.81,50,5.67,-5.85,24,2.4,24,2295,192,undefined,undefined,
33,a,Partly Cloudy,CLE,2019-05-06,64,3,Adam Cimber,L,Pop Out,field_out,0,0,X,SL,74.8,68.1,19.36,-32.94,-0.28,-0.65,1.06,2.14,8.92,-108.23,7.69,76.46,181.14,-3.08,50,2.15,-0.34,2.4,10.8,24,2147,124,undefined,undefined,
34,a,Overcast,CLE,2019-05-07,8,0,Jefry Rodriguez,L,Single,single,0,0,B,FT,93.3,84.8,31.21,-20.15,-10.7,6.49,-0.16,4.09,8.16,-135.63,-2.9,122.91,128.19,-1.82,50,6.59,-19.81,40.8,6,24,2222,237,undefined,undefined,
34,a,Overcast,CLE,2019-05-07,8,0,Jefry Rodriguez,L,Single,single,1,0,D,CH,87.5,79.6,28.39,-23.58,-11.04,5.29,-0.85,2.76,6.17,-127.26,-4.57,149.48,164.37,-1.88,50,6.47,-17.94,33.6,7.2,24,1530,244,undefined,undefined,
34,a,Overcast,CLE,2019-05-07,24,1,Jefry Rodriguez,L,Walk,walk,0,0,B,FT,94.6,86.3,31.09,-15.99,-7.92,8.5,1.15,2.72,10.7,-137.28,-7.15,73.04,165.25,-1.77,50,6.46,-15.08,36,4.8,24,2348,220,undefined,undefined,
