gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
82,h,Cloudy,DET,2019-07-03,10,2,2,Nicholas Castellanos,R,Walk,walk,2,2,B,SL,85.7,79.5,23.95,-36.98,1.43,-3.05,1.45,1.27,6.32,-124.47,-4.56,61.55,204.59,-1.3,50,6.17,2.25,4.8,9.6,24,2803,32,0.45,5.22,3.53,1.7,
82,h,Cloudy,DET,2019-07-03,11,2,2,Nicholas Castellanos,R,Walk,walk,3,1,F,SL,87,80.5,24.95,-36.5,2.06,-2.66,0.28,1.73,3.28,-126.57,-3.77,106.13,192.19,-1.3,50,6.15,3.36,6,9.6,24,2612,39,0.44,5.42,3.54,1.7,
82,h,Cloudy,DET,2019-07-03,12,2,2,Nicholas Castellanos,R,Walk,walk,3,2,B,FF,98.7,90.2,32.86,-13.69,-0.61,8.85,1.15,4.24,6.31,-143.56,-3.58,73.29,124.32,-1,50,6.35,-1.28,0,2.4,24,2450,179,0.38,6.01,3.53,1.7,
82,h,Cloudy,DET,2019-07-03,13,3,3,Brandon Dixon,R,Walk,walk,0,0,C,FF,97.8,89.6,31.76,-13.53,-0.37,9.07,0.34,3.54,4.91,-142.29,-5.25,103.88,143.29,-1.36,50,6.26,-0.75,1.2,2.4,24,2351,178,0.39,6.12,3.61,1.63,
82,h,Cloudy,DET,2019-07-03,14,3,3,Brandon Dixon,R,Walk,walk,0,1,B,FF,97.7,89.5,31.83,-16.17,-1.69,7.81,1.33,3.9,8.04,-142.07,-3.82,66.33,133.49,-1.32,50,6.29,-3.45,6,3.6,24,2260,186,0.39,6.08,3.49,1.66,
82,h,Cloudy,DET,2019-07-03,15,3,3,Brandon Dixon,R,Walk,walk,1,1,B,FF,98,89.7,32.62,-13.73,-1.36,9.01,1.93,2.46,9.52,-142.22,-7.92,43.28,172.24,-1.28,50,6.15,-2.79,2.4,3.6,24,2375,182,0.39,6.13,3.49,1.67,
82,h,Cloudy,DET,2019-07-03,16,3,3,Brandon Dixon,R,Walk,walk,2,1,B,FF,97.3,89.3,31.12,-18.07,-0.56,6.93,0.73,3.52,6.12,-141.55,-4.42,89.3,143.86,-1.39,50,6.25,-1.14,0,3.6,24,2432,179,0.39,6.01,3.5,1.67,
82,h,Cloudy,DET,2019-07-03,17,3,3,Brandon Dixon,R,Walk,walk,3,1,B,FF,96.7,88.8,30.71,-15.31,-1.96,8.38,-1.18,2.88,2.16,-140.71,-6.38,161.98,160.96,-1.7,50,6.17,-3.94,12,3.6,24,2310,192,0.39,5.97,3.44,1.63,
82,h,Cloudy,DET,2019-07-03,18,4,4,Jeimer Candelario,L,Hit By Pitch,hit_by_pitch,0,0,C,CU,80.2,73.5,23.3,-45.84,1.09,-10.02,-0.15,2.95,3.3,-116.47,2.15,122.46,159.41,-1.72,50,6.37,1.48,2.4,13.2,24,2601,9,0.48,5.54,3.54,1.72,
82,h,Cloudy,DET,2019-07-03,19,4,4,Jeimer Candelario,L,Hit By Pitch,hit_by_pitch,0,1,C,CU,79.5,72.8,23.92,-46.07,1.32,-10.41,-0.81,2.19,1.66,-115.54,1.01,147.66,180,-1.71,50,6.22,1.76,2.4,14.4,24,2625,8,0.48,5.6,3.43,1.68,
82,h,Cloudy,DET,2019-07-03,20,4,4,Jeimer Candelario,L,Hit By Pitch,hit_by_pitch,0,2,B,FF,97.7,88.4,35.64,-16.94,-2.1,7.57,1.91,3.59,10.15,-141.73,-4.56,44.1,141.87,-1.46,50,6.32,-4.23,6,3.6,24,2456,186,0.39,5.87,3.56,1.75,
82,h,Cloudy,DET,2019-07-03,21,4,4,Jeimer Candelario,L,Hit By Pitch,hit_by_pitch,1,1,F,CU,80,73.1,24.28,-46.23,1.91,-10.42,0.7,2.6,4.41,-116.13,1.7,90.3,168.81,-1.48,50,6.3,2.57,3.6,14.4,24,2716,14,0.48,5.66,3.46,1.69,
82,h,Cloudy,DET,2019-07-03,22,4,4,Jeimer Candelario,L,Hit By Pitch,hit_by_pitch,1,2,H,FF,96.7,88.5,31.38,-15.6,0.97,8.28,1.68,4.03,8.47,-140.49,-3.51,undefined,undefined,-1.5,50,6.31,1.93,13.2,3.6,24,2424,166,0.39,5.91,3.46,1.69,
82,h,Cloudy,DET,2019-07-03,23,5,5,Harold Castro,L,Single,single,0,0,C,CU,79.4,72.8,23.22,-45.78,2,-10.17,0.1,2.74,3.34,-115.42,1.99,113.06,165.26,-1.63,50,6.3,2.67,3.6,14.4,24,2620,14,0.48,5.75,3.42,1.65,
82,h,Cloudy,DET,2019-07-03,24,5,5,Harold Castro,L,Single,single,0,1,E,CU,80.1,73.5,24.42,-47.21,3.8,-11.1,0.01,1.68,2.68,-116.42,0.11,116.47,193.58,-1.65,50,6.15,5.14,7.2,14.4,24,2729,21,0.48,5.61,3.41,1.64,
82,h,Cloudy,DET,2019-07-03,25,6,6,Niko Goodrum,L,Walk,walk,0,0,B,FF,95.9,87.9,30.38,-17.72,-0.33,7.3,0.36,4.31,5.18,-139.55,-2.51,103.19,122.34,-1.47,50,6.38,-0.65,1.2,3.6,24,2381,178,0.4,5.87,3.59,1.72,
82,h,Cloudy,DET,2019-07-03,26,6,6,Niko Goodrum,L,Walk,walk,1,0,C,CU,79.1,72.6,22.87,-44.76,2.95,-9.47,-0.81,2.67,1.06,-114.99,1.76,147.63,166.93,-1.66,50,6.27,3.92,4.8,13.2,24,2634,19,0.48,5.7,3.59,1.72,
82,h,Cloudy,DET,2019-07-03,27,6,6,Niko Goodrum,L,Walk,walk,1,1,S,FF,96.6,88.5,30.93,-14.02,-3.11,9.04,-0.14,3.65,4.8,-140.59,-4.59,122.41,140.37,-1.47,50,6.21,-6.24,19.2,3.6,24,2421,196,0.39,5.9,3.58,1.71,
82,h,Cloudy,DET,2019-07-03,28,6,6,Niko Goodrum,L,Walk,walk,1,2,B,FF,97.2,89.1,30.96,-14.77,-0.44,8.55,-0.84,3.86,2.27,-141.47,-4.01,149.01,134.62,-1.59,50,6.24,-0.89,1.2,3.6,24,2409,181,0.39,5.9,3.68,1.76,
82,h,Cloudy,DET,2019-07-03,29,6,6,Niko Goodrum,L,Walk,walk,2,2,B,FF,97,88.8,31.45,-15.35,-2.1,8.32,-0.85,4.27,2.86,-141.17,-2.84,149.47,123.63,-1.6,50,6.27,-4.24,13.2,3.6,24,2515,192,0.39,5.8,3.59,1.72,
82,h,Cloudy,DET,2019-07-03,30,6,6,Niko Goodrum,L,Walk,walk,3,2,B,CU,80.3,73,24.4,-45.81,5.32,-10.03,-1.38,4.14,-0.68,-116.57,4.82,169.68,126.96,-1.78,50,6.41,7.23,8.4,13.2,24,2660,29,0.48,5.64,3.62,1.72,
82,h,Cloudy,DET,2019-07-03,31,7,7,John Hicks,R,Flyout,field_out,0,0,C,FF,97.8,90.5,28.85,-15.07,-0.61,8.24,-0.38,2.66,3.36,-142.28,-7.24,131.38,167.15,-1.49,50,6.17,-1.27,2.4,3.6,24,2425,182,0.39,5.97,3.39,1.59,
82,h,Cloudy,DET,2019-07-03,32,7,7,John Hicks,R,Flyout,field_out,0,1,X,SL,85,78.9,22.82,-37.51,1.33,-3.42,-0.31,2.66,2.56,-123.72,-1.27,128.6,167.11,-1.52,50,6.3,2.07,3.6,9.6,24,2693,25,0.45,5.46,3.2,1.5,
82,h,Cloudy,DET,2019-07-03,33,13,8,Jordy Mercer,R,Lineout,field_out,0,0,B,FF,95.7,88.1,28.88,-21.22,-2.39,5.53,0.14,4.42,4.07,-139.29,-1.71,111.56,119.57,-1.02,50,6.43,-4.74,10.8,4.8,24,2304,199,0.4,5.7,3.38,1.63,
82,h,Cloudy,DET,2019-07-03,34,13,8,Jordy Mercer,R,Lineout,field_out,1,0,B,FF,94.8,87.1,29.39,-14.55,-2.83,9.12,-1.15,2.37,1.11,-137.83,-7.6,161.01,174.91,-1.2,50,6.13,-5.46,18,3.6,24,2287,197,0.4,5.86,3.36,1.61,
82,h,Cloudy,DET,2019-07-03,35,13,8,Jordy Mercer,R,Lineout,field_out,2,0,X,FF,94.6,87.3,27.87,-17.11,-2.19,7.76,-0.46,3.19,2.34,-137.78,-5.12,134.28,152.87,-1.03,50,6.21,-4.24,12,3.6,24,2267,194,0.4,5.8,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,36,14,9,JaCoby Jones,R,Strikeout,strikeout,0,0,B,CU,79.7,73.7,22.38,-42.41,2.87,-7.56,0.29,1.18,2.35,-115.84,-2.24,105.92,206.98,-1.11,50,6.23,3.89,6,13.2,24,2587,22,0.48,5.16,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,37,14,9,JaCoby Jones,R,Strikeout,strikeout,1,0,C,CU,78,71.4,22.41,-43.65,3.39,-8.9,-0.93,3.18,-0.43,-113.38,2.61,152.54,153.06,-1.18,50,6.4,4.37,6,13.2,24,2525,21,0.49,5.55,3.44,1.62,
82,h,Cloudy,DET,2019-07-03,38,14,9,JaCoby Jones,R,Strikeout,strikeout,1,1,C,SL,85.6,79.3,23.47,-34.27,1.05,-1.32,-0.12,2.52,2,-124.58,-2.35,121.34,171.11,-1.06,50,6.29,1.67,3.6,8.4,24,2498,42,0.45,5.33,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,39,14,9,JaCoby Jones,R,Strikeout,strikeout,1,2,B,FF,95,86.8,30.31,-17.83,0.74,7.4,1.12,5.71,5.21,-138.21,0.9,74.31,84.65,-0.89,50,6.57,1.44,8.4,3.6,24,2387,170,0.4,5.64,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,40,14,9,JaCoby Jones,R,Strikeout,strikeout,2,2,W,SL,84.5,79,21.48,-36.18,1.04,-2.59,0.32,1.17,3.1,-122.94,-4.66,104.91,207.27,-1.09,50,6.12,1.61,3.6,9.6,24,2619,25,0.45,5.36,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,41,15,10,Christin Stewart,L,Strikeout,strikeout,0,0,C,FF,96.5,89.3,28.23,-20.04,-0.06,5.98,-0.19,3.64,2.36,-140.64,-3.78,124.01,140.58,-1.02,50,6.28,-0.12,1.2,3.6,24,2230,178,0.39,6.18,3.14,1.44,
82,h,Cloudy,DET,2019-07-03,42,15,10,Christin Stewart,L,Strikeout,strikeout,0,1,S,FF,96,88.9,27.65,-20.52,-0.64,5.81,0.18,3.54,3.82,-139.86,-3.77,110.21,143.3,-1.12,50,6.23,-1.28,1.2,4.8,24,2378,182,0.39,6.03,3.28,1.59,
82,h,Cloudy,DET,2019-07-03,43,15,10,Christin Stewart,L,Strikeout,strikeout,0,2,B,SL,84.8,78.9,23.36,-34.68,1.32,-1.62,0.09,0.28,2.86,-123.29,-6.92,113.69,231.29,-1.26,50,6.03,2.04,3.6,9.6,24,2608,36,0.45,5.45,3.27,1.58,
82,h,Cloudy,DET,2019-07-03,44,15,10,Christin Stewart,L,Strikeout,strikeout,1,2,C,SL,84.8,79.1,21.66,-37.03,2.75,-3.11,-0.48,1.92,1.03,-123.47,-2.75,135.12,187.25,-1.26,50,6.12,4.29,7.2,9.6,24,2566,41,0.45,5.4,3.36,1.57,
82,h,Cloudy,DET,2019-07-03,45,21,11,Nicholas Castellanos,R,Single,single,0,0,B,FF,96.2,88.5,29.19,-15.22,-1.93,8.48,0.43,3.64,4.49,-139.95,-4.77,100.56,140.61,-0.94,50,6.35,-3.87,10.8,3.6,24,2496,190,0.39,5.78,3.54,1.69,
82,h,Cloudy,DET,2019-07-03,46,21,11,Nicholas Castellanos,R,Single,single,1,0,F,FF,96.7,88.8,30.71,-14.35,-2.11,8.85,-0.63,3.19,1.82,-140.73,-5.99,140.85,152.61,-1.01,50,6.27,-4.24,14.4,3.6,24,2541,192,0.39,5.78,3.54,1.7,
82,h,Cloudy,DET,2019-07-03,47,21,11,Nicholas Castellanos,R,Single,single,1,1,B,FF,97.1,89.7,28.98,-12.6,-0.91,9.54,-0.29,4.08,2.16,-141.54,-4.01,128.14,128.68,-0.94,50,6.31,-1.88,6,2.4,24,2442,184,0.39,6.38,3.53,1.69,
82,h,Cloudy,DET,2019-07-03,48,21,11,Nicholas Castellanos,R,Single,single,2,1,B,FF,97.1,89.8,28.76,-16.66,-1.63,7.56,-1.5,4.3,-0.95,-141.57,-2.86,174.02,122.77,-0.94,50,6.37,-3.35,12,3.6,24,2415,193,0.39,6.23,3.53,1.7,
82,h,Cloudy,DET,2019-07-03,49,21,11,Nicholas Castellanos,R,Single,single,3,1,D,FF,96,89.1,26.41,-17.68,-2.34,7.21,0.14,3.27,3.63,-139.72,-5.06,111.72,150.51,-0.86,50,6.24,-4.71,12,3.6,24,2435,196,0.39,5.69,3.4,1.62,
82,h,Cloudy,DET,2019-07-03,50,22,12,Brandon Dixon,R,Pop Out,field_out,0,0,S,SL,84.6,78.8,22.17,-33.6,1.35,-0.92,0.15,1.56,3.23,-123.11,-4.41,111.06,196.87,-1.35,50,6.18,2.09,4.8,8.4,24,2632,53,0.45,5.52,3.4,1.62,
82,h,Cloudy,DET,2019-07-03,51,22,12,Brandon Dixon,R,Pop Out,field_out,0,1,C,FF,97.2,89.4,30.14,-8.3,-2.46,11.73,0.12,1.98,4.47,-141.29,-10.01,112.41,185.37,-1.16,50,6.09,-5,21.6,2.4,24,2557,190,0.39,6.58,3.39,1.61,
82,h,Cloudy,DET,2019-07-03,52,22,12,Brandon Dixon,R,Pop Out,field_out,0,1,F,FF,95.8,88.5,27.95,-17.92,-3.3,7.16,0.16,3.47,4.7,-139.39,-4.74,110.95,145.32,-1.11,50,6.35,-6.56,16.8,3.6,24,2474,202,0.39,5.97,3.4,1.62,
82,h,Cloudy,DET,2019-07-03,53,22,12,Brandon Dixon,R,Pop Out,field_out,0,1,F,SL,85.9,80.1,22.03,-35.66,1.2,-2.17,0.89,2.39,4.8,-125.03,-2.21,82.95,174.39,-1.2,50,6.17,1.93,4.8,9.6,24,2605,37,0.44,5.51,3.4,1.62,
82,h,Cloudy,DET,2019-07-03,54,22,12,Brandon Dixon,R,Pop Out,field_out,0,2,*B,SL,86.5,81.1,22.68,-36.12,0.72,-2.44,1.68,-0.15,6.45,-125.63,-8.1,52.88,242.85,-1,50,6.01,1.17,3.6,9.6,24,2721,24,0.44,5.68,3.5,1.66,
82,h,Cloudy,DET,2019-07-03,55,22,12,Brandon Dixon,R,Pop Out,field_out,1,2,X,SL,82.7,76.7,22.48,-37.15,0.8,-3.38,-0.46,1.54,1.69,-120.31,-3.11,134.64,197.25,-1.28,50,6.13,1.17,2.4,10.8,24,2663,15,0.46,5.5,3.4,1.62,
82,h,Cloudy,DET,2019-07-03,56,23,13,Jeimer Candelario,L,Flyout,field_out,0,0,C,FF,96.2,89.3,26.9,-13.02,-0.34,9.49,-0.66,2.81,2.08,-140.11,-7.1,142.15,163,-1.36,50,6.2,-0.69,1.2,2.4,24,2416,180,0.39,5.95,3.51,1.7,
82,h,Cloudy,DET,2019-07-03,57,23,13,Jeimer Candelario,L,Flyout,field_out,0,1,B,CU,79.3,73.7,21.78,-45.21,1.17,-9.7,0.56,0.66,3.49,-115.31,-2.46,95.52,220.84,-1.12,50,6.11,1.58,2.4,13.2,24,2698,9,0.48,5.65,3.47,1.7,
82,h,Cloudy,DET,2019-07-03,58,23,13,Jeimer Candelario,L,Flyout,field_out,1,1,F,FF,95.6,88.7,26.73,-15.49,-0.58,8.36,0.14,3.5,3.97,-139.27,-4.67,111.6,144.37,-1.22,50,6.2,-1.16,1.2,3.6,24,2538,181,0.39,5.93,3.46,1.69,
82,h,Cloudy,DET,2019-07-03,59,23,13,Jeimer Candelario,L,Flyout,field_out,1,2,B,FF,96.9,89.4,28.99,-17.1,-0.93,7.38,-1.2,4.64,1.18,-141.23,-1.68,162.81,113.56,-1.5,50,6.33,-1.9,6,3.6,24,2358,186,0.39,6.05,3.58,1.76,
82,h,Cloudy,DET,2019-07-03,60,23,13,Jeimer Candelario,L,Flyout,field_out,2,1,F,CH,83.6,78.1,19.84,-23.55,-3.04,5.64,0.54,2.33,4.84,-121.78,-4.23,96.24,175.85,-1.06,50,6.08,-4.64,9.6,6,24,1582,205,0.45,6.44,3.46,1.69,
82,h,Cloudy,DET,2019-07-03,61,23,13,Jeimer Candelario,L,Flyout,field_out,2,2,X,CU,79.8,74,21.34,-44.03,4.16,-8.67,-1.12,1.97,-0.22,-116.09,-0.06,159.65,185.78,-1.57,50,6.18,5.69,7.2,13.2,24,2654,25,0.48,5.51,3.41,1.64,
82,h,Cloudy,DET,2019-07-03,62,24,14,Harold Castro,L,Single,single,0,0,D,FF,96.4,89.2,28.41,-16.74,-0.52,7.65,-0.34,2.57,2.66,-140.37,-6.98,129.87,169.31,-1.22,50,6.16,-1.05,1.2,3.6,24,2381,182,0.39,5.96,3.41,1.64,
82,h,Cloudy,DET,2019-07-03,63,25,15,Niko Goodrum,L,Flyout,field_out,0,0,B,FF,95.6,88,28.64,-18.09,-0.55,7.11,0.02,4.5,3.43,-139.21,-1.59,116.13,117.23,-1.15,50,6.27,-1.08,1.2,3.6,24,2316,181,0.39,5.98,3.58,1.72,
82,h,Cloudy,DET,2019-07-03,64,25,15,Niko Goodrum,L,Flyout,field_out,1,0,B,FF,96.2,89.3,27.27,-16.54,-3.01,7.73,-1.03,3.4,1.79,-140.25,-4.88,156.27,146.93,-1.28,50,6.22,-6.09,18,3.6,24,2491,201,0.39,6.31,3.59,1.72,
82,h,Cloudy,DET,2019-07-03,65,25,15,Niko Goodrum,L,Flyout,field_out,2,0,C,FF,94.5,87.8,26.05,-18.16,-3.22,7.19,-0.69,2.45,2.91,-137.67,-6.61,143.32,172.7,-1.34,50,6.08,-6.27,16.8,3.6,24,2436,203,0.4,6.3,3.59,1.72,
82,h,Cloudy,DET,2019-07-03,66,25,15,Niko Goodrum,L,Flyout,field_out,2,1,S,CH,84.6,79,20.21,-21.59,-1.57,6.74,-0.08,2.64,3.24,-123.37,-4.31,120.03,167.65,-1.2,50,6.19,-2.47,4.8,6,24,1717,190,0.44,6.36,3.58,1.71,
82,h,Cloudy,DET,2019-07-03,67,25,15,Niko Goodrum,L,Flyout,field_out,2,2,B,FF,97.2,89.5,30.25,-14.08,-2.63,8.86,-1.42,3.21,1.12,-141.55,-5.76,171.18,152.1,-1.48,50,6.16,-5.37,18,3.6,24,2592,196,0.39,5.98,3.62,1.72,
82,h,Cloudy,DET,2019-07-03,68,25,15,Niko Goodrum,L,Flyout,field_out,3,2,X,CH,84.6,78.6,21.79,-20.92,-0.09,7.22,-0.4,2.23,1.95,-123.31,-5.06,132.32,178.72,-1.19,50,6.04,-0.15,0,6,24,1520,178,0.44,6.39,3.29,1.5,
82,h,Cloudy,DET,2019-07-03,69,30,16,John Hicks,R,Flyout,field_out,0,0,B,SL,82.5,76.1,24.54,-36.32,0.82,-2.87,0.88,0.11,3.89,-119.79,-6.31,83.52,235.72,-0.88,50,6.05,1.19,2.4,10.8,24,2499,21,0.46,5.69,3.36,1.58,
82,h,Cloudy,DET,2019-07-03,70,30,16,John Hicks,R,Flyout,field_out,1,0,B,FF,95.6,87.8,29.68,-16.11,-0.95,8.14,0.43,4.05,3.76,-139.24,-3.27,100.38,129.44,-0.81,50,6.3,-1.87,3.6,3.6,24,2322,183,0.4,5.99,3.36,1.59,
82,h,Cloudy,DET,2019-07-03,71,30,16,John Hicks,R,Flyout,field_out,2,0,T,FF,94.9,87.9,27.24,-16.61,-1.3,7.98,0.35,2.1,3.42,-138,-8.14,103.71,182.18,-0.73,50,6.18,-2.53,6,3.6,24,2302,187,0.4,6.04,3.37,1.58,
82,h,Cloudy,DET,2019-07-03,72,30,16,John Hicks,R,Flyout,field_out,2,1,B,FF,95.7,88.2,28.78,-15.57,-1.35,8.37,-1,3.61,0.99,-139.37,-4.6,155.09,141.51,-1.18,50,6.3,-2.67,8.4,3.6,24,2317,188,0.39,6.1,3.38,1.59,
82,h,Cloudy,DET,2019-07-03,73,30,16,John Hicks,R,Flyout,field_out,3,1,C,SL,85.4,79.8,21.05,-31.98,2.37,0.12,-0.05,2.12,2.08,-124.36,-3.83,118.82,181.8,-1.2,50,6.28,3.78,7.2,8.4,24,undefined,87,0.45,5.44,3.38,1.58,
82,h,Cloudy,DET,2019-07-03,74,30,16,John Hicks,R,Flyout,field_out,3,2,X,FF,96.7,90,26.74,-15.71,-1.3,8.06,-0.4,2.43,2.19,-140.85,-7.77,132.13,173.23,-1.01,50,6.21,-2.65,7.2,3.6,24,2421,188,0.39,6.11,3.37,1.58,
82,h,Cloudy,DET,2019-07-03,75,31,17,Jordy Mercer,R,Walk,walk,0,0,B,SL,83.8,78.1,21.86,-36.34,1.21,-2.74,0.32,1.4,2.8,-121.96,-3.98,104.77,200.89,-0.99,50,6.16,1.84,3.6,9.6,24,2473,26,0.45,5.57,3.37,1.62,
82,h,Cloudy,DET,2019-07-03,76,31,17,Jordy Mercer,R,Walk,walk,1,0,F,FF,95.2,88.4,26.41,-15.17,-2.64,8.61,-0.65,2.16,1.82,-138.57,-8.18,141.77,180.51,-0.97,50,6.13,-5.21,16.8,3.6,24,2392,197,0.4,6,3.37,1.62,
82,h,Cloudy,DET,2019-07-03,77,31,17,Jordy Mercer,R,Walk,walk,1,1,B,FF,94.9,87,29.33,-16.48,-1.09,8.08,-2.18,5.88,-2.24,-138.17,1.24,200.21,79.98,-1.22,50,6.53,-2.13,9.6,3.6,24,2329,189,0.4,5.93,3.38,1.63,
82,h,Cloudy,DET,2019-07-03,78,31,17,Jordy Mercer,R,Walk,walk,2,1,B,SL,83.3,77.6,21.46,-34.64,0.9,-1.64,0.08,1.32,2.54,-121.15,-4.56,113.73,203.2,-1.09,50,6.23,1.35,2.4,9.6,24,2329,30,0.46,5.46,3.34,1.55,
82,h,Cloudy,DET,2019-07-03,79,31,17,Jordy Mercer,R,Walk,walk,3,1,F,FF,95.4,88.5,26.84,-18.54,-2.41,6.89,0.39,2.54,4.57,-138.82,-6.66,102,170.26,-0.95,50,6.17,-4.77,10.8,3.6,24,2421,197,0.39,6.18,3.37,1.62,
82,h,Cloudy,DET,2019-07-03,80,31,17,Jordy Mercer,R,Walk,walk,3,2,B,FF,95.9,89.1,26.58,-16.73,-1.71,7.67,-0.12,3.84,2.57,-139.83,-3.87,121.67,135.15,-0.83,50,6.32,-3.44,9.6,3.6,24,2337,191,0.39,6.19,3.38,1.62,
82,h,Cloudy,DET,2019-07-03,81,32,18,JaCoby Jones,R,Strikeout,strikeout,0,0,F,FF,94.4,87.4,26.59,-16.69,-1.2,7.99,0.05,3.33,3.55,-137.42,-5.09,115.08,148.92,-1.09,50,6.32,-2.32,4.8,3.6,24,2386,186,0.4,5.88,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,82,32,18,JaCoby Jones,R,Strikeout,strikeout,0,1,S,CU,78.2,73.1,19.4,-44.85,1.09,-9.58,-0.03,1.91,2.28,-113.91,0.03,117.88,187.57,-1.18,50,6.3,1.44,2.4,13.2,24,2575,8,0.49,5.69,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,83,32,18,JaCoby Jones,R,Strikeout,strikeout,0,2,W,SL,83.8,77.9,23.24,-36.45,0.82,-2.83,0.12,0.79,2.77,-121.94,-5.35,112.37,217.56,-1.14,50,6.14,1.25,2.4,9.6,24,2547,19,0.45,5.75,3.45,1.67,
82,h,Cloudy,DET,2019-07-03,84,33,19,Christin Stewart,L,Strikeout,strikeout,0,0,S,CH,81,75.3,20.24,-23.96,-1.69,5.76,0.06,1.82,3.17,-118.04,-4.93,114.67,189.63,-1.07,50,6.12,-2.4,4.8,7.2,24,1318,193,0.46,6.47,3.28,1.59,
82,h,Cloudy,DET,2019-07-03,85,33,19,Christin Stewart,L,Strikeout,strikeout,0,1,S,CH,81.2,75.7,19.16,-21.07,-1.39,7.72,-0.58,2,1.7,-118.21,-5.28,138.93,184.86,-1.12,50,6.16,-2,4.8,6,24,1468,189,0.46,6.02,3.28,1.59,
