gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
7,h,Cloudy,SEA,2019-04-06,2,38,0,Jay Bruce,L,Strikeout,strikeout,1,1,S,SL,84.3,78.5,21.97,-29.23,-3.27,1.91,0.41,1.46,-3.56,-122.84,-4.59,101.23,199.36,2.3,50,5.81,-5.05,10.8,8.4,24,2379,247,undefined,undefined,3.49,1.6,
7,h,Cloudy,SEA,2019-04-06,3,38,0,Jay Bruce,L,Strikeout,strikeout,1,2,C,FF,92.5,85.1,27.44,-15.79,5.84,8.92,-0.79,1.82,-8.52,-134.3,-7.99,147.29,189.53,1.65,50,5.95,10.74,27.6,4.8,24,2165,149,undefined,undefined,3.3,1.47,
8,h,Partly Cloudy,SEA,2019-04-07,0,36,0,Omar Narvaez,L,Groundout,field_out,0,0,X,FF,93.3,85.4,29.11,-14.56,7.1,9.44,0.02,2.85,-7.5,-135.59,-5.8,116.12,161.94,1.9,50,6.02,13.25,36,4.8,24,2465,144,0.4,6.23,3.32,1.51,
8,h,Partly Cloudy,SEA,2019-04-07,1,40,1,Tim Beckham,R,Walk,walk,0,0,F,FF,91.2,84.5,24.66,-16.85,5.79,8.47,-0.29,2.92,-8.03,-132.72,-4.62,127.89,159.92,2.01,50,5.89,10.48,27.6,4.8,24,2305,148,0.41,6.6,3.41,1.56,
8,h,Partly Cloudy,SEA,2019-04-07,2,40,1,Tim Beckham,R,Walk,walk,0,1,B,FF,92.6,85.7,25.61,-13.37,5.81,10.16,-1.95,1.74,-10.92,-134.33,-8.92,191.17,191.83,1.39,50,6.02,10.75,30,3.6,24,2250,153,0.4,6.78,3.35,1.5,
8,h,Partly Cloudy,SEA,2019-04-07,3,40,1,Tim Beckham,R,Walk,walk,1,1,B,SL,85.5,79.9,21.45,-28.15,-1.95,2.53,-0.83,1.23,-6.13,-124.42,-5.78,148.58,205.4,1.91,50,5.88,-3.1,8.4,7.2,24,2269,232,0.44,6.45,3.41,1.63,
8,h,Partly Cloudy,SEA,2019-04-07,4,40,1,Tim Beckham,R,Walk,walk,2,1,B,FF,92.6,85.7,25.38,-14.33,7.55,9.63,-1.88,2.26,-12.18,-134.35,-6.98,188.64,177.84,1.7,50,5.88,13.99,37.2,4.8,24,2207,145,0.4,6.79,3.41,1.61,
8,h,Partly Cloudy,SEA,2019-04-07,5,40,1,Tim Beckham,R,Walk,walk,3,1,B,FF,92.3,84.8,27.92,-11.63,6.51,11.24,0.46,1.37,-5.74,-134.1,-9.83,99.49,201.61,1.78,50,5.91,11.89,38.4,3.6,24,2128,150,0.41,6.64,3.4,1.57,
8,h,Partly Cloudy,SEA,2019-04-07,6,41,2,Daniel Vogelbach,L,Home Run,home_run,0,0,E,FF,91.5,84.5,25.91,-13.13,7.01,10.5,0.82,2.21,-5.42,-133.18,-7.54,85.79,179.03,1.96,50,6.01,12.72,38.4,3.6,24,2194,146,0.41,6.61,3.58,1.68,
8,h,Partly Cloudy,SEA,2019-04-07,7,42,3,Ryon Healy,R,Lineout,field_out,0,0,S,SL,85.1,79.1,23.14,-27.92,-1.17,2.71,-0.78,1.08,-6.29,-123.9,-6.1,146.57,209.74,1.94,50,5.88,-1.83,6,7.2,24,2398,222,0.44,6.62,3.58,1.68,
8,h,Partly Cloudy,SEA,2019-04-07,8,42,3,Ryon Healy,R,Lineout,field_out,0,1,X,SL,84.7,78.5,23.03,-28.24,-0.74,2.53,-0.11,2.26,-5.09,-123.44,-3.23,121.27,177.86,2.06,50,5.94,-1.14,3.6,7.2,24,2405,210,0.44,6.58,3.32,1.51,
8,h,Partly Cloudy,SEA,2019-04-07,9,43,4,Dee Gordon,L,Groundout,field_out,0,0,B,FF,92,85.8,23.79,-13.87,6.58,9.89,0.82,1.55,-4.99,-133.93,-9,85.83,196.98,1.83,50,5.9,12.18,36,3.6,24,2318,146,0.4,6.69,3.22,1.55,
8,h,Partly Cloudy,SEA,2019-04-07,10,43,4,Dee Gordon,L,Groundout,field_out,1,0,C,FF,91.7,84.7,26.02,-13.21,5.96,10.44,-0.91,1.88,-9.06,-133.24,-7.97,151.8,188.2,1.74,50,5.84,10.83,31.2,3.6,24,2259,152,0.41,6.73,3.17,1.41,
8,h,Partly Cloudy,SEA,2019-04-07,11,43,4,Dee Gordon,L,Groundout,field_out,1,1,C,FF,92.7,85.1,28.15,-11.44,7.62,11.25,-0.03,1.93,-7.52,-134.65,-8.42,118.15,186.56,1.8,50,5.9,14.05,43.2,3.6,24,2341,146,0.4,6.72,3.1,1.48,
8,h,Partly Cloudy,SEA,2019-04-07,12,43,4,Dee Gordon,L,Groundout,field_out,1,2,X,FF,91.9,86.1,22.2,-14.66,6.89,9.43,0.23,1.64,-5.91,-133.79,-8.71,108.25,194.6,1.55,50,5.93,12.79,36,4.8,24,2185,143,0.4,6.75,3.32,1.51,
8,h,Partly Cloudy,SEA,2019-04-07,13,44,5,Mallex Smith,L,Lineout,field_out,0,0,C,SL,84.3,78.3,21.82,-27.59,-0.17,2.97,0.65,2.71,-3.77,-122.86,-2.27,92.14,165.61,2.22,50,5.97,-0.26,1.2,7.2,24,2438,191,0.44,6.24,3.02,1.44,
8,h,Partly Cloudy,SEA,2019-04-07,14,44,5,Mallex Smith,L,Lineout,field_out,0,1,F,SL,83.8,77.1,23.94,-28.03,-1.55,2.75,-0.2,2.69,-5.32,-121.96,-2.04,124.8,166.24,2.21,50,5.95,-2.34,6,7.2,24,2459,220,0.45,6.48,3.3,1.5,
8,h,Partly Cloudy,SEA,2019-04-07,15,44,5,Mallex Smith,L,Lineout,field_out,0,2,X,FF,92.8,85.6,26.8,-14.03,6.16,9.74,0.17,2.94,-6.38,-135.01,-5.87,110.4,159.32,1.76,50,6.12,11.47,33.6,3.6,24,2390,149,0.4,6.36,3.47,1.59,
10,h,Partly Cloudy,TB,2019-04-09,0,64,0,Austin Meadows,L,Single,single,0,0,B,FF,94.8,87.5,27.82,-10.18,5.58,11.38,-0.61,0.84,-8.02,-137.53,-12.1,140.44,216,1.6,50,5.97,10.8,36,3.6,24,2501,155,undefined,undefined,3.5,1.58,
10,h,Partly Cloudy,TB,2019-04-09,1,64,0,Austin Meadows,L,Single,single,1,0,*B,SL,86.5,80.8,22.31,-26.19,-2,3.7,-1.78,0.63,-8.84,-125.62,-7.41,185,221.88,2.02,50,5.7,-3.24,9.6,7.2,24,2331,224,undefined,undefined,3.48,1.56,
10,h,Partly Cloudy,TB,2019-04-09,2,64,0,Austin Meadows,L,Single,single,2,0,B,FF,94.3,86.8,27.81,-12.72,5.48,10.1,0.26,3.96,-5.86,-137.3,-3.39,107.07,131.96,1.7,50,6.06,10.56,34.8,3.6,24,2439,153,undefined,undefined,3.51,1.6,
10,h,Partly Cloudy,TB,2019-04-09,3,64,0,Austin Meadows,L,Single,single,3,0,C,FF,92.2,85.2,25.98,-14.91,5.57,9.36,-0.32,3.33,-7.83,-134.23,-4.31,129.12,148.89,1.9,50,6,10.27,28.8,3.6,24,2304,152,undefined,undefined,3.68,1.59,
10,h,Partly Cloudy,TB,2019-04-09,4,64,0,Austin Meadows,L,Single,single,3,1,D,FF,93.5,85.6,29.45,-12.33,6.47,10.6,-0.23,2.33,-7.45,-135.92,-7.63,125.63,175.77,1.71,50,6.03,12.12,37.2,3.6,24,2377,150,undefined,undefined,3.49,1.6,
10,h,Partly Cloudy,TB,2019-04-09,5,65,1,Tommy Pham,R,Walk,walk,0,0,B,SL,85.9,80,23.02,-27.27,-0.01,3.07,0.25,0.04,-4.57,-124.92,-8.54,107.29,237.76,2.1,50,5.71,-0.02,1.2,7.2,24,2226,193,undefined,undefined,3.35,1.59,
10,h,Partly Cloudy,TB,2019-04-09,6,65,1,Tommy Pham,R,Walk,walk,1,0,B,FF,92.9,85.1,28.35,-13.45,4.23,10.06,0.94,6.03,-4.21,-135.3,1.97,81.2,76.01,1.96,50,6.23,7.88,28.8,3.6,24,2254,160,undefined,undefined,3.31,1.54,
10,h,Partly Cloudy,TB,2019-04-09,7,65,1,Tommy Pham,R,Walk,walk,2,0,C,FF,92.8,85.3,28.08,-15.18,6.45,9.17,-0.1,2.56,-7.22,-134.98,-6.12,120.69,169.47,1.77,50,5.92,11.95,32.4,4.8,24,2279,146,undefined,undefined,3.32,1.58,
10,h,Partly Cloudy,TB,2019-04-09,8,65,1,Tommy Pham,R,Walk,walk,2,1,B,FF,91,83.1,28.89,-15.83,5.79,9.2,1.54,3.58,-3.14,-132.57,-3.49,58.47,142.05,1.98,50,6.07,10.29,30,4.8,24,2226,148,undefined,undefined,3.31,1.51,
10,h,Partly Cloudy,TB,2019-04-09,9,65,1,Tommy Pham,R,Walk,walk,3,1,B,FF,92.2,84.5,28.95,-14.26,6.86,9.87,-0.31,0.93,-7.97,-133.88,-10.16,128.8,213.67,1.82,50,5.79,12.45,33.6,4.8,24,2292,146,undefined,undefined,3.27,1.59,
10,h,Partly Cloudy,TB,2019-04-09,10,66,2,Ji-Man Choi,L,Flyout,field_out,0,0,W,SL,87.2,80.4,25.98,-25.02,-1.82,4.4,-1,1.05,-7.26,-126.81,-6.8,154.99,210.35,2.14,50,5.76,-2.96,9.6,7.2,24,2346,216,undefined,undefined,3.41,1.56,
10,h,Partly Cloudy,TB,2019-04-09,11,66,2,Ji-Man Choi,L,Flyout,field_out,0,1,B,SL,85.2,79.3,22.35,-28.92,-1.45,2.07,-1.19,1.38,-7.29,-123.92,-5.16,162.28,201.64,1.97,50,5.87,-2.28,6,7.2,24,2322,234,undefined,undefined,3.32,1.6,
10,h,Partly Cloudy,TB,2019-04-09,12,66,2,Ji-Man Choi,L,Flyout,field_out,1,1,X,FF,92.4,84.2,30.33,-14.38,7.1,9.81,-0.09,1.91,-7.69,-134.16,-7.76,120.37,187.08,1.9,50,5.88,12.88,34.8,4.8,24,2379,145,undefined,undefined,3.47,1.59,
32,h,Sunny,BOS,2019-05-05,0,63,0,Andrew Benintendi,L,Walk,walk,0,0,B,SL,83.6,77.8,21.47,-30.92,-1.47,0.83,-1.19,1.89,-7.2,-121.62,-3.08,162.5,187.83,1.99,50,5.82,-2.23,6,8.4,24,2195,255,0.45,6.44,3.27,1.57,
32,h,Sunny,BOS,2019-05-05,1,63,0,Andrew Benintendi,L,Walk,walk,1,0,B,FF,94.7,86.7,30.16,-15.27,6.69,8.77,0.85,3.74,-4.12,-137.88,-3.82,84.5,137.64,1.5,50,6.18,12.91,37.2,4.8,24,2372,143,0.39,6.66,3.29,1.58,
32,h,Sunny,BOS,2019-05-05,2,63,0,Andrew Benintendi,L,Walk,walk,2,0,*B,SL,83.9,79.1,19.33,-30.03,-2.41,1.39,-0.23,0.73,-4.35,-122.26,-6.15,125.92,219.13,1.87,50,5.79,-3.72,8.4,8.4,24,2290,252,0.44,6.62,3.21,1.49,
32,h,Sunny,BOS,2019-05-05,3,63,0,Andrew Benintendi,L,Walk,walk,3,0,*B,FF,91.3,84.8,23.72,-18.53,6.93,7.46,2.61,5.23,-0.48,-133.17,0.87,17.46,97.57,1.89,50,6.22,12.67,34.8,4.8,24,2197,138,0.41,6.63,3.3,1.5,
