gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
65,h,Partly Cloudy,WSH,2019-06-10,61,26,16,Kurt Suzuki,R,Flyout,field_out,0,2,B,SL,80.1,72.9,24.43,-37.08,8.13,-3.63,0.98,2.35,4.62,-116.29,2.04,79.63,175.33,-2.1,50,5.01,10.99,18,12,24,2909,70,0.48,5.35,3.05,1.4,
65,h,Partly Cloudy,WSH,2019-06-10,62,26,16,Kurt Suzuki,R,Flyout,field_out,1,2,B,CU,73.7,66.9,24.29,-44.72,4.58,-11.23,2.23,0.28,5.53,-106.88,-0.91,31.9,231.14,-1.02,50,5.89,5.12,7.2,16.8,24,2813,27,0.53,5.75,3.16,1.45,
65,h,Partly Cloudy,WSH,2019-06-10,63,26,16,Kurt Suzuki,R,Flyout,field_out,2,2,X,FF,92.6,85.6,25.97,-20.03,-3.1,6.52,-0.18,2.83,3.64,-134.79,-3.48,123.86,162.56,-1.14,50,5.53,-5.78,14.4,4.8,24,2283,203,0.41,5.96,3.14,1.45,
65,h,Partly Cloudy,WSH,2019-06-10,64,27,17,Victor Robles,R,Single,single,0,0,D,FC,86.5,80.2,23.59,-33.86,1.97,-1.04,0.21,1.71,3.51,-125.83,-3.01,109.16,192.57,-1.46,50,5.64,3.18,6,8.4,24,2713,62,0.44,5.47,3.3,1.52,
65,h,Partly Cloudy,WSH,2019-06-10,65,28,18,Trea Turner,R,Caught Stealing 2B,caught_stealing_2b,0,0,C,FF,93.9,86.5,27.77,-16.4,-2.5,8.29,0.99,2.31,6.79,-136.51,-5.72,79.49,176.45,-1.2,50,5.54,-4.76,10.8,3.6,24,2131,192,0.4,5.94,3.34,1.59,
65,h,Partly Cloudy,WSH,2019-06-10,66,28,18,Trea Turner,R,Caught Stealing 2B,caught_stealing_2b,0,1,B,FF,92.9,86.1,25.38,-19.68,-2.75,6.63,0.34,3.95,4.38,-135.38,-1.27,104.08,132.28,-0.93,50,5.78,-5.18,12,4.8,24,2098,199,0.4,6.12,3.37,1.6,
65,h,Partly Cloudy,WSH,2019-06-10,67,28,18,Trea Turner,R,Caught Stealing 2B,caught_stealing_2b,1,1,B,SI,93.5,86.1,27.37,-25.29,-8.79,3.65,1.27,2.6,9.02,-135.87,-2.99,68.44,168.66,-0.93,50,5.45,-16.58,30,6,24,2125,246,0.4,6.15,3.45,1.67,
65,h,Partly Cloudy,WSH,2019-06-10,68,33,19,Trea Turner,R,Home Run,home_run,0,0,B,SL,79.4,73.1,22.4,-36.56,2.68,-3.26,1.44,1.52,5.79,-115.41,-1.5,62.14,197.67,-1.45,50,5.71,3.6,7.2,10.8,24,2868,47,0.48,5.51,3.35,1.6,
65,h,Partly Cloudy,WSH,2019-06-10,69,33,19,Trea Turner,R,Home Run,home_run,1,0,C,FF,90.8,83.2,27.85,-19.65,-2.69,7.08,-0.5,2.38,3.03,-132.09,-4.99,136.09,174.44,-1.31,50,5.74,-4.75,10.8,4.8,24,2128,199,0.42,6.07,3.45,1.6,
65,h,Partly Cloudy,WSH,2019-06-10,70,33,19,Trea Turner,R,Home Run,home_run,1,1,B,CU,73.6,67.2,22.59,-43.86,4.72,-10.36,1.48,0.9,4.14,-106.83,-0.02,60.71,214.5,-1.12,50,5.94,5.33,7.2,15.6,24,2931,28,0.53,5.33,3.35,1.6,
65,h,Partly Cloudy,WSH,2019-06-10,71,33,19,Trea Turner,R,Home Run,home_run,2,1,E,FF,91.4,84,27.74,-20.01,-3.69,6.77,-0.68,2.39,3.21,-133.04,-4.86,143.07,174.36,-1.43,50,5.68,-6.64,15.6,4.8,24,2052,207,0.41,6.24,3.33,1.6,
65,h,Partly Cloudy,WSH,2019-06-10,72,34,20,Adam Eaton,L,Pop Out,field_out,0,0,B,CH,77.5,71.3,19.63,-22.76,-1.77,7.26,-0.8,3.83,1.54,-112.86,0.6,147.47,135.37,-1.26,50,5.85,-2.29,4.8,7.2,24,1375,191,0.48,6.36,3.1,1.43,
65,h,Partly Cloudy,WSH,2019-06-10,73,34,20,Adam Eaton,L,Pop Out,field_out,1,0,B,FC,85.9,79.1,24.27,-31.1,1.56,0.68,-0.17,3.35,2.82,-125.03,0.12,123.61,148.26,-1.52,50,5.85,2.48,6,8.4,24,2625,114,0.44,5.57,3.05,1.43,
65,h,Partly Cloudy,WSH,2019-06-10,74,34,20,Adam Eaton,L,Pop Out,field_out,2,0,X,SI,92.1,84.6,27.51,-24.95,-9.58,3.96,0.21,2.37,7.64,-133.86,-3.53,109.15,174.67,-1.43,50,5.48,-17.48,32.4,7.2,24,2144,247,0.41,6.12,3.07,1.43,
65,h,Partly Cloudy,WSH,2019-06-10,75,35,21,Anthony Rendon,R,Lineout,field_out,0,0,B,FF,93.8,86.1,29.2,-18.67,-5.45,7.13,-1.33,2.7,2.07,-136.57,-4.24,167.73,165.94,-1.39,50,5.55,-10.33,26.4,4.8,24,2228,217,0.4,6.32,3.1,1.51,
65,h,Partly Cloudy,WSH,2019-06-10,76,35,21,Anthony Rendon,R,Lineout,field_out,1,0,X,CH,78.2,72.6,19.08,-24.38,-3.84,5.88,0.48,1.76,4.42,-113.9,-3.5,98.65,191.11,-0.98,50,5.7,-5.09,9.6,7.2,24,1220,210,0.48,6.1,3.19,1.52,
65,h,Partly Cloudy,WSH,2019-06-10,77,36,22,Juan Soto,L,Single,single,0,0,D,CU,73.2,66.8,20.99,-44.39,6.21,-10.88,-0.25,2.44,0.45,-106.22,3.2,126.7,173.05,-1.27,50,6.02,6.98,9.6,15.6,24,2877,32,0.53,5.49,3.16,1.55,
65,h,Partly Cloudy,WSH,2019-06-10,78,37,23,Howie Kendrick,R,Flyout,field_out,0,0,C,SI,92.6,84.4,29.52,-26.69,-8.96,3,0.74,2.83,9.02,-134.38,-0.88,88.86,162.35,-1.5,50,5.06,-16.36,28.8,7.2,24,2248,248,0.41,5.85,3.09,1.4,
65,h,Partly Cloudy,WSH,2019-06-10,79,37,23,Howie Kendrick,R,Flyout,field_out,0,1,B,FF,93.7,85.7,30.04,-16.98,-4.54,8.1,0.93,1.87,6.58,-136.11,-6.71,81.75,188.24,-0.93,50,5.54,-8.51,21.6,4.8,24,2137,206,0.41,5.93,3.02,1.4,
65,h,Partly Cloudy,WSH,2019-06-10,80,37,23,Howie Kendrick,R,Flyout,field_out,1,1,F,FC,83.7,77.1,23.74,-32.95,0.58,-0.52,0.44,2.34,3.61,-121.82,-1.37,100.08,175.72,-1.13,50,5.75,0.88,2.4,8.4,24,2608,63,0.45,5.73,3.14,1.4,
65,h,Partly Cloudy,WSH,2019-06-10,81,37,23,Howie Kendrick,R,Flyout,field_out,1,1,F,FF,93.6,85.7,29.22,-19.22,-2.55,6.89,0.62,3.21,4.96,-136.13,-3.08,93.56,151.88,-0.89,50,5.68,-4.8,10.8,4.8,24,2082,196,0.41,5.87,3.14,1.4,
65,h,Partly Cloudy,WSH,2019-06-10,82,37,23,Howie Kendrick,R,Flyout,field_out,1,2,B,CU,70.7,63.8,20.6,-43.71,7.01,-11.13,-0.99,3.52,-1.6,-102.38,5.62,154.87,143.78,-1.1,50,6.17,7.26,9.6,16.8,24,2648,34,0.55,5.68,3.01,1.36,
65,h,Partly Cloudy,WSH,2019-06-10,83,37,23,Howie Kendrick,R,Flyout,field_out,2,2,X,CU,79.3,72.1,24.52,-38.71,6.25,-4.94,0.96,2.39,3.78,-115.24,1.61,80.31,174.26,-1.52,50,5.47,8.28,13.2,12,24,2717,57,0.48,5.65,3.5,1.63,
