gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
79,h,Partly Cloudy,MIN,2019-06-28,12,3,3,Luis Arraez,L,Groundout,field_out,0,0,C,SI,90.3,83.3,25.34,-25.75,10.48,3.66,-0.07,2.39,-8.27,-131.05,-4.63,119.58,174.33,1.75,50,6.08,18.39,32.4,7.2,24,2033,109,0.42,5.31,3.13,1.56,
79,h,Partly Cloudy,MIN,2019-06-28,13,3,3,Luis Arraez,L,Groundout,field_out,0,1,B,CH,87.9,81.9,22.61,-26.22,3.68,3.56,-0.88,0.99,-8.21,-127.6,-7.63,150.64,212.19,1.88,50,6.04,6.16,9.6,7.2,24,2181,135,0.43,5.33,3.06,1.45,
79,h,Partly Cloudy,MIN,2019-06-28,14,3,3,Luis Arraez,L,Groundout,field_out,1,1,X,SI,91,84.3,24.85,-25.63,10.14,3.66,0.42,1.96,-7.32,-132.11,-5.84,101.02,185.87,1.89,50,6.05,18.14,32.4,7.2,24,2112,108,0.42,5.24,3.53,1.68,
79,h,Partly Cloudy,MIN,2019-06-28,15,9,4,Jonathan Schoop,R,Groundout,field_out,0,0,B,SI,89.3,83.1,22.93,-25.98,9.12,3.59,-0.99,1.59,-9.73,-129.54,-6.59,154.72,195.97,1.6,50,6.11,15.74,27.6,7.2,24,2116,110,0.43,5.28,3.59,1.71,
79,h,Partly Cloudy,MIN,2019-06-28,16,9,4,Jonathan Schoop,R,Groundout,field_out,1,0,B,CH,83.9,78.6,19.21,-26.69,4.29,3.57,-1.25,1.2,-8.1,-121.81,-6.46,164.78,206.27,1.53,50,6.13,6.57,10.8,7.2,24,1554,131,0.45,5.34,3.6,1.63,
79,h,Partly Cloudy,MIN,2019-06-28,17,9,4,Jonathan Schoop,R,Groundout,field_out,2,0,S,CH,83.9,78.2,21.06,-29.44,6.72,1.79,0.56,1.39,-4.66,-122,-5.47,95.5,201.11,1.62,50,6.16,10.26,18,8.4,24,1586,102,0.45,5.56,3.53,1.68,
79,h,Partly Cloudy,MIN,2019-06-28,18,9,4,Jonathan Schoop,R,Groundout,field_out,2,1,X,SI,90.4,84.2,22.4,-25.25,8.47,3.89,-0.81,2.8,-9.05,-131.22,-4.24,148.01,163.4,1.55,50,6.27,15.07,27.6,7.2,24,2090,115,0.42,5.17,3.49,1.6,
79,h,Partly Cloudy,MIN,2019-06-28,19,10,5,Jason Castro,L,Flyout,field_out,0,0,B,FF,91,84.1,24.85,-18.27,6.43,7.79,-1.36,1.98,-9.89,-131.92,-7.3,168.8,185.4,1.58,50,6.1,11.48,26.4,4.8,24,2232,143,0.42,5.37,3.54,1.77,
79,h,Partly Cloudy,MIN,2019-06-28,20,10,5,Jason Castro,L,Flyout,field_out,1,0,X,SI,91,84.3,24.48,-23.75,9.25,4.7,-0.22,2.65,-7.68,-132.16,-4.96,125.34,167.42,1.5,50,6.26,16.6,31.2,6,24,2191,117,0.42,5.14,3.22,1.53,
79,h,Partly Cloudy,MIN,2019-06-28,21,11,6,Ehire Adrianza,R,Triple,triple,0,0,D,CH,86.8,81.2,20.4,-24.68,3.04,4.54,-0.12,2.3,-5.55,-126.26,-5.09,121.71,176.69,1.69,50,6.27,5.01,9.6,6,24,2127,149,0.44,5.08,3.22,1.53,
79,h,Partly Cloudy,MIN,2019-06-28,22,12,7,Miguel Sano,R,Home Run,home_run,0,0,B,FF,91.5,84.7,24.35,-16.35,5.16,8.72,-1.1,2.99,-8.85,-132.85,-5.49,158.94,158.01,1.58,50,6.25,9.37,24,4.8,24,2186,152,0.42,5.27,3.63,1.65,
79,h,Partly Cloudy,MIN,2019-06-28,23,12,7,Miguel Sano,R,Home Run,home_run,1,0,C,FF,90.6,83.8,24.5,-16.42,5.21,8.88,-0.46,2.07,-7.58,-131.49,-7.42,134.69,182.9,1.76,50,6.12,9.24,24,4.8,24,2138,151,0.42,5.32,3.65,1.69,
79,h,Partly Cloudy,MIN,2019-06-28,24,12,7,Miguel Sano,R,Home Run,home_run,1,1,E,FF,90.4,84,23.22,-17.25,4.05,8.38,-0.13,3.18,-6.01,-131.46,-4.87,122,153.05,1.64,50,6.3,7.22,19.2,4.8,24,2100,156,0.42,5.34,3.41,1.56,
79,h,Partly Cloudy,MIN,2019-06-28,25,13,8,LaMonte Wade Jr,L,Hit By Pitch,hit_by_pitch,0,0,H,SI,90.8,83.6,26.26,-24.77,8.6,4.17,1.41,3.21,-3.85,-131.97,-3.21,undefined,undefined,1.77,50,6.25,15.28,30,7.2,24,1936,115,0.42,5.11,3.41,1.56,
79,h,Partly Cloudy,MIN,2019-06-28,26,14,9,Jorge Polanco,R,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,0,0,F,CH,84.6,78.7,20.82,-28.39,6.45,2.44,-0.58,2.21,-7.48,-122.9,-4.05,139.08,179.26,1.64,50,6.24,10.02,16.8,8.4,24,1598,110,0.45,5.29,3.4,1.65,
79,h,Partly Cloudy,MIN,2019-06-28,27,14,9,Jorge Polanco,R,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,0,1,F,FF,90.7,84,23.76,-17.1,5.26,8.44,-0.73,3.3,-7.68,-131.78,-4.59,144.46,149.5,1.52,50,6.3,9.39,24,4.8,24,2233,151,0.42,5.56,3.4,1.65,
79,h,Partly Cloudy,MIN,2019-06-28,28,14,9,Jorge Polanco,R,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,0,1,F,CH,85.3,79.7,20.37,-26.6,4.13,3.51,0.67,2.4,-4.38,-124.11,-4.17,91.44,173.96,1.91,50,6.27,6.56,12,7.2,24,1534,131,0.45,5.42,3.4,1.65,
79,h,Partly Cloudy,MIN,2019-06-28,29,18,10,Jorge Polanco,R,Strikeout,strikeout,0,0,C,SI,88.1,81.2,24.79,-24.25,9.95,4.76,-0.49,1.92,-8.33,-127.82,-5.95,135.77,186.94,1.51,50,6.17,16.56,31.2,7.2,24,1990,115,0.43,5.44,3.36,1.49,
79,h,Partly Cloudy,MIN,2019-06-28,30,18,10,Jorge Polanco,R,Strikeout,strikeout,0,1,C,FF,91.1,83.7,26.38,-16.35,7.21,8.91,-0.55,1.79,-7.39,-132.04,-8.17,138.03,190.42,1.34,50,6.11,12.8,32.4,4.8,24,2188,141,0.42,5.11,3.39,1.57,
79,h,Partly Cloudy,MIN,2019-06-28,31,18,10,Jorge Polanco,R,Strikeout,strikeout,0,2,S,SL,78.1,72.7,19.42,-36.97,-1.93,-3.64,-0.55,1.97,-4.14,-113.57,-1.58,137.99,185.65,1.54,50,6.33,-2.54,4.8,12,24,1948,325,0.49,4.78,3.4,1.65,
79,h,Partly Cloudy,MIN,2019-06-28,32,19,11,Max Kepler,L,Single,single,0,0,S,SL,77,71.8,19.14,-37.41,-4.56,-4.11,-0.75,1.28,-3.78,-111.9,-2.48,145.45,204.38,1.55,50,6.21,-5.81,9.6,12,24,2000,309,0.5,5.11,3.4,1.64,
79,h,Partly Cloudy,MIN,2019-06-28,33,19,11,Max Kepler,L,Single,single,0,1,B,FF,92,84.6,26.45,-17.64,6.51,7.96,-0.75,4.09,-8.06,-133.74,-2.3,145.59,128.44,1.44,50,6.21,11.89,30,4.8,24,2194,144,0.41,5.88,3.39,1.47,
79,h,Partly Cloudy,MIN,2019-06-28,34,19,11,Max Kepler,L,Single,single,1,1,F,SI,90,83.1,25.3,-24.58,8.82,4.35,0.19,1.84,-6.65,-130.7,-5.97,109.78,189.18,1.61,50,5.98,15.38,28.8,7.2,24,2078,115,0.43,5.36,3.4,1.64,
79,h,Partly Cloudy,MIN,2019-06-28,35,19,11,Max Kepler,L,Single,single,1,2,B,FF,92.1,84.5,27.51,-17.91,6.4,7.85,-0.9,2.8,-8.24,-133.66,-5.69,151.38,163.22,1.38,50,6.24,11.63,27.6,4.8,24,2184,143,0.42,5.36,3.36,1.53,
79,h,Partly Cloudy,MIN,2019-06-28,36,19,11,Max Kepler,L,Single,single,2,2,D,CH,87.5,80.9,24.04,-26.4,2.13,3.5,-0.92,2,-7.01,-127.03,-5.23,152.11,184.78,1.59,50,6.17,3.51,4.8,7.2,24,2134,156,0.44,5.18,3.65,1.71,
79,h,Partly Cloudy,MIN,2019-06-28,37,20,12,C.J. Cron,R,Grounded Into DP,grounded_into_double_play,0,0,S,SL,77,71.7,19.12,-38.42,-2.99,-4.91,-0.73,1.85,-4.7,-111.83,-1.55,144.84,188.91,1.78,50,6.48,-3.81,6,12,24,2140,323,0.5,4.64,3.65,1.71,
79,h,Partly Cloudy,MIN,2019-06-28,38,20,12,C.J. Cron,R,Grounded Into DP,grounded_into_double_play,0,1,B,SI,90.7,84,24.83,-27.21,9.46,2.8,-1.08,1.77,-10.35,-131.5,-6.02,158.14,191.15,1.66,50,6.07,16.76,27.6,7.2,24,2060,105,0.42,5.28,3.65,1.68,
79,h,Partly Cloudy,MIN,2019-06-28,39,20,12,C.J. Cron,R,Grounded Into DP,grounded_into_double_play,1,1,*B,SI,89.6,82.6,26.3,-26.12,10.42,3.54,-0.13,0.31,-8.21,-129.76,-9.32,121.8,230.33,1.72,50,5.93,17.83,30,7.2,24,2034,105,0.43,5.13,3.76,1.71,
79,h,Partly Cloudy,MIN,2019-06-28,40,20,12,C.J. Cron,R,Grounded Into DP,grounded_into_double_play,2,1,X,CH,83.5,77.8,20.42,-27,4.95,3.41,0.74,1.74,-4.38,-121.46,-4.76,88.73,191.77,1.91,50,6.03,7.51,14.4,7.2,24,1413,124,0.46,5.38,3.08,1.45,
79,h,Partly Cloudy,MIN,2019-06-28,41,26,13,Luis Arraez,L,Single,single,0,0,C,SL,76.4,71.3,17.99,-37.35,-0.6,-4.1,0.46,1.96,-2.56,-111.08,-1.36,99.49,185.89,1.7,50,6.43,-0.76,1.2,12,24,2021,346,0.51,4.68,3.08,1.45,
79,h,Partly Cloudy,MIN,2019-06-28,42,26,13,Luis Arraez,L,Single,single,0,1,B,CH,87.5,81.6,22,-25.33,4.52,4.13,-1.38,0.56,-8.64,-126.82,-8.74,169.75,223.8,1.46,50,6.02,7.48,13.2,7.2,24,2154,133,0.44,5.16,3.08,1.45,
79,h,Partly Cloudy,MIN,2019-06-28,43,26,13,Luis Arraez,L,Single,single,1,1,F,SL,77.5,72.7,17.51,-34.65,-0.83,-1.89,0.49,1.81,-2.39,-112.8,-2.52,98.15,189.89,1.67,50,6.38,-1.09,2.4,10.8,24,2126,330,0.5,4.81,3.08,1.45,
79,h,Partly Cloudy,MIN,2019-06-28,44,26,13,Luis Arraez,L,Single,single,1,2,B,FF,91.3,84.2,25.54,-16.77,5.96,8.59,-1.19,2.71,-9.2,-132.43,-6.03,162.22,165.73,1.54,50,6.22,10.69,26.4,4.8,24,2231,148,0.42,5.29,3.08,1.45,
79,h,Partly Cloudy,MIN,2019-06-28,45,26,13,Luis Arraez,L,Single,single,2,2,D,SI,90.5,83.8,25.03,-24.59,9.42,4.28,0.34,1.99,-6.58,-131.51,-5.91,103.88,184.98,1.64,50,6.06,16.68,31.2,7.2,24,2071,113,0.42,5.5,3.53,1.68,
79,h,Partly Cloudy,MIN,2019-06-28,46,27,14,Jonathan Schoop,R,Lineout,field_out,0,0,S,CH,84.8,78.6,21.32,-22.12,5.65,6.46,-0.2,2.49,-6.61,-123.17,-4.48,124.5,171.67,1.77,50,6.17,8.8,19.2,6,24,1553,141,0.45,5.2,3.53,1.68,
79,h,Partly Cloudy,MIN,2019-06-28,47,27,14,Jonathan Schoop,R,Lineout,field_out,0,1,F,CH,84,78.3,20.09,-22.39,4.73,6.37,0.39,1.72,-5.09,-122.1,-5.76,102.22,192.42,1.87,50,5.99,7.27,15.6,6,24,1579,144,0.45,5.22,3.53,1.97,
79,h,Partly Cloudy,MIN,2019-06-28,48,27,14,Jonathan Schoop,R,Lineout,field_out,0,1,F,SI,90.8,84.2,23.85,-25.15,8.59,3.92,0.96,3.4,-5.63,-131.98,-2.69,80.44,146.88,1.99,50,6.25,15.39,28.8,7.2,24,2049,115,0.42,4.94,3.53,1.68,
79,h,Partly Cloudy,MIN,2019-06-28,49,27,14,Jonathan Schoop,R,Lineout,field_out,0,2,B,CH,84.5,78.9,21.15,-29.66,5.76,1.62,1.64,1.06,-2.76,-123,-5.99,54.61,210.04,2.02,50,6,8.95,15.6,8.4,24,1490,101,0.45,5.42,3.56,1.66,
79,h,Partly Cloudy,MIN,2019-06-28,50,27,14,Jonathan Schoop,R,Lineout,field_out,1,2,X,SI,92,84.8,26.38,-19.69,7.95,6.83,0.46,3.21,-6.19,-133.74,-4.47,99.36,152.18,1.76,50,6.3,14.54,33.6,6,24,2245,131,0.42,5.42,3.49,1.6,
79,h,Partly Cloudy,MIN,2019-06-28,51,28,15,Jason Castro,L,Strikeout,strikeout,0,0,C,SL,76.9,71.5,18.6,-38.24,-0.41,-4.76,-0.02,2.31,-3.85,-111.71,-0.52,117.67,176.49,1.77,50,6.45,-0.53,1.2,12,24,2076,348,0.5,4.79,3.62,1.64,
79,h,Partly Cloudy,MIN,2019-06-28,52,28,15,Jason Castro,L,Strikeout,strikeout,0,1,S,SL,77.8,72.2,19.76,-35.34,-1.95,-2.44,-0.02,1.59,-3.43,-113.06,-2.55,117.79,195.76,1.77,50,6.26,-2.54,4.8,10.8,24,1905,316,0.5,4.6,3.49,1.6,
79,h,Partly Cloudy,MIN,2019-06-28,53,28,15,Jason Castro,L,Strikeout,strikeout,0,1,F,SL,78,72.7,19.07,-37.69,-0.3,-4.2,0.34,1.9,-3.21,-113.46,-1.65,103.93,187.41,1.81,50,6.36,-0.4,1.2,12,24,2118,350,0.49,4.96,3.49,1.6,
79,h,Partly Cloudy,MIN,2019-06-28,54,28,15,Jason Castro,L,Strikeout,strikeout,0,2,B,FF,92.1,84.8,26.08,-15.13,5.98,9.32,-0.92,3.86,-8.54,-133.73,-3.8,152.14,134.64,1.52,50,6.37,10.95,30,3.6,24,2224,150,0.42,5.29,3.7,1.72,
79,h,Partly Cloudy,MIN,2019-06-28,55,28,15,Jason Castro,L,Strikeout,strikeout,1,2,B,CH,86.4,80,22.42,-25.86,2.66,3.91,-0.46,3.56,-6,-125.58,-1.86,134.42,142.73,1.61,50,6.39,4.29,7.2,6,24,2183,152,0.44,5.18,3.66,1.81,
79,h,Partly Cloudy,MIN,2019-06-28,56,28,15,Jason Castro,L,Strikeout,strikeout,2,2,S,SI,90.3,84,24.35,-25.17,10.68,3.97,0.75,0.98,-6.15,-131.16,-8.27,88.33,212.23,1.72,50,6.02,18.84,33.6,7.2,24,1970,107,0.42,5.3,3.49,1.6,
79,h,Partly Cloudy,MIN,2019-06-28,57,29,16,Ehire Adrianza,R,Lineout,field_out,0,0,X,CU,83.5,78,19.63,-29.79,5.63,1.57,0.23,2.58,-5.83,-121.53,-2.76,108.33,169.24,1.91,50,6.26,8.57,14.4,8.4,24,1472,105,0.46,5.37,3.47,1.62,
79,h,Partly Cloudy,MIN,2019-06-28,58,33,17,Miguel Sano,R,Flyout,field_out,0,0,B,CH,83.4,77.6,20.44,-27.09,7.64,3.35,1.77,2.77,-2.69,-121.47,-2.73,49.35,163.86,1.89,50,6.23,11.59,21.6,8.4,24,1474,113,0.46,5.35,3.63,1.7,
79,h,Partly Cloudy,MIN,2019-06-28,59,33,17,Miguel Sano,R,Flyout,field_out,1,0,C,CH,83.7,77.9,20.25,-26.48,7.7,3.73,0.16,3.01,-6,-121.79,-2.37,110.71,157.6,1.64,50,6.25,11.76,21.6,7.2,24,1585,117,0.45,5.55,3.66,1.81,
79,h,Partly Cloudy,MIN,2019-06-28,60,33,17,Miguel Sano,R,Flyout,field_out,1,1,S,SL,77.1,72.1,18.03,-37.05,-0.57,-3.79,-0.35,1.88,-4.28,-112.1,-1.64,130.38,188.2,1.65,50,6.36,-0.73,2.4,12,24,1927,343,0.5,4.63,3.56,1.73,
79,h,Partly Cloudy,MIN,2019-06-28,61,33,17,Miguel Sano,R,Flyout,field_out,1,2,B,FF,90.5,83.6,24.53,-18.25,6.75,7.84,-0.39,3.67,-6.68,-131.55,-3.69,131.99,139.67,1.29,50,6.42,11.97,30,4.8,24,2148,141,0.42,5.38,3.54,1.77,
79,h,Partly Cloudy,MIN,2019-06-28,62,33,17,Miguel Sano,R,Flyout,field_out,2,2,X,SL,76.7,72.1,16.67,-36.81,-1.78,-3.61,0.09,1.92,-3.25,-111.61,-1.61,113.53,186.96,1.79,50,6.38,-2.29,3.6,12,24,2025,328,0.5,4.72,3.41,1.56,
79,h,Partly Cloudy,MIN,2019-06-28,63,34,18,LaMonte Wade Jr,L,Lineout,field_out,0,0,B,FF,91.2,84.3,24.99,-17.74,6.64,8.03,-0.9,2.32,-8.63,-132.38,-6.94,151.23,176.22,1.52,50,6.25,11.93,28.8,4.8,24,2192,142,0.42,5.43,3.1,1.56,
79,h,Partly Cloudy,MIN,2019-06-28,64,34,18,LaMonte Wade Jr,L,Lineout,field_out,1,0,C,SL,76.4,71.2,17.93,-36.17,-0.8,-3.17,0.35,2.44,-2.74,-111.12,-0.53,103.59,172.81,1.7,50,6.41,-1.01,2.4,12,24,1930,339,0.5,4.93,2.91,1.29,
79,h,Partly Cloudy,MIN,2019-06-28,65,34,18,LaMonte Wade Jr,L,Lineout,field_out,1,1,X,SL,77.3,72.3,17.49,-38.02,0.31,-4.51,-0.44,2.28,-4.62,-112.29,-0.7,133.74,177.3,1.59,50,6.42,0.4,0,12,24,1874,356,0.5,4.61,3.41,1.56,
79,h,Partly Cloudy,MIN,2019-06-28,66,35,19,Jorge Polanco,R,Single,single,0,0,D,SL,76.7,71.6,18.11,-36.81,-0.22,-3.64,0.2,1.84,-3.19,-111.59,-1.77,109.35,189.16,1.67,50,6.4,-0.28,1.2,12,24,1905,350,0.5,5.15,3.4,1.64,
79,h,Partly Cloudy,MIN,2019-06-28,67,36,20,Max Kepler,L,Groundout,field_out,0,0,F,SI,90,82.6,26.87,-25.24,11.27,4.01,0.2,1.94,-7.56,-130.6,-5.91,109.4,186.5,1.67,50,6.12,19.51,34.8,7.2,24,1912,108,0.43,5.28,3.4,1.64,
79,h,Partly Cloudy,MIN,2019-06-28,68,36,20,Max Kepler,L,Groundout,field_out,0,1,B,SI,90.1,83.2,24.19,-21.68,10.05,5.99,-1.34,2.61,-10.79,-130.64,-4.9,167.94,168.46,1.51,50,6.11,17.6,34.8,6,24,2104,122,0.42,5.41,3.32,1.55,
79,h,Partly Cloudy,MIN,2019-06-28,69,36,20,Max Kepler,L,Groundout,field_out,1,1,B,SI,90,83.3,24.57,-23.07,10.58,5.22,-0.18,1.53,-8.36,-130.54,-7.19,123.8,197.46,1.67,50,6.03,18.46,34.8,7.2,24,2186,115,0.43,5.31,3.39,1.64,
79,h,Partly Cloudy,MIN,2019-06-28,70,36,20,Max Kepler,L,Groundout,field_out,2,1,C,SI,91.1,84.8,23,-22.75,10.23,5.23,-0.69,1.95,-9.37,-132.18,-6.76,143.46,186.19,1.53,50,6.16,18.46,34.8,6,24,2146,116,0.42,5.05,3.4,1.78,
79,h,Partly Cloudy,MIN,2019-06-28,71,36,20,Max Kepler,L,Groundout,field_out,2,2,*B,SI,89.7,83.3,23.97,-22.18,7.12,5.76,-0.72,0.77,-8.32,-130.07,-9.29,144.29,218.07,1.58,50,6.03,12.35,25.2,6,24,2266,128,0.43,5.48,3.41,1.48,
79,h,Partly Cloudy,MIN,2019-06-28,72,36,20,Max Kepler,L,Groundout,field_out,3,2,X,SI,91.7,84.6,26.46,-19.88,9.96,6.81,-0.01,1.47,-7.79,-133.06,-8.35,117.41,199.04,1.65,50,6.07,18,37.2,6,24,2002,123,0.42,5.45,3.4,1.64,
83,h,Partly Cloudy,DET,2019-07-03,0,0,0,Niko Goodrum,R,Lineout,field_out,0,0,X,FF,90.5,83,26.87,-16.45,7.49,8.98,0.09,1.68,-6.92,-131.26,-8.25,113.65,193.48,1.78,50,6.08,13.12,33.6,4.8,24,2160,140,0.42,5.58,3.57,1.77,
83,h,Partly Cloudy,DET,2019-07-03,1,1,1,Nicholas Castellanos,R,Single,single,0,0,C,FF,90.3,82.6,27.72,-18.51,7.71,7.86,-0.65,1.95,-8.7,-131,-6.99,141.95,186.13,1.71,50,6.04,13.4,30,4.8,24,2108,137,0.42,5.6,3.53,1.69,
83,h,Partly Cloudy,DET,2019-07-03,2,1,1,Nicholas Castellanos,R,Single,single,0,1,D,CH,84,77.3,23.25,-26.77,7.4,3.58,-0.26,1.91,-7.14,-121.96,-4.64,126.95,187.24,1.74,50,6.14,11.19,19.2,8.4,24,1529,115,0.45,5.7,3.52,1.75,
83,h,Partly Cloudy,DET,2019-07-03,3,2,2,Miguel Cabrera,R,Grounded Into DP,grounded_into_double_play,0,0,C,CU,77.2,71.7,18.68,-37.69,-2.18,-4.31,-0.16,2.95,-3.87,-112.07,0.43,122.95,159.15,1.87,50,6.58,-2.8,4.8,12,24,2212,326,0.51,4.35,3.52,1.75,
83,h,Partly Cloudy,DET,2019-07-03,4,2,2,Miguel Cabrera,R,Grounded Into DP,grounded_into_double_play,0,1,C,CH,86,79.7,22.32,-28.55,5.42,2.27,-0.3,2.77,-7.06,-124.94,-3.12,128.47,164.04,1.84,50,6.35,8.68,14.4,7.2,24,2069,114,0.45,5.23,3.52,1.75,
83,h,Partly Cloudy,DET,2019-07-03,5,2,2,Miguel Cabrera,R,Grounded Into DP,grounded_into_double_play,0,2,B,FF,91.7,84.2,26.72,-17.84,6.73,7.93,-0.92,3.67,-8.57,-133.14,-3.87,151.98,139.54,1.46,50,6.42,12.17,30,4.8,24,2278,142,0.42,5.18,3.52,1.75,
83,h,Partly Cloudy,DET,2019-07-03,6,2,2,Miguel Cabrera,R,Grounded Into DP,grounded_into_double_play,1,2,X,FF,91.6,83.9,27.74,-17.1,6.87,8.4,-0.33,2.7,-7.24,-132.92,-6.08,129.7,166,1.53,50,6.25,12.32,31.2,4.8,24,2244,142,0.42,5.29,3.21,1.5,
83,h,Partly Cloudy,DET,2019-07-03,7,8,3,Brandon Dixon,R,Groundout,field_out,0,0,C,FF,89.5,82.4,24.9,-16.96,6.08,8.83,-0.9,3.05,-8.29,-129.87,-4.87,151.41,156.4,1.53,50,6.23,10.47,26.4,4.8,24,2294,148,0.43,5.2,3.36,1.54,
83,h,Partly Cloudy,DET,2019-07-03,8,8,3,Brandon Dixon,R,Groundout,field_out,0,1,B,FF,88.9,82,24.32,-17.22,8.01,8.82,-1.3,1.49,-10.08,-128.76,-8.33,166.64,198.6,1.6,50,6.07,13.58,32.4,4.8,24,2136,139,0.43,5.63,3.34,1.59,
83,h,Partly Cloudy,DET,2019-07-03,9,8,3,Brandon Dixon,R,Groundout,field_out,1,1,C,FF,90.2,83.5,24.18,-17.04,8.14,8.62,-0.72,1.86,-8.63,-130.83,-7.84,144.26,188.58,1.55,50,6.14,14.3,34.8,4.8,24,2231,137,0.42,5.59,3.34,1.59,
83,h,Partly Cloudy,DET,2019-07-03,10,8,3,Brandon Dixon,R,Groundout,field_out,1,2,X,CH,87.1,80.6,23.46,-26.3,4.9,3.59,-0.31,1.86,-6.59,-126.47,-5.68,128.86,188.54,1.68,50,6.22,8.01,14.4,7.2,24,2092,126,0.44,5.28,3.4,1.62,
