gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
26,h,Overcast,BAL,2019-04-29,10,55,1,Richie Martin,R,Walk,walk,2,1,B,SI,94.9,87.5,28.75,-28.6,9.4,1.85,-0.93,1.56,-10.43,-137.74,-5.83,152.42,196.6,1.67,50,5.62,18.17,28.8,7.2,24,2042,99,0.4,5.99,3.21,1.51,
26,h,Overcast,BAL,2019-04-29,11,55,1,Richie Martin,R,Walk,walk,3,1,F,SI,93.7,86.3,28,-26.99,9.69,2.75,-0.76,1.94,-10.43,-136.05,-4.87,145.99,186.45,1.85,50,5.61,18.28,30,7.2,24,2106,105,0.4,6.05,3.36,1.57,
26,h,Overcast,BAL,2019-04-29,12,55,1,Richie Martin,R,Walk,walk,3,1,F,SI,94.8,87.4,28.01,-25.16,9.62,3.62,-0.59,2.25,-9.75,-137.72,-4.74,139.68,178.02,1.73,50,5.68,18.64,32.4,6,24,2093,110,0.4,6.1,3.36,1.57,
26,h,Overcast,BAL,2019-04-29,13,55,1,Richie Martin,R,Walk,walk,3,1,F,SI,95.2,87.7,28.67,-28.5,9.1,1.88,0.26,2.67,-7.51,-138.38,-3.2,106.78,166.66,1.81,50,5.73,17.78,28.8,7.2,24,2012,101,0.4,5.92,3.36,1.57,
26,h,Overcast,BAL,2019-04-29,14,55,1,Richie Martin,R,Walk,walk,3,2,B,SL,82.9,76.9,21.84,-33.7,-1.97,-1.03,-1.78,2.75,-7.6,-120.54,-0.74,185.02,164.66,1.65,50,6.01,-2.92,7.2,9.6,24,2250,288,0.46,5.87,3.28,1.53,
26,h,Overcast,BAL,2019-04-29,15,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,0,0,C,SI,94.7,86.5,30.94,-27.77,9.65,2.3,0.16,3.44,-7.8,-137.66,-1.44,111,145.92,1.78,50,5.85,18.49,31.2,7.2,24,2173,104,0.4,6.02,3.32,1.54,
26,h,Overcast,BAL,2019-04-29,16,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,0,1,S,SI,95.1,87,30.82,-24.59,8.45,3.93,-0.9,2.23,-10.04,-138.06,-4.93,151.39,178.47,1.69,50,5.7,16.3,28.8,6,24,2088,115,0.4,6.16,3.41,1.66,
26,h,Overcast,BAL,2019-04-29,17,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,0,1,F,SI,94.5,86.5,30.13,-27.67,9.47,2.35,0.18,2.92,-7.91,-137.4,-2.46,110.21,159.97,1.86,50,5.7,18.13,30,7.2,24,2175,104,0.4,5.96,3.41,1.66,
26,h,Overcast,BAL,2019-04-29,18,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,0,1,F,FC,85.8,79.8,21.96,-30.03,-0.98,1.34,-0.91,2.7,-6.25,-124.82,-1.69,151.72,165.82,1.74,50,5.83,-1.57,4.8,7.2,24,2186,231,0.44,5.35,3.41,1.66,
26,h,Overcast,BAL,2019-04-29,19,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,0,1,F,SL,87.3,80.5,25.17,-31.6,-4.2,0.35,-0.25,2.4,-3.81,-127.02,-2.26,126.68,173.89,1.81,50,5.81,-6.89,13.2,8.4,24,undefined,267,0.44,5.81,3.41,1.66,
26,h,Overcast,BAL,2019-04-29,20,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,0,2,B,SI,95.4,88,28.32,-28.93,9.48,1.65,-1.27,2.46,-11.42,-138.49,-3.52,165.22,172.28,1.66,50,5.67,18.57,28.8,7.2,24,2239,99,0.4,6.23,3.27,1.54,
26,h,Overcast,BAL,2019-04-29,21,56,2,Jonathan Villar,R,Grounded Into DP,grounded_into_double_play,1,2,X,SI,95.4,88.1,28.24,-28.23,8.11,2.01,-0.83,2.76,-9.61,-138.67,-3.13,148.72,164.19,1.61,50,5.77,15.94,26.4,7.2,24,2217,104,0.4,6.06,3.41,1.66,
28,h,Clear,BAL,2019-05-01,0,52,0,Jonathan Villar,R,Strikeout,strikeout,0,0,C,SI,95.1,87.8,27.53,-29.22,7.73,1.51,-0.84,2.95,-10.68,-138.09,-2.47,149.03,159.27,2.05,50,5.8,15.08,24,7.2,24,2081,101,undefined,undefined,3.36,1.65,
28,h,Clear,BAL,2019-05-01,1,52,0,Jonathan Villar,R,Strikeout,strikeout,0,1,F,FC,91.2,84.2,27.05,-27.61,-1.65,2.55,-1.33,2.23,-8.37,-132.56,-3.6,167.66,179.28,2.07,50,5.62,-2.94,9.6,6,24,2209,228,undefined,undefined,3.38,1.66,
28,h,Clear,BAL,2019-05-01,2,52,0,Jonathan Villar,R,Strikeout,strikeout,0,1,F,FC,89.2,83.1,23.36,-29.13,-0.49,1.76,-1.41,2.03,-8.76,-129.68,-3.68,170.9,184.02,2.05,50,5.65,-0.86,4.8,7.2,24,2075,222,undefined,undefined,3.38,1.66,
28,h,Clear,BAL,2019-05-01,3,52,0,Jonathan Villar,R,Strikeout,strikeout,0,2,B,SI,97.1,89.9,28.48,-28.06,9.46,2.02,-0.73,1.71,-10.67,-141.05,-5.93,144.7,192.72,1.85,50,5.62,19.3,30,7.2,24,1979,100,undefined,undefined,3.29,1.56,
28,h,Clear,BAL,2019-05-01,4,52,0,Jonathan Villar,R,Strikeout,strikeout,1,2,S,FC,88.3,81.3,26.96,-31.72,-0.62,0.27,-1.21,1.15,-7.86,-128.26,-5.04,163.17,207.74,1.98,50,5.62,-1.03,4.8,8.4,24,1917,276,undefined,undefined,3.38,1.66,
28,h,Clear,BAL,2019-05-01,5,56,1,Rio Ruiz,L,Single,single,0,0,D,SI,94.6,86.9,29.31,-27.9,7.9,2.23,-0.01,2.37,-8.84,-137.42,-3.65,117.41,174.71,2.22,50,5.61,15.17,25.2,7.2,24,1958,105,undefined,undefined,3.46,1.62,
28,h,Clear,BAL,2019-05-01,6,57,2,Dwight Smith Jr,L,Field Error,field_error,0,0,B,SL,83.4,77.7,21.87,-36.68,-4.53,-3,-1.32,1.59,-6.69,-121.25,-2.46,167.45,195.96,2.05,50,5.79,-6.8,12,10.8,24,2225,300,undefined,undefined,3.66,1.62,
28,h,Clear,BAL,2019-05-01,7,57,2,Dwight Smith Jr,L,Field Error,field_error,1,0,B,SI,95,86.6,32.92,-30.19,8.54,1.04,-0.19,0.99,-9.09,-137.86,-6.72,124.2,211.94,2.05,50,5.52,16.3,24,7.2,24,1983,92,undefined,undefined,3.61,1.67,
28,h,Clear,BAL,2019-05-01,8,57,2,Dwight Smith Jr,L,Field Error,field_error,2,0,S,SI,94.4,86.1,32.02,-31.39,7.92,0.41,0.81,2.03,-6.28,-137.12,-3.93,86.22,183.86,2.1,50,5.64,15,22.8,7.2,24,1986,90,undefined,undefined,3.47,1.58,
28,h,Clear,BAL,2019-05-01,9,57,2,Dwight Smith Jr,L,Field Error,field_error,2,1,D,SI,94.7,87.1,29.5,-28.79,8.55,1.76,0.27,2.1,-8,-137.63,-4.41,106.85,182.09,2.09,50,5.67,16.46,26.4,7.2,24,2079,100,undefined,undefined,3.47,1.58,
28,h,Clear,BAL,2019-05-01,10,58,3,Renato Nunez,R,Strikeout,strikeout,0,0,C,SI,95.4,88.6,26.16,-28.94,9,1.63,-0.2,2.6,-9.42,-138.73,-3.34,124.6,168.76,2.04,50,5.71,17.84,28.8,7.2,24,1873,99,undefined,undefined,3.46,1.6,
28,h,Clear,BAL,2019-05-01,11,58,3,Renato Nunez,R,Strikeout,strikeout,0,1,C,SI,95.7,88.5,27.46,-26.85,8.77,2.69,-0.83,2.48,-10.68,-138.93,-4.04,148.62,172.03,1.9,50,5.71,17.35,28.8,6,24,1922,107,undefined,undefined,3.46,1.6,
28,h,Clear,BAL,2019-05-01,12,58,3,Renato Nunez,R,Strikeout,strikeout,0,2,B,FC,90.6,83.3,28.03,-28.1,-1.12,2.33,-1.73,1.17,-8.98,-131.45,-6,182.83,207.08,1.88,50,5.57,-1.95,7.2,7.2,24,2051,231,undefined,undefined,3.46,1.67,
28,h,Clear,BAL,2019-05-01,13,58,3,Renato Nunez,R,Strikeout,strikeout,1,2,B,FC,89.6,82,28.92,-30.16,-0.37,1.19,-2.56,0.82,-11.24,-129.75,-6.09,214.71,216.77,1.88,50,5.51,-0.62,4.8,7.2,24,2199,253,undefined,undefined,3.46,1.55,
28,h,Clear,BAL,2019-05-01,14,58,3,Renato Nunez,R,Strikeout,strikeout,2,1,F,SI,94.9,88.1,26.12,-28.33,6.87,1.97,-0.94,2.37,-10.15,-137.87,-3.85,153.01,174.76,1.87,50,5.66,13.44,21.6,6,24,1952,106,undefined,undefined,3.46,1.64,
28,h,Clear,BAL,2019-05-01,15,58,3,Renato Nunez,R,Strikeout,strikeout,2,1,F,SI,94.5,86.9,28.16,-23.73,5.35,4.39,-0.72,3.98,-9.25,-137.35,-0.43,144.41,131.48,1.98,50,5.74,10.31,19.2,4.8,24,2140,135,undefined,undefined,3.46,1.64,
28,h,Clear,BAL,2019-05-01,16,58,3,Renato Nunez,R,Strikeout,strikeout,2,2,S,FC,89.5,83.3,24.57,-30.77,-0.71,0.81,-0.97,1.28,-7.46,-130.17,-5.43,154.08,204.26,2.01,50,5.69,-1.23,4.8,7.2,24,2303,256,undefined,undefined,3.46,1.64,
28,h,Clear,BAL,2019-05-01,17,59,4,Chris Davis,L,Forceout,force_out,0,0,C,SI,95.7,88.4,28.43,-28.64,8.14,1.79,0.05,2.14,-8.67,-139.16,-4.4,114.93,180.94,2.14,50,5.62,16.11,26.4,7.2,24,2228,101,undefined,undefined,3.7,1.74,
28,h,Clear,BAL,2019-05-01,18,59,4,Chris Davis,L,Forceout,force_out,0,1,B,FC,90.5,83.3,27.99,-29.92,-0.36,1.3,-2.83,0.84,-11.92,-131.07,-6.26,225.01,216.13,1.82,50,5.49,-0.63,4.8,7.2,24,2343,249,undefined,undefined,3.59,1.62,
28,h,Clear,BAL,2019-05-01,19,59,4,Chris Davis,L,Forceout,force_out,1,1,B,SI,95.6,87.8,30.54,-28.99,7.75,1.63,-1.43,1.05,-11.78,-138.6,-6.93,171.61,210.4,1.86,50,5.52,15.09,22.8,7.2,24,2088,98,undefined,undefined,3.61,1.65,
28,h,Clear,BAL,2019-05-01,20,59,4,Chris Davis,L,Forceout,force_out,2,1,E,SI,95.6,87.4,31.38,-30.14,8.85,1.04,0.02,2.88,-8.83,-138.9,-2.17,116.14,160.89,2.09,50,5.68,17.28,26.4,7.2,24,2047,96,undefined,undefined,3.49,1.6,
28,h,Clear,BAL,2019-05-01,21,60,5,Anthony Santander,R,Hit By Pitch,hit_by_pitch,0,0,C,SI,94.2,86.6,29,-25.01,6.07,3.75,-0.22,2.65,-8.23,-137,-3.41,125.37,167.23,2.03,50,5.61,11.59,21.6,6,24,1983,124,undefined,undefined,3.31,1.62,
28,h,Clear,BAL,2019-05-01,22,60,5,Anthony Santander,R,Hit By Pitch,hit_by_pitch,0,1,H,FC,89.7,82.4,27.53,-31.63,-0.4,0.32,-3.07,2.23,-12.66,-129.92,-2.55,undefined,undefined,1.92,50,5.63,-0.69,6,7.2,24,2231,265,undefined,undefined,3.47,1.59,
28,h,Clear,BAL,2019-05-01,23,61,6,Joey Rickard,R,Groundout,field_out,0,0,C,SI,95,87.9,27.47,-27.52,8.47,2.39,-0.36,1.95,-9.49,-137.99,-5.14,130.76,186.11,2,50,5.67,16.51,27.6,7.2,24,2169,104,undefined,undefined,3.07,1.44,
28,h,Clear,BAL,2019-05-01,24,61,6,Joey Rickard,R,Groundout,field_out,0,1,B,SI,93.4,86.7,25.9,-28,7.25,2.21,-1.24,1.81,-11.28,-135.63,-4.92,164.29,190.03,2,50,5.57,13.69,21.6,7.2,24,2009,106,undefined,undefined,3,1.41,
28,h,Clear,BAL,2019-05-01,25,61,6,Joey Rickard,R,Groundout,field_out,1,1,X,SI,95.1,87.5,28.58,-23.76,7.16,4.33,-0.89,2.62,-10.22,-138.04,-4.07,150.98,168.23,1.92,50,5.7,13.91,25.2,6,24,2043,123,undefined,undefined,3.07,1.45,
29,h,Cloudy,BOS,2019-05-02,0,61,0,Mitch Moreland,L,Groundout,field_out,0,0,B,FC,91.1,83.7,27.48,-26.71,1.65,3.08,-1.65,2.81,-10.25,-132.23,-2.44,179.71,162.89,2.06,50,5.7,2.93,2.4,6,24,2028,171,0.42,5.91,3.51,1.73,
29,h,Cloudy,BOS,2019-05-02,1,61,0,Mitch Moreland,L,Groundout,field_out,1,0,B,SI,94.7,87,29.34,-30.56,8.71,0.84,-0.9,2.34,-11.19,-137.45,-3.38,151.23,175.59,2.09,50,5.65,16.73,25.2,7.2,24,1793,94,0.4,6.08,3.48,1.68,
29,h,Cloudy,BOS,2019-05-02,2,61,0,Mitch Moreland,L,Groundout,field_out,2,0,C,SI,95.6,87,32.33,-26.58,9.97,2.88,-0.73,2.98,-11.04,-138.73,-2.76,144.78,158.28,2.02,50,5.77,19.34,31.2,7.2,24,1831,107,0.4,6.23,3.55,1.75,
29,h,Cloudy,BOS,2019-05-02,3,61,0,Mitch Moreland,L,Groundout,field_out,2,1,B,SI,95.6,87.3,32.81,-27.14,9.33,2.6,-0.07,0.51,-9.27,-138.65,-8.72,119.82,225.02,2.11,50,5.52,18.06,28.8,7.2,24,1848,101,0.4,6.4,3.48,1.77,
29,h,Cloudy,BOS,2019-05-02,4,61,0,Mitch Moreland,L,Groundout,field_out,3,1,X,SI,95.5,88.3,28.26,-31.18,8.27,0.51,0.32,1.92,-8.26,-138.84,-4.37,104.84,186.89,2.24,50,5.57,16.31,25.2,7.2,24,2056,91,0.39,6.33,3.22,1.53,
29,h,Cloudy,BOS,2019-05-02,5,62,1,Christian Vazquez,R,Groundout,field_out,0,0,B,SI,95.1,87.5,28.37,-29.36,8.24,1.44,-0.51,3.47,-9.9,-138.15,-0.82,136.55,145.04,2.03,50,5.73,16.05,25.2,7.2,24,2122,101,0.4,6.21,3.15,1.49,
29,h,Cloudy,BOS,2019-05-02,6,62,1,Christian Vazquez,R,Groundout,field_out,1,0,C,SI,96.2,88.8,28.13,-24.65,10.65,3.78,-0.91,1.77,-11.64,-139.48,-6.02,151.73,190.89,1.91,50,5.56,21.21,36,6,24,2073,109,0.39,5.95,3.18,1.51,
29,h,Cloudy,BOS,2019-05-02,7,62,1,Christian Vazquez,R,Groundout,field_out,1,1,S,FC,90.8,84.2,25.27,-30.3,1.1,1.05,-1.34,1.69,-9.12,-131.88,-4.41,168.1,193.23,2,50,5.59,1.95,1.2,7.2,24,2188,170,0.42,5.57,3.22,1.53,
29,h,Cloudy,BOS,2019-05-02,8,62,1,Christian Vazquez,R,Groundout,field_out,1,2,X,SI,95.1,87.7,28.54,-30.29,8.2,0.97,-0.68,2.34,-9.98,-138.14,-3.25,142.97,175.52,1.9,50,5.56,15.98,24,7.2,24,2024,95,0.4,6.2,3.22,1.53,
29,h,Cloudy,BOS,2019-05-02,9,63,2,Jackie Bradley Jr.,L,Strikeout,strikeout,0,0,C,SI,96.6,89.1,29.28,-28.39,9.9,1.88,0.49,2.31,-7.79,-140.46,-3.99,98.3,176.34,2,50,5.58,19.95,32.4,7.2,24,2016,99,0.39,5.78,3.49,1.66,
29,h,Cloudy,BOS,2019-05-02,10,63,2,Jackie Bradley Jr.,L,Strikeout,strikeout,0,1,B,SI,95.7,88.5,27.58,-29.28,7.39,1.46,-0.03,3.58,-8.13,-139.25,-0.89,118.29,142.21,1.95,50,5.82,14.69,24,6,24,1918,102,0.39,5.95,3.39,1.71,
29,h,Cloudy,BOS,2019-05-02,11,63,2,Jackie Bradley Jr.,L,Strikeout,strikeout,1,1,F,SI,93.7,86.8,26.87,-30.44,7.29,0.91,-0.29,2.29,-8.79,-136.29,-3.31,127.89,176.95,2.02,50,5.6,13.85,21.6,7.2,24,1964,96,0.4,6.4,3.39,1.59,
29,h,Cloudy,BOS,2019-05-02,12,63,2,Jackie Bradley Jr.,L,Strikeout,strikeout,1,2,S,FC,89.4,82.7,25.19,-27.9,-0.68,2.47,0,2.19,-5.2,-130.05,-3.55,116.82,179.67,2.11,50,5.67,-1.17,3.6,7.2,24,1956,209,0.43,5.61,3.39,1.59,
29,h,Cloudy,BOS,2019-05-02,13,67,3,Andrew Benintendi,L,Groundout,field_out,0,0,F,SI,91.9,84.6,27.5,-29.31,8.3,1.58,-0.09,2.52,-9.04,-133.61,-2.75,120.25,170.8,2.25,50,5.65,15.07,24,7.2,24,1828,100,0.41,6.17,3.35,1.56,
29,h,Cloudy,BOS,2019-05-02,14,67,3,Andrew Benintendi,L,Groundout,field_out,0,1,B,FC,89.1,82.5,24.27,-28.8,1.01,1.97,-1.75,2.62,-10.03,-129.37,-2.3,183.8,168.13,2.03,50,5.7,1.73,0,7.2,24,2158,182,0.43,5.46,3.4,1.73,
29,h,Cloudy,BOS,2019-05-02,15,67,3,Andrew Benintendi,L,Groundout,field_out,1,1,B,FC,90.3,83.7,25.33,-28.16,0.55,2.28,-1.39,1.76,-9.47,-131.18,-4.61,170.07,191.27,2.18,50,5.61,0.97,1.2,7.2,24,2105,194,0.42,5.69,3.35,1.66,
29,h,Cloudy,BOS,2019-05-02,16,67,3,Andrew Benintendi,L,Groundout,field_out,2,1,X,SI,94.7,87.2,28.58,-29.7,10.88,1.29,-0.5,1.82,-10.7,-137.46,-4.75,136.01,189.64,2.02,50,5.57,20.96,31.2,7.2,24,1978,95,0.4,5.98,3.35,1.66,
32,h,Sunny,BOS,2019-05-05,0,36,0,Rafael Devers,L,Flyout,field_out,0,0,B,SI,93.9,86.7,26.68,-29.86,6.94,1.21,-0.36,4.21,-9.07,-136.56,0.93,130.55,125.25,2.09,50,5.9,13.26,21.6,7.2,24,2160,103,0.4,6,3.43,1.68,
32,h,Sunny,BOS,2019-05-05,1,36,0,Rafael Devers,L,Flyout,field_out,1,0,X,SI,95.1,87.6,28.97,-28.14,7.24,2.07,0.5,2.47,-6.91,-138.27,-3.66,97.83,171.94,2.09,50,5.69,14.11,24,6,24,2072,105,0.4,6,3.25,1.47,
32,h,Sunny,BOS,2019-05-05,2,41,1,Michael Chavis,R,Strikeout,strikeout,0,0,C,FC,88.9,81.9,25.57,-30.54,-0.92,0.96,-0.58,3.01,-6.66,-129.23,-0.98,139.03,157.54,2.15,50,5.72,-1.57,4.8,7.2,24,2277,239,0.43,5.78,3.39,1.57,
32,h,Sunny,BOS,2019-05-05,3,41,1,Michael Chavis,R,Strikeout,strikeout,0,1,F,SL,86.5,80.3,23.34,-33.39,-1.44,-0.75,-0.49,1.77,-5.9,-125.82,-3.18,135.54,191,2.07,50,5.73,-2.32,6,8.4,24,undefined,294,0.44,5.6,3.39,1.59,
32,h,Sunny,BOS,2019-05-05,4,41,1,Michael Chavis,R,Strikeout,strikeout,0,1,F,SI,96.8,90.6,24.83,-29.55,7.51,1.27,-0.04,2.5,-8.43,-140.94,-3.45,118.56,171.44,1.98,50,5.59,15.46,25.2,6,24,2055,99,0.39,6.04,3.39,1.59,
32,h,Sunny,BOS,2019-05-05,5,41,1,Michael Chavis,R,Strikeout,strikeout,0,2,C,SI,96.6,90.7,23.6,-28.73,9.2,1.68,-0.54,2.01,-10.23,-140.49,-5.05,137.44,184.62,1.91,50,5.63,18.89,30,7.2,24,2065,99,0.39,6.37,3.36,1.6,
32,h,Sunny,BOS,2019-05-05,6,42,2,Mitch Moreland,L,Strikeout,strikeout,0,0,C,SI,96.4,89.7,26.44,-28.45,8.9,1.84,-0.59,1.79,-10.29,-140.04,-5.41,139.46,190.47,1.95,50,5.56,17.99,28.8,7.2,24,2071,100,0.39,6.31,3.46,1.84,
32,h,Sunny,BOS,2019-05-05,7,42,2,Mitch Moreland,L,Strikeout,strikeout,0,1,F,FC,89.2,82.7,25.09,-31.13,-0.52,0.61,-0.4,1.88,-6.1,-129.8,-3.58,132.08,188.07,2.04,50,5.63,-0.9,3.6,7.2,24,2167,253,0.43,5.63,3.49,1.68,
32,h,Sunny,BOS,2019-05-05,8,42,2,Mitch Moreland,L,Strikeout,strikeout,0,2,B,SL,85.6,79.7,22.37,-32.71,-0.81,-0.34,-2.52,1.76,-10.35,-124.28,-3.25,213.02,191.25,1.78,50,5.77,-1.28,4.8,8.4,24,2443,285,0.44,5.96,3.53,1.78,
32,h,Sunny,BOS,2019-05-05,9,42,2,Mitch Moreland,L,Strikeout,strikeout,1,2,S,SL,87.8,82,22.53,-32.57,-1.95,-0.24,-1.04,1.4,-7.01,-127.67,-4.13,156.66,201.1,1.98,50,5.56,-3.27,7.2,8.4,24,undefined,281,0.43,5.67,3.49,1.68,
32,h,Sunny,BOS,2019-05-05,10,43,3,Steve Pearce,R,Strikeout,strikeout,0,0,B,SI,96.7,89.7,27.19,-27.53,8.68,2.29,-1.24,2.68,-11.67,-140.48,-3.44,164.31,166.4,1.81,50,5.68,17.61,28.8,6,24,2198,105,0.39,6.68,3.43,1.54,
32,h,Sunny,BOS,2019-05-05,11,43,3,Steve Pearce,R,Strikeout,strikeout,1,0,S,SL,86.7,80.7,22.45,-33.36,-1.73,-0.73,-0.1,2.23,-5.2,-126.22,-1.87,120.84,178.46,2.2,50,5.64,-2.83,6,8.4,24,2365,288,0.44,5.75,3.32,1.51,
32,h,Sunny,BOS,2019-05-05,12,43,3,Steve Pearce,R,Strikeout,strikeout,1,1,B,SL,85.9,79.7,23.81,-32.57,-2.14,-0.25,-1.36,0.98,-7.58,-124.75,-4.77,168.99,212.14,1.98,50,5.59,-3.38,8.4,8.4,24,2392,282,0.45,5.5,3.37,1.51,
32,h,Sunny,BOS,2019-05-05,13,43,3,Steve Pearce,R,Strikeout,strikeout,2,1,F,FC,90.7,83.1,28.45,-27.3,-2.15,2.78,-0.02,1.99,-4.81,-131.78,-4.03,117.61,185.13,2.11,50,5.56,-3.78,9.6,6,24,2345,228,0.42,5.49,3.32,1.51,
32,h,Sunny,BOS,2019-05-05,14,43,3,Steve Pearce,R,Strikeout,strikeout,2,1,F,SL,87.4,80.7,24.86,-31.76,-0.16,0.25,0.12,2.57,-4.77,-127.24,-1.38,112.58,169.4,2.03,50,5.62,-0.27,2.4,8.4,24,2251,251,0.43,5.75,3.32,1.51,
32,h,Sunny,BOS,2019-05-05,15,43,3,Steve Pearce,R,Strikeout,strikeout,2,1,F,FC,88.9,82.4,24.1,-27.38,0.79,2.8,-0.72,2.96,-7.11,-129.38,-1.6,144.3,158.76,1.95,50,5.67,1.36,0,6,24,2172,179,0.43,5.75,3.32,1.51,
32,h,Sunny,BOS,2019-05-05,16,43,3,Steve Pearce,R,Strikeout,strikeout,2,1,F,SI,95.2,88.1,27.31,-27.44,7.54,2.41,-0.49,2.75,-9.27,-138.44,-2.94,135.62,164.4,1.9,50,5.64,14.81,25.2,6,24,2094,108,0.4,6.15,3.32,1.51,
32,h,Sunny,BOS,2019-05-05,17,43,3,Steve Pearce,R,Strikeout,strikeout,2,1,F,FC,90,83,26.26,-28.68,0.59,2.01,-1.17,2.17,-8.22,-130.71,-3.5,161.51,180.2,1.94,50,5.67,1.03,1.2,7.2,24,2131,191,0.42,5.73,3.32,1.51,
32,h,Sunny,BOS,2019-05-05,18,43,3,Steve Pearce,R,Strikeout,strikeout,2,2,S,SI,95.8,88,29.63,-28.38,9.96,1.92,0.27,3.19,-7.99,-139.3,-1.85,106.9,152.52,1.87,50,5.73,19.69,32.4,7.2,24,2019,101,0.39,6.04,3.35,1.54,
35,a,Clear,CLE,2019-05-08,0,57,0,Jason Kipnis,L,Groundout,field_out,0,0,C,SI,93.7,86.2,28.71,-32.67,9.22,-0.26,-0.71,2.23,-10.13,-136.07,-3.5,143.89,178.71,1.86,50,5.78,17.35,25.2,8.4,24,2003,86,undefined,undefined,3.19,1.48,
