gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
48,a,Roof Closed,HOU,2019-05-22,3,70,0,Tyler White,R,Strikeout,strikeout,2,1,F,FF,96.6,88,33.18,-11.89,-4.58,10.17,-1.26,3.08,3.58,-140.64,-6.22,165.12,155.69,-1.96,50,6.09,-9.14,32.4,3.6,24,2290,203,0.39,6.82,3.02,1.43,
48,a,Roof Closed,HOU,2019-05-22,4,70,0,Tyler White,R,Strikeout,strikeout,2,2,S,FF,99.3,91.1,32.49,-9.61,-2.53,10.66,0.78,2.1,7.61,-144.31,-9.15,87.27,182.1,-1.56,50,5.9,-5.36,18,2.4,24,2340,189,0.38,6.44,3.02,1.43,
48,a,Roof Closed,HOU,2019-05-22,5,71,1,Tony Kemp,L,Walk,walk,0,0,B,FF,98.3,90.5,30.86,-13.32,-4.97,9.04,-1.05,2.29,5.02,-143.03,-7.93,157.09,177.07,-2.18,50,5.92,-10.37,32.4,3.6,24,2304,208,0.38,6.54,3.1,1.41,
48,a,Roof Closed,HOU,2019-05-22,6,71,1,Tony Kemp,L,Walk,walk,1,0,F,FF,97.1,89.2,30.58,-12.89,-6.53,9.51,-0.85,2.13,6.06,-141.14,-8.22,149.39,181.38,-2.17,50,5.9,-13.24,39.6,3.6,24,2360,213,0.39,6.53,3.1,1.45,
48,a,Roof Closed,HOU,2019-05-22,7,71,1,Tony Kemp,L,Walk,walk,1,1,C,FF,97.9,89.8,31.98,-10.67,-4.51,10.45,-1.06,1.79,4.2,-142.35,-9.53,157.31,190.51,-1.96,50,5.85,-9.28,33.6,3.6,24,2392,203,0.38,6.53,2.98,1.43,
48,a,Roof Closed,HOU,2019-05-22,8,71,1,Tony Kemp,L,Walk,walk,1,2,B,SL,88.6,82.3,25.89,-32.77,3.98,-0.35,1.29,0.28,6.76,-128.69,-8.09,67.85,231.31,-1.89,50,5.99,6.7,13.2,8.4,24,2567,76,0.43,5.94,3.07,1.39,
48,a,Roof Closed,HOU,2019-05-22,9,71,1,Tony Kemp,L,Walk,walk,2,2,B,FF,100.1,91,36.4,-9.86,-5.13,10.47,-1.42,2.14,3.56,-145.6,-9.03,170.99,181.05,-1.99,50,5.89,-10.93,39.6,2.4,24,2315,206,0.37,6.96,3.1,1.44,
48,a,Roof Closed,HOU,2019-05-22,10,71,1,Tony Kemp,L,Walk,walk,3,2,B,FF,98,89.5,33.66,-12.7,-4.19,9.53,0.85,1.55,9.32,-142.32,-9.94,84.48,197.04,-1.92,50,5.9,-8.56,22.8,3.6,24,2102,200,0.38,7.4,3.1,1.35,
48,a,Roof Closed,HOU,2019-05-22,11,72,2,Robinson Chirinos,R,Single,single,0,0,C,FF,98.8,89.6,35.54,-10.06,-4.95,10.7,-0.26,2.41,6.78,-143.44,-8.31,127.05,173.85,-2.02,50,5.98,-10.24,36,2.4,24,2460,202,0.38,6.4,3.07,1.5,
48,a,Roof Closed,HOU,2019-05-22,12,72,2,Robinson Chirinos,R,Single,single,0,1,B,FF,99.5,90.5,35.75,-10.09,-5.55,10.54,-0.62,0.88,5.7,-144.35,-12.34,140.76,215.03,-1.91,50,5.85,-11.64,38.4,3.6,24,2319,207,0.38,6.5,3.05,1.46,
48,a,Roof Closed,HOU,2019-05-22,13,72,2,Robinson Chirinos,R,Single,single,1,1,S,FF,97.7,88.8,34.37,-11.69,-5.04,10.09,0.12,2.91,7.21,-142.02,-6.61,112.45,160.28,-1.81,50,6.02,-10.23,32.4,3.6,24,2235,203,0.38,6.65,3.07,1.45,
48,a,Roof Closed,HOU,2019-05-22,14,72,2,Robinson Chirinos,R,Single,single,1,2,*B,SL,88.9,81.7,28.59,-29.32,1.65,1.71,2.67,-0.02,10.33,-128.71,-9.29,15.09,239.75,-1.62,50,5.93,2.74,8.4,7.2,24,2276,101,0.43,6.31,2.91,1.41,
48,a,Roof Closed,HOU,2019-05-22,15,72,2,Robinson Chirinos,R,Single,single,2,2,D,FF,100,91.3,34.72,-12.11,-5.09,9.4,-0.6,2.12,5.39,-145.35,-8.69,140.01,181.51,-1.82,50,5.89,-10.86,33.6,3.6,24,2310,207,0.38,6.54,3.55,1.63,
48,a,Roof Closed,HOU,2019-05-22,16,73,3,Jake Marisnick,R,Single,single,0,0,B,FF,100.8,91.4,37.12,-12.18,-6.14,9.25,-1.05,3.71,5.62,-146.65,-4.46,157,138.5,-2.2,50,5.99,-13.28,42,3.6,24,2345,211,0.37,6.37,3.39,1.59,
48,a,Roof Closed,HOU,2019-05-22,17,73,3,Jake Marisnick,R,Single,single,1,0,B,FF,97,88.3,33.06,-16.09,-5.84,8.02,0.42,4.07,8.59,-141,-2.51,101.05,128.78,-1.91,50,6.02,-11.71,30,3.6,24,2136,211,0.39,6.59,3.32,1.62,
48,a,Roof Closed,HOU,2019-05-22,18,73,3,Jake Marisnick,R,Single,single,2,0,C,FF,98.1,89.7,33.05,-11.18,-4.76,10.21,-0.8,1.78,5.69,-142.56,-9.34,147.6,190.92,-2.21,50,5.8,-9.79,32.4,3.6,24,2346,203,0.38,6.87,3.18,1.57,
48,a,Roof Closed,HOU,2019-05-22,19,73,3,Jake Marisnick,R,Single,single,2,1,*B,FF,99.3,91,32.95,-14.36,-6.29,8.46,0.54,1.41,9.41,-144.05,-10.1,96.23,200.69,-1.95,50,5.85,-13.24,33.6,3.6,24,2146,215,0.38,6.67,3.36,1.62,
48,a,Roof Closed,HOU,2019-05-22,20,73,3,Jake Marisnick,R,Single,single,3,1,C,FF,97.5,89.6,31.01,-11.79,-5.6,9.99,-0.12,1.55,7.39,-141.64,-9.96,121.71,196.88,-2.03,50,5.86,-11.43,34.8,3.6,24,2136,208,0.38,6.73,3.23,1.55,
48,a,Roof Closed,HOU,2019-05-22,21,73,3,Jake Marisnick,R,Single,single,3,2,D,FF,95.3,87.5,29.8,-12.44,-5.47,10.13,0.36,1.82,8.31,-138.43,-9.05,103.23,189.77,-1.96,50,5.95,-10.66,32.4,3.6,24,2144,206,0.39,6.72,3.55,1.63,
50,a,Partly Cloudy,MIN,2019-05-24,0,66,0,Jason Castro,L,Double,double,0,0,D,FF,95.6,88.2,28.68,-15.02,-5.11,8.67,-0.43,2.72,6.55,-139.15,-6.47,133.22,165.32,-2.14,50,6.06,-10.1,28.8,3.6,24,2244,208,0.39,6.49,3.7,1.77,
50,a,Partly Cloudy,MIN,2019-05-24,1,67,1,Byron Buxton,R,Flyout,field_out,0,0,B,SL,86.3,80.2,23.97,-29.09,2.13,1.92,1.6,0.91,8.1,-125.44,-6.7,56.04,214.18,-1.94,50,5.97,3.41,8.4,7.2,24,2322,112,0.44,6.18,3.35,1.63,
50,a,Partly Cloudy,MIN,2019-05-24,2,67,1,Byron Buxton,R,Flyout,field_out,1,0,B,FF,96.5,88.9,29.58,-16.54,-6.43,7.82,0.64,1.22,9.91,-140.02,-10.01,92.72,205.7,-2.1,50,5.91,-12.86,30,4.8,24,2310,218,0.39,6.58,3.35,1.65,
50,a,Partly Cloudy,MIN,2019-05-24,3,67,1,Byron Buxton,R,Flyout,field_out,2,0,B,FF,97.6,89.7,30.81,-13.9,-4.68,8.95,0.93,1.65,9.76,-141.67,-9.48,81.54,194.36,-1.94,50,5.91,-9.57,25.2,3.6,24,2354,204,0.39,6.34,3.39,1.64,
50,a,Partly Cloudy,MIN,2019-05-24,4,67,1,Byron Buxton,R,Flyout,field_out,3,0,C,FF,96,88.6,28.97,-16.84,-6.08,7.71,0.64,2.2,9.49,-139.58,-7.22,92.73,179.45,-2,50,5.91,-12.1,28.8,4.8,24,2274,215,0.39,6.77,3.35,1.62,
50,a,Partly Cloudy,MIN,2019-05-24,5,67,1,Byron Buxton,R,Flyout,field_out,3,1,X,FF,96,88.3,29.58,-15.18,-5.92,8.58,0.39,2.35,9.09,-139.45,-7.17,102.02,175.43,-2.13,50,5.94,-11.72,30,3.6,24,2271,211,0.39,6.5,3.35,1.61,
50,a,Partly Cloudy,MIN,2019-05-24,6,68,2,Max Kepler,L,Field Error,field_error,0,0,E,FF,96.8,88.8,31.18,-16.47,-6.35,7.84,0.21,1.66,8.06,-140.54,-8.9,108.9,194.07,-1.86,50,5.93,-12.73,31.2,4.8,24,2219,218,0.39,6.23,3.39,1.63,
50,a,Partly Cloudy,MIN,2019-05-24,7,69,3,Jorge Polanco,L,Walk,walk,0,0,B,SL,88.2,82,24.14,-28.14,1.41,2.4,0.77,1.35,7.19,-128.24,-6.17,87.81,202.27,-2.24,50,5.96,2.37,7.2,7.2,24,2254,129,0.43,6.34,3.49,1.7,
50,a,Partly Cloudy,MIN,2019-05-24,8,69,3,Jorge Polanco,L,Walk,walk,1,0,B,SL,88.3,81.9,24.57,-28.67,3.38,2.08,1.25,2.79,7.98,-128.49,-2.75,69.46,163.25,-2.33,50,6.09,5.7,13.2,7.2,24,2476,113,0.43,6.19,3.46,1.64,
50,a,Partly Cloudy,MIN,2019-05-24,9,69,3,Jorge Polanco,L,Walk,walk,2,0,B,FF,96.9,89.2,30.51,-12.44,-4.05,9.77,-1.67,1.15,3.25,-140.9,-10.65,180.54,207.8,-2.31,50,5.77,-8.19,27.6,3.6,24,2256,202,0.38,6.91,3.58,1.82,
50,a,Partly Cloudy,MIN,2019-05-24,10,69,3,Jorge Polanco,L,Walk,walk,3,0,B,FF,95.9,88.4,29.2,-14.86,-4.02,8.72,-0.99,1.9,4.95,-139.54,-8.17,154.65,187.59,-2.26,50,5.83,-7.99,22.8,3.6,24,2222,203,0.39,6.39,3.48,1.66,
50,a,Partly Cloudy,MIN,2019-05-24,11,70,4,Marwin Gonzalez,L,Strikeout,strikeout,0,0,F,FF,98,89.8,31.99,-15.26,-5.6,8.23,0.39,2.05,8.78,-142.31,-8.31,102.05,183.54,-2,50,5.96,-11.5,28.8,3.6,24,2143,211,0.38,6.45,3.5,1.67,
50,a,Partly Cloudy,MIN,2019-05-24,12,70,4,Marwin Gonzalez,L,Strikeout,strikeout,0,1,C,SL,85.1,79.1,21.92,-32.48,3.06,-0.2,0.04,3.33,4.93,-123.95,-0.21,115.64,148.85,-2.37,50,6.1,4.82,9.6,8.4,24,2373,88,0.44,6.43,3.56,1.73,
50,a,Partly Cloudy,MIN,2019-05-24,13,70,4,Marwin Gonzalez,L,Strikeout,strikeout,0,2,S,SL,89.3,82.9,25.57,-31.33,4.62,0.49,1,1.35,7.14,-129.85,-5.54,78.98,202.22,-2.38,50,5.88,7.93,15.6,8.4,24,2548,89,0.42,6.37,3.5,1.67,
50,a,Partly Cloudy,MIN,2019-05-24,14,71,5,Eddie Rosario,L,Strikeout,strikeout,0,0,*B,SL,86.8,80.7,24.13,-31.03,4.16,0.7,-0.25,0.7,4.39,-126.24,-6.74,126.6,219.93,-2.55,50,5.88,6.76,13.2,8.4,24,2493,90,0.43,6.32,3.19,1.52,
50,a,Partly Cloudy,MIN,2019-05-24,15,71,5,Eddie Rosario,L,Strikeout,strikeout,1,0,C,SL,86.9,80.7,23.35,-29.74,2.91,1.48,-0.57,2.62,3.5,-126.68,-2.75,138.8,168.09,-2.34,50,6.07,4.78,9.6,7.2,24,undefined,111,0.43,6.39,3.19,1.53,
50,a,Partly Cloudy,MIN,2019-05-24,16,71,5,Eddie Rosario,L,Strikeout,strikeout,1,1,T,FF,99.7,91.6,32.23,-11.13,-4.92,9.83,-0.18,2.64,6.88,-145.03,-7.88,123.83,167.47,-1.94,50,6.06,-10.53,34.8,2.4,24,2333,204,0.38,6.53,3.19,1.57,
50,a,Partly Cloudy,MIN,2019-05-24,17,71,5,Eddie Rosario,L,Strikeout,strikeout,1,2,S,SL,88.6,82.3,24.42,-30.87,3.1,0.77,-0.17,2.14,4.52,-128.95,-4.15,123.58,181.07,-2.35,50,6.13,5.26,10.8,7.2,24,undefined,97,0.43,6.1,3.19,1.57,
50,a,Partly Cloudy,MIN,2019-05-24,18,75,6,C.J. Cron,R,Lineout,field_out,0,0,B,SL,86.7,81,22.54,-27.19,3.37,3.06,1.78,0.84,8.06,-126.01,-7.16,49.23,216.04,-1.88,50,5.88,5.48,13.2,7.2,24,2423,119,0.43,6.27,3.64,1.7,
50,a,Partly Cloudy,MIN,2019-05-24,19,75,6,C.J. Cron,R,Lineout,field_out,1,0,F,FF,98.5,90.7,31.06,-12.72,-3.95,9.29,-0.24,2.31,7.04,-143.34,-7.93,126.13,176.57,-2.21,50,5.89,-8.28,25.2,3.6,24,2398,200,0.38,6.9,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,20,75,6,C.J. Cron,R,Lineout,field_out,1,1,S,FF,98.2,89.5,33.49,-12.46,-4.34,9.56,-0.16,3.7,6.98,-142.83,-4.65,122.98,138.87,-2.07,50,6.13,-8.96,28.8,3.6,24,2324,201,0.38,6.72,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,21,75,6,C.J. Cron,R,Lineout,field_out,1,1,F,SL,88.9,82.3,26.31,-34.69,4.04,-1.48,0.98,1.84,5.84,-129.38,-3.82,79.39,189.37,-1.82,50,5.98,6.86,12,8.4,24,undefined,69,0.42,6.18,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,22,75,6,C.J. Cron,R,Lineout,field_out,1,2,B,FF,99.7,90.9,34.38,-10.96,-4.35,9.96,-0.8,3.79,4.73,-145.11,-4.67,147.6,136.4,-1.89,50,6.09,-9.26,33.6,2.4,24,2319,201,0.38,6.73,3.64,1.76,
50,a,Partly Cloudy,MIN,2019-05-24,23,75,6,C.J. Cron,R,Lineout,field_out,2,1,F,SL,86.1,79.4,25.01,-32.92,3.62,-0.47,-0.3,2.65,3.38,-125.38,-1.82,128.33,167.01,-2.13,50,6.07,5.77,10.8,8.4,24,undefined,82,0.44,6.32,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,24,75,6,C.J. Cron,R,Lineout,field_out,2,1,F,FF,98.4,90.4,31.47,-12.7,-4.78,9.33,-0.46,2.31,6.16,-143.18,-7.63,134.57,176.31,-2.01,50,5.8,-9.98,31.2,3.6,24,2407,205,0.38,6.57,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,25,75,6,C.J. Cron,R,Lineout,field_out,2,1,F,FF,98.6,90.4,31.61,-11.03,-6.59,10.12,0.35,3.08,8.96,-143.32,-5.86,103.51,155.51,-1.95,50,5.84,-13.77,44.4,3.6,24,2353,210,0.38,6.78,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,26,75,6,C.J. Cron,R,Lineout,field_out,2,2,B,SL,87.4,81.1,25.11,-31.24,2.4,0.57,1.06,0.68,7.17,-127.08,-6.71,76.59,220.44,-2.1,50,5.83,3.93,8.4,8.4,24,2440,88,0.43,6.48,3.64,1.73,
50,a,Partly Cloudy,MIN,2019-05-24,27,75,6,C.J. Cron,R,Lineout,field_out,3,2,X,FF,96.7,88.9,30.08,-13.83,-3.89,9.09,-0.47,3.11,6.17,-140.76,-5.34,134.9,154.86,-2.18,50,5.91,-7.84,24,3.6,24,2306,200,0.39,6.79,3.64,1.69,
50,a,Partly Cloudy,MIN,2019-05-24,28,76,7,Miguel Sano,R,Groundout,field_out,0,0,S,SL,87.4,81.1,25.29,-31.17,3.04,0.61,0.88,0.61,6.65,-127.13,-7.14,83.59,222.44,-2.16,50,5.91,5,10.8,8.4,24,2395,88,0.43,6.39,3.53,1.7,
50,a,Partly Cloudy,MIN,2019-05-24,29,76,7,Miguel Sano,R,Groundout,field_out,0,1,F,FF,100.2,92.4,30.83,-10.69,-5.14,9.89,-0.01,2.34,8.14,-145.67,-8.14,117.32,175.54,-2.16,50,5.8,-11.17,37.2,2.4,24,2527,205,0.37,6.79,3.53,1.7,
50,a,Partly Cloudy,MIN,2019-05-24,30,76,7,Miguel Sano,R,Groundout,field_out,0,2,B,SL,88.6,82.1,25.33,-28.04,1.38,2.45,1.47,1.18,8.22,-128.72,-6.28,60.96,207.01,-1.94,50,5.8,2.33,7.2,7.2,24,undefined,128,0.43,6.31,3.53,1.75,
50,a,Partly Cloudy,MIN,2019-05-24,31,76,7,Miguel Sano,R,Groundout,field_out,1,2,X,SL,86.9,80.6,24.31,-31.14,2.58,0.64,0.43,1.97,5.58,-126.63,-3.66,100.57,185.48,-2.13,50,5.91,4.22,9.6,8.4,24,undefined,95,0.43,6.65,3.53,1.7,
50,a,Partly Cloudy,MIN,2019-05-24,32,77,8,Luis Arraez,L,Walk,walk,0,0,B,SL,83.8,77.7,22.47,-30.9,2.83,0.84,-1.32,2.23,2.11,-122.09,-2.56,167.27,178.49,-2.56,50,5.93,4.29,8.4,8.4,24,2451,102,0.45,6.32,3.19,1.37,
50,a,Partly Cloudy,MIN,2019-05-24,33,77,8,Luis Arraez,L,Walk,walk,1,0,S,FF,97.1,89.3,30,-14.48,-4.11,8.69,-0.26,3.24,6.85,-141.28,-5.12,126.96,151.27,-2.18,50,6,-8.37,24,3.6,24,2275,202,0.38,6.66,3.09,1.43,
50,a,Partly Cloudy,MIN,2019-05-24,34,77,8,Luis Arraez,L,Walk,walk,1,1,T,FF,98.9,90.8,31.85,-10.62,-3.95,10.25,0.25,2.46,7.44,-143.74,-8.18,107.62,172.43,-1.86,50,5.99,-8.3,28.8,2.4,24,2324,198,0.38,6.5,3.09,1.43,
50,a,Partly Cloudy,MIN,2019-05-24,35,77,8,Luis Arraez,L,Walk,walk,1,1,F,FF,100.9,92.4,33.69,-8.43,-3.31,10.85,0.27,3.58,6.4,-146.74,-5.53,106.63,142.02,-1.5,50,5.99,-7.24,31.2,2.4,24,2333,194,0.37,6.16,3.09,1.43,
50,a,Partly Cloudy,MIN,2019-05-24,36,77,8,Luis Arraez,L,Walk,walk,1,2,B,SL,86.8,81.4,23.98,-33.71,2.42,-0.96,3.55,-1.72,12.66,-125.46,-11.49,-18.2,285.25,-1.87,50,5.64,3.88,9.6,9.6,24,2503,60,0.43,6.59,3.09,1.45,
