gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
5,a,Sunny,CLE,2019-04-03,0,73,0,Jordan Luplow,R,Groundout,field_out,0,0,B,FT,94.3,86.7,27.41,-15.49,-9.97,8.75,1.7,2.36,12.03,-136.6,-7.11,52.15,175.13,-1.44,50,6.04,-19.02,44.4,4.8,24,2422,226,undefined,undefined,3.41,1.57,
5,a,Sunny,CLE,2019-04-03,1,73,0,Jordan Luplow,R,Groundout,field_out,1,0,B,SL,84.8,79.9,18.49,-26.88,0.16,3.35,1.25,1.99,7.66,-123.43,-4.33,69.32,185.09,-1.88,50,5.96,0.25,2.4,7.2,24,2163,163,undefined,undefined,3.32,1.57,
5,a,Sunny,CLE,2019-04-03,2,73,0,Jordan Luplow,R,Groundout,field_out,2,0,X,FT,93.3,85.5,28.53,-14.69,-9.99,9.37,0,2.79,7.47,-135.49,-6,117.05,163.49,-1.49,50,6.05,-18.64,46.8,4.8,24,2402,225,undefined,undefined,3.41,1.56,
5,a,Sunny,CLE,2019-04-03,3,74,1,Carlos Santana,L,Single,single,0,0,C,FT,94.2,86.2,28.96,-13.81,-9.61,9.66,-0.47,3.08,6.95,-136.75,-5.24,134.78,155.75,-1.79,50,5.96,-18.27,48,4.8,24,2523,223,undefined,undefined,3.45,1.64,
5,a,Sunny,CLE,2019-04-03,4,74,1,Carlos Santana,L,Single,single,0,1,S,CH,88.4,81.1,25.62,-18.06,-6.96,8.41,-0.84,2.85,5.18,-128.46,-4.52,148.84,161.84,-1.97,50,6.03,-11.67,30,4.8,24,2049,218,undefined,undefined,3.32,1.51,
5,a,Sunny,CLE,2019-04-03,5,74,1,Carlos Santana,L,Single,single,0,2,B,FT,93.6,86.8,24.82,-16.58,-5.01,8.16,0.85,4.1,8.62,-136.12,-2.23,84.51,128.02,-1.68,50,6.06,-9.58,25.2,3.6,24,2356,207,undefined,undefined,3.5,1.5,
5,a,Sunny,CLE,2019-04-03,6,74,1,Carlos Santana,L,Single,single,1,2,B,SL,87.8,82.1,22.77,-25.14,-1.01,4.24,0.73,-1.38,6.49,-127.19,-12.53,89.36,275.97,-1.71,50,5.56,-1.68,1.2,7.2,24,2230,185,undefined,undefined,3.5,1.62,
5,a,Sunny,CLE,2019-04-03,7,74,1,Carlos Santana,L,Single,single,2,2,B,SL,86.4,79.9,23.75,-29.05,0.77,1.93,-1.13,2.71,2.27,-125.79,-2.35,160.12,165.58,-2.14,50,5.99,1.24,3.6,7.2,24,2250,150,undefined,undefined,3.45,1.57,
5,a,Sunny,CLE,2019-04-03,8,74,1,Carlos Santana,L,Single,single,3,2,D,FT,94.1,86,30.23,-17.96,-5.78,7.5,-0.35,2.84,6.03,-136.8,-4.88,130.3,162.21,-1.83,50,5.88,-10.95,26.4,4.8,24,2399,215,undefined,undefined,3.32,1.51,
5,a,Sunny,CLE,2019-04-03,9,75,2,Hanley Ramirez,R,Home Run,home_run,0,0,B,FT,93.9,86,28.62,-15.94,-7.68,8.56,0.18,4.15,7.29,-136.5,-2.24,110.1,126.8,-1.52,50,6.07,-14.56,38.4,4.8,24,2541,219,undefined,undefined,3.59,1.76,
5,a,Sunny,CLE,2019-04-03,10,75,2,Hanley Ramirez,R,Home Run,home_run,1,0,E,FT,95.1,87.4,28.75,-15.88,-7.45,8.38,0.16,2.82,7.63,-138.1,-5.7,111.06,162.58,-1.67,50,5.97,-14.48,37.2,4.8,24,2535,219,undefined,undefined,3.47,1.59,
5,a,Sunny,CLE,2019-04-03,11,76,3,Greg Allen,L,Strikeout,strikeout,0,0,C,FT,95.1,88.2,26.16,-14.2,-7.36,9.13,-0.25,2.31,7.1,-138.32,-7.18,126.65,176.45,-1.88,50,5.86,-14.5,40.8,3.6,24,2577,217,undefined,undefined,3.48,1.66,
5,a,Sunny,CLE,2019-04-03,12,76,3,Greg Allen,L,Strikeout,strikeout,0,1,F,SL,87.8,82.6,20.3,-27.14,-0.15,2.98,-0.15,1,4.76,-127.73,-6.95,122.62,211.72,-2,50,5.82,-0.26,1.2,7.2,24,2092,173,undefined,undefined,3.37,1.53,
5,a,Sunny,CLE,2019-04-03,13,76,3,Greg Allen,L,Strikeout,strikeout,0,2,B,SL,88.6,82.8,21.94,-26.78,-2.54,3.15,0.67,1.2,7.21,-128.71,-6.64,91.32,206.34,-1.81,50,5.84,-4.34,7.2,7.2,24,2216,214,undefined,undefined,3.34,1.53,
5,a,Sunny,CLE,2019-04-03,14,76,3,Greg Allen,L,Strikeout,strikeout,1,2,S,SL,86.9,80.9,22.33,-27.69,-0.48,2.73,-0.93,1.96,2.93,-126.5,-4.33,152.59,185.94,-2.04,50,5.87,-0.79,1.2,7.2,24,2150,183,undefined,undefined,3.37,1.53,
5,a,Sunny,CLE,2019-04-03,15,77,4,Tyler Naquin,L,Single,single,0,0,C,SL,86.8,81.1,20.79,-27.63,-0.88,2.76,-0.61,2.5,4.2,-126.37,-3.21,140.21,171.31,-2.16,50,5.96,-1.45,1.2,7.2,24,2317,190,undefined,undefined,3.48,1.57,
5,a,Sunny,CLE,2019-04-03,16,77,4,Tyler Naquin,L,Single,single,0,1,S,SL,87.2,81.6,21.68,-27.95,-0.7,2.55,0.92,1.04,7.02,-126.77,-6.39,81.96,210.84,-1.77,50,5.77,-1.16,0,7.2,24,2361,179,undefined,undefined,3.47,1.59,
5,a,Sunny,CLE,2019-04-03,17,77,4,Tyler Naquin,L,Single,single,0,2,B,FT,93.2,86.3,25.58,-17.85,-4,7.57,-0.41,4.37,5.39,-135.72,-1.3,132.59,120.75,-1.89,50,6.08,-7.57,20.4,3.6,24,2511,204,undefined,undefined,3.41,1.57,
5,a,Sunny,CLE,2019-04-03,18,77,4,Tyler Naquin,L,Single,single,1,2,D,FT,93.2,85.3,28.1,-13.11,-9.23,10.27,0.71,2.42,9.4,-135.08,-6.85,89.89,173.4,-1.6,50,5.9,-17.14,46.8,4.8,24,2536,220,undefined,undefined,3.47,1.59,
5,a,Sunny,CLE,2019-04-03,19,78,5,Max Moroff,L,Strikeout,strikeout,0,0,F,FT,94.2,86.7,27.88,-13.73,-7.32,9.64,-0.03,2.76,7.57,-136.87,-5.98,118.16,164.14,-1.87,50,5.91,-14,39.6,3.6,24,2392,215,undefined,undefined,3.3,1.5,
5,a,Sunny,CLE,2019-04-03,20,78,5,Max Moroff,L,Strikeout,strikeout,0,1,C,SL,86.2,80.5,20.79,-27.34,0.58,2.97,-0.78,2.64,2.95,-125.5,-3,146.57,167.41,-2.03,50,6.04,0.94,2.4,7.2,24,2261,162,undefined,undefined,3.45,1.6,
5,a,Sunny,CLE,2019-04-03,21,78,5,Max Moroff,L,Strikeout,strikeout,0,2,S,SL,87.4,80.9,24.06,-25.66,-0.5,3.97,0.47,0.89,5.86,-126.86,-7.3,99,214.84,-1.79,50,5.82,-0.83,0,7.2,24,2307,176,undefined,undefined,3.3,1.5,
7,h,Cloudy,SEA,2019-04-06,0,47,0,Mallex Smith,L,Strikeout,strikeout,0,0,C,FT,95,87.2,29.67,-14.18,-9.59,9.3,-0.65,1.72,6.81,-137.97,-8.65,141.53,192.51,-1.9,50,5.84,-18.55,46.8,4.8,24,2379,226,undefined,undefined,2.97,1.41,
7,h,Cloudy,SEA,2019-04-06,1,47,0,Mallex Smith,L,Strikeout,strikeout,0,1,S,FT,95.4,87,31.3,-13.67,-8.76,9.55,-0.29,2.02,6.85,-138.41,-8.12,127.98,184.38,-1.66,50,5.9,-16.98,45.6,4.8,24,2487,222,undefined,undefined,3.3,1.5,
7,h,Cloudy,SEA,2019-04-06,2,47,0,Mallex Smith,L,Strikeout,strikeout,0,1,F,SL,87.5,81.1,23.77,-24.45,-0.65,4.67,-0.3,1.31,4.64,-127.18,-6.63,128.57,204.52,-2.06,50,5.86,-1.08,1.2,6,24,2232,181,undefined,undefined,3.3,1.5,
7,h,Cloudy,SEA,2019-04-06,3,47,0,Mallex Smith,L,Strikeout,strikeout,0,2,B,FT,95.1,87.2,29.39,-13.39,-7.76,9.63,-1.45,4.61,3.62,-138.4,-1.63,172.26,114.38,-1.76,50,6.1,-15.13,46.8,3.6,24,2577,217,undefined,undefined,2.98,1.21,
7,h,Cloudy,SEA,2019-04-06,4,47,0,Mallex Smith,L,Strikeout,strikeout,1,2,S,SL,87.6,81.6,22.65,-27.41,-1.75,2.86,-0.33,1.19,4.87,-127.3,-6.28,129.55,206.58,-2.03,50,5.82,-2.92,4.8,7.2,24,2314,207,undefined,undefined,3.3,1.5,
7,h,Cloudy,SEA,2019-04-06,5,48,1,Mitch Haniger,R,Flyout,field_out,0,0,S,SL,87.1,80.6,23.9,-26.27,-0.48,3.62,0.31,1.48,5.24,-126.5,-5.8,105.32,198.89,-1.72,50,5.88,-0.79,0,7.2,24,2228,177,undefined,undefined,3.47,1.59,
7,h,Cloudy,SEA,2019-04-06,6,48,1,Mitch Haniger,R,Flyout,field_out,0,1,B,SL,88.1,81.5,24.81,-26.61,0.06,3.33,0.78,1.35,6.14,-127.99,-6.13,87.25,202.22,-1.65,50,5.85,0.1,2.4,7.2,24,2323,164,undefined,undefined,2.99,1.33,
7,h,Cloudy,SEA,2019-04-06,7,48,1,Mitch Haniger,R,Flyout,field_out,1,1,*B,SL,87.3,80.3,26.27,-25.38,-0.37,4.19,0.92,0.37,6.46,-126.64,-8.45,81.91,228.71,-1.62,50,5.79,-0.6,1.2,7.2,24,2285,172,undefined,undefined,3.18,1.49,
7,h,Cloudy,SEA,2019-04-06,8,48,1,Mitch Haniger,R,Flyout,field_out,2,1,X,FT,94.9,86.9,29.95,-15.09,-9.56,8.86,-0.12,2.2,6.56,-137.81,-7.45,121.63,179.42,-1.29,50,5.95,-18.43,45.6,4.8,24,2554,227,undefined,undefined,3.58,1.68,
7,h,Cloudy,SEA,2019-04-06,9,49,2,Domingo Santana,R,Single,single,0,0,B,FT,96.5,87.4,33.31,-9.54,-8.89,11.44,-0.39,4.19,6.04,-140.15,-3.28,131.78,125.66,-1.42,50,6,-17.58,57.6,3.6,24,2568,216,undefined,undefined,3.73,1.84,
7,h,Cloudy,SEA,2019-04-06,10,49,2,Domingo Santana,R,Single,single,1,0,C,SL,86.9,79.8,25.69,-26.79,0.17,3.33,-0.96,2.11,1.65,-126.39,-4.1,153.75,181.71,-1.65,50,5.91,0.28,1.2,7.2,24,2222,172,undefined,undefined,3.71,1.76,
7,h,Cloudy,SEA,2019-04-06,11,49,2,Domingo Santana,R,Single,single,1,1,*B,SL,88.5,80.9,28.01,-26.35,-1.53,3.51,0.08,0.78,4.62,-128.39,-7.34,113.92,217.67,-1.55,50,5.75,-2.54,3.6,7.2,24,2316,198,undefined,undefined,3.74,1.68,
7,h,Cloudy,SEA,2019-04-06,12,49,2,Domingo Santana,R,Single,single,2,1,F,FT,95.4,86.8,32.34,-12.89,-7.75,9.96,-0.97,2.84,4.05,-138.64,-6.15,153.8,162.01,-1.44,50,5.96,-15.02,44.4,4.8,24,2496,217,undefined,undefined,3.58,1.68,
7,h,Cloudy,SEA,2019-04-06,13,49,2,Domingo Santana,R,Single,single,2,2,B,SL,88.1,81.3,25.45,-24.48,-1.24,4.62,1.06,0.98,6.52,-127.94,-7.32,76.71,212.23,-1.36,50,5.78,-2.07,2.4,6,24,2335,186,undefined,undefined,3.7,1.7,
7,h,Cloudy,SEA,2019-04-06,14,49,2,Domingo Santana,R,Single,single,3,1,F,FT,95.1,86.3,32.38,-9.76,-8.72,11.68,-0.34,2.67,5.73,-138.07,-7.01,129.97,166.81,-1.32,50,5.91,-16.74,54,3.6,24,2587,216,undefined,undefined,3.58,1.68,
7,h,Cloudy,SEA,2019-04-06,15,49,2,Domingo Santana,R,Single,single,3,1,F,FT,95.9,86.9,33.49,-10.97,-9.71,10.87,-0.66,3,5.59,-139.29,-5.88,142.19,157.89,-1.44,50,5.88,-18.93,55.2,4.8,24,2494,221,undefined,undefined,3.58,1.68,
7,h,Cloudy,SEA,2019-04-06,16,49,2,Domingo Santana,R,Single,single,3,1,F,FT,95.6,86.8,32.42,-9.56,-9.03,11.63,0.49,3.34,8.2,-138.88,-5.4,98.32,148.7,-1.33,50,5.95,-17.56,55.2,3.6,24,2543,215,undefined,undefined,3.58,1.68,
7,h,Cloudy,SEA,2019-04-06,17,49,2,Domingo Santana,R,Single,single,3,2,E,SL,87.7,81.1,23.86,-24.77,-0.18,4.45,-0.32,2.32,3.5,-127.55,-4.03,129.1,176.04,-1.68,50,5.85,-0.3,1.2,6,24,2277,177,undefined,undefined,3.58,1.68,
7,h,Cloudy,SEA,2019-04-06,18,50,3,Jay Bruce,L,Strikeout,strikeout,0,0,F,FT,95.5,87.1,31.17,-11.05,-9.6,10.88,-0.27,1.96,7.48,-138.55,-8.51,127.46,185.85,-1.76,50,5.82,-18.64,52.8,4.8,24,2705,221,undefined,undefined,3.49,1.6,
7,h,Cloudy,SEA,2019-04-06,19,50,3,Jay Bruce,L,Strikeout,strikeout,0,1,B,SL,87.5,80.4,24.63,-24.83,0.8,4.45,-1.93,4.03,0.35,-127.23,-0.23,190.61,129.89,-2.17,50,6.08,1.32,3.6,6,24,2279,169,undefined,undefined,3.34,1.55,
7,h,Cloudy,SEA,2019-04-06,20,50,3,Jay Bruce,L,Strikeout,strikeout,1,1,F,SL,86.1,79.5,23.89,-26.42,0.09,3.6,-0.07,2.47,4.67,-125.29,-3.3,119.82,172.28,-1.97,50,5.95,0.14,2.4,7.2,24,2223,169,undefined,undefined,3.49,1.6,
7,h,Cloudy,SEA,2019-04-06,21,50,3,Jay Bruce,L,Strikeout,strikeout,1,2,S,FT,95,87.2,28.57,-14.36,-7.68,9.17,-0.04,3.16,7.49,-138,-4.83,118.42,153.59,-1.78,50,5.88,-14.93,40.8,4.8,24,2536,218,undefined,undefined,3.49,1.6,
9,h,Partly Cloudy,TB,2019-04-08,0,68,0,Ji-Man Choi,L,Strikeout,strikeout,0,0,F,FT,95.4,87.1,30.86,-15.4,-9.31,8.64,-0.14,2.74,7.78,-138.47,-6.04,122.14,164.89,-1.77,50,5.98,-18.09,44.4,4.8,24,2412,226,0.4,5.87,3.41,1.56,
9,h,Partly Cloudy,TB,2019-04-08,1,68,0,Ji-Man Choi,L,Strikeout,strikeout,0,1,*B,SL,88,82.2,22.43,-25.62,-0.34,3.89,-0.52,0.8,3.53,-127.97,-7.51,136.65,217.18,-1.86,50,5.73,-0.57,0,6,24,2364,179,0.43,5.31,3.34,1.63,
9,h,Partly Cloudy,TB,2019-04-08,2,68,0,Ji-Man Choi,L,Strikeout,strikeout,1,1,C,SL,87.3,80.2,25.39,-25.44,-0.41,4.12,-1.08,2.66,2.61,-126.97,-3.17,158.06,166.99,-2.07,50,5.94,-0.67,0,6,24,2229,181,0.44,5.14,3.18,1.52,
9,h,Partly Cloudy,TB,2019-04-08,3,68,0,Ji-Man Choi,L,Strikeout,strikeout,1,2,B,SL,90.1,83,26.84,-24.37,-1.05,4.5,0.6,1.02,6.54,-130.72,-7.61,94.18,211.21,-1.79,50,5.79,-1.82,1.2,6,24,2318,184,0.43,5.42,3.3,1.62,
9,h,Partly Cloudy,TB,2019-04-08,4,68,0,Ji-Man Choi,L,Strikeout,strikeout,2,1,F,SL,87.6,80,26.95,-24.45,-0.85,4.73,0.57,2.36,6.09,-127.15,-4,95.14,175.16,-1.75,50,5.9,-1.39,0,6,24,2302,180,0.44,5.36,3.41,1.56,
9,h,Partly Cloudy,TB,2019-04-08,5,68,0,Ji-Man Choi,L,Strikeout,strikeout,2,2,T,FT,95.5,87,31.62,-12.7,-8.79,10,-0.71,3.51,5.72,-138.81,-4.38,143.98,144.21,-1.66,50,5.95,-17.12,49.2,4.8,24,2547,220,0.4,5.9,3.41,1.56,
9,h,Partly Cloudy,TB,2019-04-08,6,72,1,Mike Zunino,R,Strikeout,strikeout,0,0,B,FT,95.8,88,29.57,-13.36,-8.96,9.6,0.92,0.74,8.22,-138.78,-11.63,81.98,218.94,-0.91,50,5.86,-17.56,45.6,4.8,24,2454,223,0.4,5.73,3.5,1.62,
9,h,Partly Cloudy,TB,2019-04-08,7,72,1,Mike Zunino,R,Strikeout,strikeout,1,0,F,FT,95.6,87.5,30.59,-11.47,-9.4,10.6,-0.98,1.72,3.64,-138.79,-9.36,154.3,192.34,-1.09,50,5.9,-18.36,52.8,4.8,24,2418,222,0.4,5.55,3.47,1.59,
9,h,Partly Cloudy,TB,2019-04-08,8,72,1,Mike Zunino,R,Strikeout,strikeout,1,1,S,SL,87.9,81.3,24.72,-26,-0.99,3.71,0.81,1.51,5.44,-127.72,-6.13,86.19,197.84,-1.22,50,5.98,-1.65,1.2,7.2,24,2315,186,0.44,5.19,3.47,1.59,
9,h,Partly Cloudy,TB,2019-04-08,9,72,1,Mike Zunino,R,Strikeout,strikeout,1,2,S,SL,88.1,80.5,27.31,-28.37,0.04,2.3,0.46,2.68,4.19,-128,-2.83,99.5,166.39,-1.21,50,6.04,0.06,1.2,7.2,24,2276,164,0.44,5.1,3.3,1.5,
9,h,Partly Cloudy,TB,2019-04-08,10,73,2,Brandon Lowe,L,Lineout,field_out,0,0,B,SL,88.3,81.8,23.94,-27.51,-1,2.76,-1.14,2.4,2.56,-128.47,-3.72,160.52,173.95,-2.02,50,5.98,-1.69,2.4,7.2,24,2293,195,0.43,5.03,3.22,1.32,
9,h,Partly Cloudy,TB,2019-04-08,11,73,2,Brandon Lowe,L,Lineout,field_out,1,0,S,FT,94.5,87.4,26.76,-14.76,-7.67,8.99,-0.27,2.56,6.46,-137.39,-6.55,127.41,169.89,-1.64,50,5.95,-14.86,40.8,4.8,24,2526,219,0.4,5.63,3.3,1.5,
9,h,Partly Cloudy,TB,2019-04-08,12,73,2,Brandon Lowe,L,Lineout,field_out,1,1,C,SL,88.1,81.8,23.76,-26.37,-0.13,3.45,-0.47,1.72,3.73,-128.16,-5.54,135.01,192.65,-1.92,50,5.94,-0.22,1.2,6,24,2291,174,0.44,5.1,3.19,1.34,
9,h,Partly Cloudy,TB,2019-04-08,13,73,2,Brandon Lowe,L,Lineout,field_out,1,2,X,SL,89.4,82.9,24.37,-26.14,-0.19,3.48,-0.59,1.96,3.22,-130.01,-5.09,139.62,185.82,-1.82,50,5.9,-0.33,0,6,24,2314,177,0.43,5.16,3.37,1.53,
9,h,Partly Cloudy,TB,2019-04-08,14,74,3,Willy Adames,R,Walk,walk,0,0,S,SL,88.1,81.5,24.55,-25.69,-0.65,3.88,0.94,1.72,6.01,-128.04,-5.68,81.21,192.3,-1.35,50,5.95,-1.09,0,6,24,2301,179,0.44,5.22,3.37,1.53,
9,h,Partly Cloudy,TB,2019-04-08,15,74,3,Willy Adames,R,Walk,walk,0,1,B,SL,88.7,82.2,24.49,-24.52,-0.55,4.52,1.06,1.08,5.97,-128.74,-7.58,76.54,209.61,-1.2,50,5.93,-0.94,0,6,24,2313,178,0.43,5.34,3.59,1.64,
9,h,Partly Cloudy,TB,2019-04-08,16,74,3,Willy Adames,R,Walk,walk,1,1,S,SL,86.9,81.1,21.5,-27.12,-0.2,3.07,0.54,2.07,4.68,-126.42,-4.43,96.43,183,-1.29,50,5.97,-0.34,1.2,7.2,24,2220,174,0.44,5.15,3.37,1.53,
9,h,Partly Cloudy,TB,2019-04-08,17,74,3,Willy Adames,R,Walk,walk,1,2,B,SL,89.6,82.7,26.92,-26.78,-1.51,3.15,2.39,0.18,9.05,-129.87,-9.07,25.75,234.11,-0.94,50,5.74,-2.58,2.4,7.2,24,2340,190,0.43,5.53,3.62,1.67,
9,h,Partly Cloudy,TB,2019-04-08,18,74,3,Willy Adames,R,Walk,walk,2,2,B,SL,87.5,81.1,22.86,-28.37,-0.37,2.28,-0.76,3.99,1.74,-127.43,0.01,145.96,130.92,-1.4,50,6.21,-0.62,1.2,7.2,24,2148,184,0.44,5.33,3.48,1.59,
9,h,Partly Cloudy,TB,2019-04-08,19,74,3,Willy Adames,R,Walk,walk,3,2,B,SL,87.5,80.6,24.67,-27.79,0.05,2.66,-1.01,2.87,1.07,-127.29,-2.4,155.3,161.37,-1.44,50,6.01,0.08,0,7.2,24,2234,176,0.44,5.4,3.43,1.59,
9,h,Partly Cloudy,TB,2019-04-08,20,75,4,Yandy Diaz,R,Flyout,field_out,0,0,C,FT,94.8,87.4,27.87,-14.14,-9.26,9.31,0.15,1.69,6.64,-137.65,-8.69,111.2,193.09,-1.08,50,5.83,-17.94,46.8,4.8,24,2533,225,0.4,5.82,3.49,1.54,
9,h,Partly Cloudy,TB,2019-04-08,21,75,4,Yandy Diaz,R,Flyout,field_out,0,1,B,FT,95.2,86.9,30.23,-14.41,-8.57,9.19,2.05,3.66,11.22,-138.05,-3.7,38.69,139.88,-0.95,50,5.99,-16.57,43.2,4.8,24,2532,219,0.4,5.7,3.44,1.58,
9,h,Partly Cloudy,TB,2019-04-08,22,75,4,Yandy Diaz,R,Flyout,field_out,1,1,B,SL,87.8,81.7,23.12,-27.1,-0.87,3.03,-0.77,1.57,1.86,-127.79,-5.52,146.44,196.56,-1.39,50,5.85,-1.45,2.4,7.2,24,2333,194,0.44,5.23,3.48,1.56,
9,h,Partly Cloudy,TB,2019-04-08,23,75,4,Yandy Diaz,R,Flyout,field_out,2,1,C,SL,86.2,79.9,23.03,-27.38,-0.08,2.98,-0.65,1.83,1.97,-125.41,-4.55,141.84,189.57,-1.43,50,5.87,-0.13,0,7.2,24,2222,176,0.45,4.95,3.49,1.57,
9,h,Partly Cloudy,TB,2019-04-08,24,75,4,Yandy Diaz,R,Flyout,field_out,2,1,F,SL,88.9,82.3,24.82,-25.8,0.68,3.74,-0.02,1.43,3.02,-129.28,-6.35,117.86,200.2,-1.29,50,5.88,1.16,3.6,6,24,2299,162,0.43,5.37,3.47,1.59,
9,h,Partly Cloudy,TB,2019-04-08,25,75,4,Yandy Diaz,R,Flyout,field_out,2,2,X,FT,95.4,87,30.93,-9.16,-9.22,11.85,-0.02,2.93,6.03,-138.52,-6.34,117.73,159.73,-1.03,50,5.86,-17.91,57.6,3.6,24,2637,217,0.4,5.4,3.3,1.5,
