gameNumber,location,weather,opponent,date,pitchNumber,mlbAtBatIndex,realAtBatIndex,batterName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,strikeZoneTop,strikeZoneBottom,
1,a,Cloudy,KC,2019-03-28,0,54,0,Jorge Soler,R,Double,double,0,0,C,FT,95.7,88.1,28.92,-16.67,-7.47,7.86,-0.06,2.59,6.02,-139.05,-7.3,119.41,168.88,-1.28,50,6.34,-14.73,37.2,4.8,24,1997,223,undefined,undefined,3.73,1.87,
1,a,Cloudy,KC,2019-03-28,1,54,0,Jorge Soler,R,Double,double,0,1,E,SL,92.6,85.4,27.88,-26.93,3.12,2.84,-0.42,2.58,1.58,-134.74,-4.71,133.04,169.05,-1.42,50,6.24,5.77,12,6,24,2171,126,undefined,undefined,3.68,1.63,
1,a,Cloudy,KC,2019-03-28,2,55,1,Frank Schwindel,R,Field Error,field_error,0,0,B,FT,96.1,87.8,31.82,-20.62,-8.53,5.85,-1.34,3.42,3.7,-139.72,-4.5,168.22,146.41,-1.58,50,6.41,-16.85,36,6,24,2076,235,undefined,undefined,3.43,1.63,
1,a,Cloudy,KC,2019-03-28,3,55,1,Frank Schwindel,R,Field Error,field_error,1,0,B,FT,96.3,88.5,30.08,-17.93,-7.17,7.18,0.15,1.27,6.39,-139.64,-10.41,111.25,204.53,-1.23,50,6.21,-14.23,32.4,4.8,24,2115,226,undefined,undefined,3.42,1.65,
1,a,Cloudy,KC,2019-03-28,4,55,1,Frank Schwindel,R,Field Error,field_error,2,0,D,FT,95.9,88.4,28.71,-18.23,-7.19,7.01,-0.46,3.24,4.6,-139.48,-5.59,134.48,151.43,-1.19,50,6.45,-14.29,34.8,4.8,24,2109,225,undefined,undefined,3.5,1.56,
1,a,Cloudy,KC,2019-03-28,5,56,2,Chris Owings,R,Groundout,field_out,0,0,B,FT,95.8,88.7,27.9,-16.67,-6.38,7.82,-0.53,1.2,4.37,-139.13,-10.78,137.11,206.38,-1.28,50,6.2,-12.64,32.4,4.8,24,2136,220,undefined,undefined,3.18,1.63,
1,a,Cloudy,KC,2019-03-28,6,56,2,Chris Owings,R,Groundout,field_out,1,0,B,FT,96.3,88.5,30.28,-18.16,-8.55,7.06,-0.62,1.41,5.06,-139.75,-9.91,140.94,200.48,-1.34,50,6.18,-16.98,38.4,4.8,24,2109,232,undefined,undefined,3.19,1.61,
1,a,Cloudy,KC,2019-03-28,7,56,2,Chris Owings,R,Groundout,field_out,2,0,C,FT,95.6,87.9,29.38,-17.49,-7.37,7.47,0.15,2.8,6.41,-138.93,-6.78,111.46,163.22,-1.23,50,6.42,-14.49,34.8,4.8,24,2129,224,undefined,undefined,3.2,1.75,
1,a,Cloudy,KC,2019-03-28,8,56,2,Chris Owings,R,Groundout,field_out,2,1,S,SL,92.2,85.6,25.34,-24.95,2.32,3.91,0.31,2.79,4.01,-134.2,-4.64,105.02,163.44,-1.49,50,6.29,4.28,10.8,6,24,2144,142,undefined,undefined,3.3,1.5,
1,a,Cloudy,KC,2019-03-28,9,56,2,Chris Owings,R,Groundout,field_out,2,2,X,FT,96.5,88.6,30.81,-20.8,-8.4,5.7,-0.59,2.39,4.88,-140.17,-7.31,139.44,174.27,-1.26,50,6.38,-16.77,34.8,6,24,2101,237,undefined,undefined,3.17,1.56,
1,a,Cloudy,KC,2019-03-28,10,60,3,Hunter Dozier,R,Lineout,field_out,0,0,C,FT,93.7,86.1,28.84,-16.47,-7.3,8.33,-0.62,2.64,4.67,-136.23,-7.15,140.61,167.64,-1.41,50,6.42,-13.77,36,4.8,24,2025,221,undefined,undefined,3.54,1.81,
1,a,Cloudy,KC,2019-03-28,11,60,3,Hunter Dozier,R,Lineout,field_out,0,1,B,FT,94.7,87.3,28.22,-14.62,-7.58,9.16,0.43,0.65,7.24,-137.07,-12.71,100.66,221.19,-1.25,50,6.33,-14.53,37.2,4.8,24,2100,220,undefined,undefined,3.51,1.81,
1,a,Cloudy,KC,2019-03-28,12,60,3,Hunter Dozier,R,Lineout,field_out,1,1,X,SL,92.4,85.4,26.46,-22.76,1.38,5.09,-0.09,3.01,3.22,-134.41,-4.82,120.27,157.42,-1.48,50,6.43,2.56,7.2,4.8,24,2239,159,undefined,undefined,3.56,1.77,
1,a,Cloudy,KC,2019-03-28,13,61,4,Martin Maldonado,R,Groundout,field_out,0,0,C,FT,95.1,87.5,28.68,-14.65,-7.86,9.02,0.58,2.25,7.19,-138.03,-8.55,94.81,178.03,-1.03,50,6.35,-15.27,39.6,4.8,24,2136,220,undefined,undefined,3.33,1.66,
1,a,Cloudy,KC,2019-03-28,14,61,4,Martin Maldonado,R,Groundout,field_out,0,1,X,FT,94.6,87.3,27.97,-17.19,-7.79,7.77,-0.07,1.77,6.02,-137.4,-9.15,119.64,191.07,-1.27,50,6.29,-15.03,36,4.8,24,2134,225,undefined,undefined,3.37,1.73,
1,a,Cloudy,KC,2019-03-28,15,62,5,Billy Hamilton,L,Pop Out,field_out,0,0,B,FT,94.4,87.3,26.49,-16.54,-7.22,8.11,1.28,2.61,9.1,-137.02,-7.36,68.04,168.47,-1.12,50,6.43,-13.91,34.8,4.8,24,2113,220,undefined,undefined,3.57,1.68,
1,a,Cloudy,KC,2019-03-28,16,62,5,Billy Hamilton,L,Pop Out,field_out,1,0,X,FT,94.6,87.6,25.88,-17.44,-5.89,7.6,0.8,2.81,7.61,-137.32,-6.75,86.48,163.04,-1.22,50,6.45,-11.42,28.8,4.8,24,2171,216,undefined,undefined,3.64,1.72,
4,a,Sunny,CLE,2019-04-01,0,63,0,Hanley Ramirez,R,Field Error,field_error,0,0,E,FT,95.9,87.8,31,-15.39,-7.23,8.51,-1.12,2.93,2.67,-139.43,-6.46,159.78,159.73,-1.15,50,6.29,-14.24,39.6,4.8,24,2019,221,0.4,5.79,3.47,1.59,
4,a,Sunny,CLE,2019-04-01,1,64,1,Max Moroff,L,Single,single,0,0,E,FT,95.2,87.8,28.48,-17.01,-7.97,7.76,-0.26,2.14,5.46,-138.34,-8.36,126.82,181.04,-1.21,50,6.32,-15.57,37.2,4.8,24,2058,226,0.4,5.9,3.3,1.5,
4,a,Sunny,CLE,2019-04-01,2,65,2,Roberto Perez,R,Walk,walk,0,0,B,FT,95.9,87.8,31.02,-14.47,-7.34,8.96,-1.05,3.81,3.12,-139.6,-4.61,157.18,135.83,-1.23,50,6.44,-14.5,42,4.8,24,2144,219,0.39,6,3.25,1.51,
4,a,Sunny,CLE,2019-04-01,3,65,2,Roberto Perez,R,Walk,walk,1,0,B,FT,96.3,87.9,31.82,-16.13,-7.75,8.08,-1.1,4.22,3.34,-140.07,-3.29,158.99,124.89,-1.3,50,6.46,-15.39,40.8,4.8,24,2118,223,0.4,5.81,3.32,1.51,
4,a,Sunny,CLE,2019-04-01,4,65,2,Roberto Perez,R,Walk,walk,2,0,B,FT,95.3,86.9,31.59,-17.86,-8.33,7.38,-0.64,3.72,4.37,-138.55,-4.13,141.52,138.29,-1.16,50,6.43,-16.16,38.4,4.8,24,2122,228,0.4,5.88,3.32,1.51,
4,a,Sunny,CLE,2019-04-01,5,65,2,Roberto Perez,R,Walk,walk,3,0,B,FT,96.7,88.8,30.35,-12.98,-6.76,9.6,0.45,1.36,6.47,-140.25,-10.97,99.93,202.13,-1.01,50,6.16,-13.52,38.4,3.6,24,2077,215,0.39,5.96,3.2,1.51,
32,h,Sunny,BOS,2019-05-05,0,0,0,Andrew Benintendi,L,Flyout,field_out,0,0,X,FT,95.9,88.4,28.52,-15.81,-5.3,8.23,-0.35,3.4,4.03,-139.49,-5.43,130.12,147.31,-1.11,50,6.4,-10.54,30,3.6,24,2107,212,0.4,5.3,3.45,1.6,
32,h,Sunny,BOS,2019-05-05,1,1,1,Xander Bogaerts,R,Groundout,field_out,0,0,B,FT,95.2,87.5,28.85,-17.32,-5.15,7.59,-0.21,4.56,4.1,-138.55,-2.23,124.98,115.79,-1.03,50,6.52,-10.09,27.6,3.6,24,2125,212,0.4,5.37,3.53,1.64,
32,h,Sunny,BOS,2019-05-05,2,1,1,Xander Bogaerts,R,Groundout,field_out,1,0,S,FT,95.2,87.5,28.83,-16.16,-4.98,8.2,-0.03,3.34,4.94,-138.42,-5.26,118.24,148.84,-1.19,50,6.33,-9.72,26.4,3.6,24,2159,209,0.4,5.47,3.45,1.6,
32,h,Sunny,BOS,2019-05-05,3,1,1,Xander Bogaerts,R,Groundout,field_out,1,1,B,FT,95.7,88.4,28.11,-15.59,-5.68,8.41,0.88,1.54,6.74,-138.87,-9.98,83.5,197.27,-0.83,50,6.19,-11.21,30,3.6,24,2168,213,0.4,5.51,3.52,1.59,
32,h,Sunny,BOS,2019-05-05,4,1,1,Xander Bogaerts,R,Groundout,field_out,2,1,X,FT,96.1,89.1,27.04,-15.19,-5.75,8.47,-0.24,1.86,4.28,-139.64,-9.29,126.05,188.71,-1.03,50,6.19,-11.53,32.4,3.6,24,2204,214,0.39,5.84,3.66,1.71,
32,h,Sunny,BOS,2019-05-05,5,2,2,J.D. Martinez,R,Strikeout,strikeout,0,0,C,FT,95.9,88.7,27.71,-16.47,-4.76,7.88,-0.31,2.57,3.72,-139.44,-7.31,128.69,169.38,-1.03,50,6.29,-9.5,26.4,3.6,24,2143,211,0.4,5.54,3.7,1.78,
32,h,Sunny,BOS,2019-05-05,6,2,2,J.D. Martinez,R,Strikeout,strikeout,0,1,S,FC,92.8,86.7,23.59,-22.08,1.01,5.34,0.34,2.8,3.58,-135.18,-5.17,103.97,163.17,-1.12,50,6.25,1.91,6,4.8,24,2273,164,0.41,5.88,3.66,1.71,
32,h,Sunny,BOS,2019-05-05,7,2,2,J.D. Martinez,R,Strikeout,strikeout,0,2,B,CH,88.2,82.2,22.66,-23.26,-5.91,5.3,0.77,0.04,6.66,-127.89,-10.5,87.6,237.52,-1.08,50,5.98,-9.93,19.2,6,24,1286,230,0.44,5.16,3.68,1.73,
32,h,Sunny,BOS,2019-05-05,8,2,2,J.D. Martinez,R,Strikeout,strikeout,1,2,S,FC,92.2,85.7,25.53,-24.82,1.86,3.99,1.24,1.96,5.35,-134.05,-6.5,69.71,185.87,-1.01,50,6.15,3.43,9.6,6,24,2221,145,0.41,5.49,3.66,1.71,
32,h,Sunny,BOS,2019-05-05,9,7,3,Rafael Devers,L,Double,double,0,0,B,FT,93.5,86.5,25.93,-18.45,-7.3,7.26,1.37,2.39,8.73,-135.71,-7.22,64.84,174.07,-0.92,50,6.34,-13.81,31.2,4.8,24,2016,223,0.41,5.76,3.36,1.69,
32,h,Sunny,BOS,2019-05-05,10,7,3,Rafael Devers,L,Double,double,1,0,D,FC,92.4,85.9,24.89,-20.56,0.49,6.25,-0.39,2.17,2.08,-134.41,-7.06,131.67,180.39,-1.23,50,6.25,0.9,3.6,4.8,24,2244,173,0.41,5.47,3.4,1.58,
32,h,Sunny,BOS,2019-05-05,11,8,4,Michael Chavis,R,Flyout,field_out,0,0,C,FC,91.9,85.7,24.21,-22.64,1.83,5.18,0.98,1.86,4.88,-133.63,-7.23,79.58,188.43,-1.09,50,6.19,3.36,9.6,4.8,24,2165,153,0.41,5.72,3.59,1.62,
32,h,Sunny,BOS,2019-05-05,12,8,4,Michael Chavis,R,Flyout,field_out,0,1,*B,CH,86.8,81.4,20.68,-28.57,-4.51,2.19,0.71,0.68,5.99,-126.1,-7.85,89.83,220.46,-1.09,50,6.07,-7.4,12,7.2,24,1409,248,0.44,5.46,3.48,1.64,
32,h,Sunny,BOS,2019-05-05,13,8,4,Michael Chavis,R,Flyout,field_out,1,1,B,FC,91,84.5,23.89,-25.4,1.28,3.75,0.95,4.28,5.25,-132.46,-0.61,80.83,123.11,-1.21,50,6.35,2.32,7.2,6,24,2206,154,0.42,5.62,3.45,1.69,
32,h,Sunny,BOS,2019-05-05,14,8,4,Michael Chavis,R,Flyout,field_out,2,1,F,FC,92.3,86.3,23.64,-25.35,1.93,3.66,0.77,2.12,4.47,-134.36,-6.16,87.77,181.4,-1.16,50,6.2,3.6,9.6,6,24,2051,143,0.41,5.81,3.39,1.59,
32,h,Sunny,BOS,2019-05-05,15,8,4,Michael Chavis,R,Flyout,field_out,2,2,*B,CH,88.1,82,23.78,-25.71,-4.77,3.87,0.53,-0.39,5.51,-127.81,-11.03,96.72,249.35,-1.02,50,5.96,-7.98,14.4,7.2,24,1457,236,0.43,5.57,3.41,1.6,
32,h,Sunny,BOS,2019-05-05,16,8,4,Michael Chavis,R,Flyout,field_out,3,2,X,CH,86.9,81.6,19.93,-28.83,-6.53,2.02,-0.08,2.34,4.62,-126.52,-4.05,119.87,175.59,-1.05,50,6.21,-10.85,19.2,7.2,24,1384,253,0.43,5.76,3.39,1.59,
32,h,Sunny,BOS,2019-05-05,17,9,5,Mitch Moreland,L,Single,single,0,0,S,FT,94.8,87.8,26.61,-20.42,-6.98,6.02,0.07,3.28,5.19,-137.88,-4.81,114.43,150.32,-0.92,50,6.4,-13.63,31.2,4.8,24,2109,228,0.4,5.68,3.49,1.68,
32,h,Sunny,BOS,2019-05-05,18,9,5,Mitch Moreland,L,Single,single,0,1,B,FF,95.9,82.8,46.79,30.39,-12.26,34.12,-1.08,12.21,4.88,-138.46,-1.03,158.36,-90.91,-1.34,50,10.47,-22.49,145.2,8.4,24,2145,198,0.42,4.47,3.49,1.68,
