pitcher_id,first,last,pitch_type,px,pz,pitcher_Hand,batter_stand,action_result,ab_result,dist_from_mitt,x_2,y_2
607074,Carlos,Rodon,FF,0.05,2.36,L,R,F,,0.08,-0.1,-4.1
607074,Carlos,Rodon,SL,-0.16,1.67,L,R,X,O,1.897,0.9,-3.8
607074,Carlos,Rodon,FF,2.21,3.35,L,R,B,,1.624,1,-3.5
607074,Carlos,Rodon,FF,0.54,3.03,L,R,C,,0.888,-0.4,-3.7
607074,Carlos,Rodon,FF,-0.48,2.75,L,R,S,,0.459,-0.4,-3.7
607074,Carlos,Rodon,FF,-0.76,2.75,L,R,F,,0.596,-0.6,-3.9
607074,Carlos,Rodon,SL,-0.7,1.51,L,R,F,,1.268,-0.4,-4.2
607074,Carlos,Rodon,SL,-1,0.17,L,R,S,K,2.578,-0.2,-3.9
607074,Carlos,Rodon,CH,0.11,0.65,L,L,B,,1.969,-0.4,-4.5
607074,Carlos,Rodon,FF,0.26,1.54,L,L,F,,1.039,-0.3,-4.4
607074,Carlos,Rodon,SL,-0.13,1.28,L,L,B,,1.412,-0.5,-4.2
607074,Carlos,Rodon,FF,0.52,2.44,L,L,X,O,0.899,-0.5,-4.2
607074,Carlos,Rodon,FF,1.19,3.3,L,R,B,,0.941,1.3,-4.3
607074,Carlos,Rodon,CH,-1.22,0.36,L,R,B,,2.97,0.8,-4.2
607074,Carlos,Rodon,FF,-0.19,3.92,L,R,B,,1.527,-0.2,-4.7
607074,Carlos,Rodon,FF,-0.76,2.22,L,R,C,,1.145,0.1,-4.7
607074,Carlos,Rodon,FF,0.18,2.24,L,R,F,,0.203,0,-4.5
607074,Carlos,Rodon,FF,-0.38,2.38,L,R,C,K,0.441,-0.1,-4.7
607074,Carlos,Rodon,FF,-0.99,2.95,L,R,B,,1.068,-0.4,-4.2
607074,Carlos,Rodon,FF,1.08,2.48,L,R,B,,0.105,1.2,-4.1
607074,Carlos,Rodon,FF,-0.34,2.73,L,R,X,O,0.856,0.1,-4
607074,Carlos,Rodon,FF,-0.99,2.03,L,R,B,,0.955,0,-3.8
607074,Carlos,Rodon,FF,-0.02,2.61,L,R,C,,0.363,-0.1,-3.8
607074,Carlos,Rodon,SL,0.15,1.06,L,R,B,,1.48,-0.1,-3.9
607074,Carlos,Rodon,FF,-0.61,1.58,L,R,C,,1.059,-0.2,-3.9
607074,Carlos,Rodon,FF,0.78,3.04,L,R,B,,1.307,-0.4,-4
607074,Carlos,Rodon,FF,0.01,2.64,L,R,F,,0.299,-0.1,-4
607074,Carlos,Rodon,FF,-0.06,2.82,L,R,X,O,0.502,-0.3,-4
607074,Carlos,Rodon,SL,-0.24,2.59,L,R,C,,0.492,-0.2,-4.5
607074,Carlos,Rodon,SL,-0.14,2.54,L,R,C,,1.824,1.4,-4.2
607074,Carlos,Rodon,FF,0.54,4.56,L,R,B,,2.426,0.1,-4.7
607074,Carlos,Rodon,FF,0.64,4.33,L,R,B,,2.197,-0.4,-4.7
607074,Carlos,Rodon,SL,-0.76,0.87,L,R,S,K,1.944,-0.4,-4.8
607074,Carlos,Rodon,FF,0.36,2.43,L,R,C,,0.871,1,-4.7
607074,Carlos,Rodon,SL,0.52,1.3,L,R,X,E,1.486,-0.2,-4.7
607074,Carlos,Rodon,SL,0.23,0.85,L,R,B,,1.811,-0.1,-3.9
607074,Carlos,Rodon,FF,-0.8,2.73,L,R,C,,1.407,-0.7,-4.1
607074,Carlos,Rodon,FF,-0.6,3.82,L,R,B,,1.786,-0.6,-3.9
607074,Carlos,Rodon,FF,-0.58,2.68,L,R,F,,1.247,-0.6,-3.9
607074,Carlos,Rodon,FF,-1.04,3.52,L,R,X,O,1.944,-0.7,-4.1
607074,Carlos,Rodon,SL,0.09,1.32,L,R,B,,1.419,-0.3,-4.3
607074,Carlos,Rodon,FF,-0.19,3.5,L,R,X,O,1.357,-0.6,-4.2
607074,Carlos,Rodon,FF,0.85,2.66,L,R,X,3B,0.716,0.9,-3.7
607074,Carlos,Rodon,FF,-0.05,4.07,L,L,S,,1.732,-0.3,-4.7
607074,Carlos,Rodon,FF,0.24,4.3,L,L,B,,2.114,0.4,-5.3
607074,Carlos,Rodon,SL,-1.26,1.33,L,L,S,,2.086,-0.1,-4.6
607074,Carlos,Rodon,SL,-1.56,0.14,L,L,B,,3.157,-0.4,-4.9
607074,Carlos,Rodon,SL,0.22,2.62,L,L,X,SF,0.111,-0.4,-4.8
607074,Carlos,Rodon,SL,0.37,1.47,L,R,S,,1.55,1,-4.7
607074,Carlos,Rodon,CH,0.17,1.66,L,R,S,,1.139,1.1,-4.4
607074,Carlos,Rodon,SL,-0.34,1.99,L,R,S,K,0.783,-0.6,-4.7
607074,Carlos,Rodon,FF,0.81,2.62,L,R,F,,1.012,-0.4,-4.8
607074,Carlos,Rodon,SL,-0.25,0.7,L,R,B,,2.051,-0.2,-4.7
607074,Carlos,Rodon,FF,-0.33,3.83,L,R,X,O,1.501,-0.3,-4.7
607074,Carlos,Rodon,SL,-0.93,1.67,L,R,F,,1.555,0.2,-4
607074,Carlos,Rodon,CH,-0.2,1.34,L,R,X,O,1.475,0.4,-3.9
607074,Carlos,Rodon,FF,-1.25,3.55,L,R,B,,1.81,-0.3,-4.8
607074,Carlos,Rodon,CH,-0.67,-0.23,L,R,B,,3.069,0.5,-4.4
607074,Carlos,Rodon,FF,0.66,3.29,L,R,C,,1.154,-0.1,-4.6
607074,Carlos,Rodon,FF,-0.07,3.71,L,R,B,,1.331,-0.3,-4.7
607074,Carlos,Rodon,FF,-0.19,2.44,L,R,F,,0.037,-0.2,-4.7
607074,Carlos,Rodon,FF,-1.23,3.08,L,R,B,BB,1.227,-0.3,-4.7
607074,Carlos,Rodon,FF,0.93,3.8,L,R,B,,1.702,-0.4,-4.6
607074,Carlos,Rodon,FF,0.34,2.55,L,R,F,,0.564,-0.4,-4.7
607074,Carlos,Rodon,SL,-1.21,0.23,L,R,B,,3.049,0.4,-4.3
607074,Carlos,Rodon,FF,0.77,3.93,L,R,B,,1.66,-0.4,-4.7
607074,Carlos,Rodon,FF,0.02,3.24,L,R,F,,0.929,-0.5,-4.8
607074,Carlos,Rodon,FF,0.02,2.5,L,R,F,,0.15,-0.4,-4.6
607074,Carlos,Rodon,FF,-0.26,3.43,L,R,F,K,1.051,-0.4,-4.8
607074,Carlos,Rodon,SL,0.33,3.38,L,R,B,,1.141,0.5,-3.7
607074,Carlos,Rodon,SL,-0.64,1.69,L,R,F,,1.3,0.3,-3.9
607074,Carlos,Rodon,FF,-0.13,3.88,L,R,F,,1.611,-0.6,-4.4
607074,Carlos,Rodon,SL,-0.75,1.88,L,R,X,O,1.597,-0.3,-4.2
607074,Carlos,Rodon,CH,0.57,3.44,L,R,B,,1.063,0.4,-4.1
607074,Carlos,Rodon,SL,-0.04,2.59,L,R,C,,0.548,0.1,-4.5
607074,Carlos,Rodon,SL,0.02,2.22,L,R,C,,1.524,1.2,-4.2
607074,Carlos,Rodon,FF,0.75,3.83,L,R,B,,2.093,-0.7,-4.8
607074,Carlos,Rodon,SL,-0.45,0.88,L,R,X,1B,1.959,-0.2,-4.4
607074,Carlos,Rodon,FF,0.82,4.25,L,R,B,,2.344,-0.5,-4
607074,Carlos,Rodon,FF,0.79,5.13,L,R,B,,3.102,-0.6,-4.3
607074,Carlos,Rodon,FF,0.59,3.6,L,R,B,,1.264,-0.5,-4.2
607074,Carlos,Rodon,FF,0.47,2.77,L,R,C,,0.784,-0.2,-4
607074,Carlos,Rodon,FF,-0.36,3.3,L,R,F,,1.006,-0.3,-4
607074,Carlos,Rodon,FF,0.13,3.56,L,R,F,K,1.279,-0.2,-3.9
607074,Carlos,Rodon,FF,1.24,3.67,L,L,B,,1.482,-0.3,-4.9
607074,Carlos,Rodon,SL,0.28,2.61,L,L,C,,0.398,-0.2,-4.8
607074,Carlos,Rodon,FF,0.87,3.39,L,L,B,,0.996,-0.2,-5
607074,Carlos,Rodon,SL,-0.05,0.81,L,L,B,,2.002,-0.2,-4.6
607074,Carlos,Rodon,FF,2.55,4.86,L,L,B,HB,3.308,1,-5.2
607074,Carlos,Rodon,FF,-1.24,3.39,L,R,B,,1.253,-0.6,-5.2
607074,Carlos,Rodon,SL,-0.06,2.14,L,R,F,,0.725,-0.2,-4.7
607074,Carlos,Rodon,CH,-0.57,0.44,L,R,B,,2.405,0.3,-4.4
607074,Carlos,Rodon,SL,0.25,2.04,L,R,X,1B,0.662,-0.1,-4.7
607074,Carlos,Rodon,SL,1.58,4.43,L,R,B,,2.15,0.3,-4.5
607074,Carlos,Rodon,FF,-0.81,3.21,L,R,F,,1.048,-0.4,-4.7
607074,Carlos,Rodon,SL,0.51,3.65,L,R,B,,1.191,-0.1,-4.4
607074,Carlos,Rodon,SL,-0.31,2.15,L,R,F,,0.893,-0.2,-4.4
607074,Carlos,Rodon,FF,-0.75,2.74,L,R,F,,0.693,-0.4,-4.6
607074,Carlos,Rodon,FF,0.41,3.11,L,R,F,,0.702,-0.4,-4.6
607074,Carlos,Rodon,SL,-1.82,0.5,L,R,B,,3.602,-0.2,-4.4
607074,Carlos,Rodon,FF,0.22,3.3,L,R,X,E,0.968,-0.4,-4.4
518858,Nate,Jones,FT,0.22,1.95,R,R,C,,0.567,0.9,-3.7
518858,Nate,Jones,SL,1.77,1.52,R,R,B,,1.889,0.4,-3.5
518858,Nate,Jones,SL,1.3,0.36,R,R,B,,2.448,0.2,-3.7
518858,Nate,Jones,FF,0.19,2.44,R,R,F,,0.152,0.6,-3.7
518858,Nate,Jones,FT,0.68,-0.07,R,R,B,,2.516,0.8,-3.8
518858,Nate,Jones,FF,1.79,2.02,R,R,B,BB,1.681,0.7,-3.8
518858,Nate,Jones,FT,0.74,0.31,R,R,B,,2.478,-0.6,-4.7
518858,Nate,Jones,FT,0.32,1.84,R,R,C,,0.576,0.5,-4.1
518858,Nate,Jones,FT,-0.46,4.53,R,R,B,,2.448,0.7,-4.1
518858,Nate,Jones,FT,-0.13,3.59,R,R,S,,2.289,0.6,-4.2
518858,Nate,Jones,FT,0.13,1.82,R,R,C,K,1.119,0.9,-4.3
518858,Nate,Jones,FT,0.42,2.21,R,R,X,O,0.899,0.6,-4.5
621114,Ryan,Burr,FF,0.61,2.51,R,L,C,,0.708,0,-4.1
621114,Ryan,Burr,FF,-0.64,3.55,R,L,B,,2.066,1.2,-4
621114,Ryan,Burr,FF,0.79,3.24,R,L,C,,0.944,1,-4.3
621114,Ryan,Burr,FF,1.2,3.52,R,L,B,,1.213,1.1,-4.5
621114,Ryan,Burr,SL,1.85,1.49,R,L,B,,1.953,0.5,-4.4
621114,Ryan,Burr,FF,-0.68,2.11,R,L,F,,1.562,0.9,-4.4
621114,Ryan,Burr,FF,0.79,2.07,R,L,X,O,0.447,0.6,-4.5
621114,Ryan,Burr,FC,0.08,2.88,R,R,C,,0.777,1,-4.3
621114,Ryan,Burr,SL,1.11,2.07,R,R,B,,0.513,1.1,-3.8
621114,Ryan,Burr,SL,0.34,1.51,R,R,F,,1.063,0.8,-4.1
621114,Ryan,Burr,FF,1.44,2.63,R,R,B,,0.821,0.8,-4.1
621114,Ryan,Burr,FF,-1.44,2.42,R,R,F,,0.446,-0.6,-4.5
621114,Ryan,Burr,SL,0.41,1.43,R,R,B,,1.211,0.8,-4
621114,Ryan,Burr,FC,0.84,3.52,R,R,B,BB,1.14,1,-3.9
621114,Ryan,Burr,FF,0.45,2.51,R,L,F,,0.399,0.5,-4.4
621114,Ryan,Burr,FF,1.55,2.55,R,L,B,,0.573,0.5,-4.5
621114,Ryan,Burr,FF,0.27,3.78,R,L,B,,1.547,0.4,-4.4
621114,Ryan,Burr,FC,0.21,1.97,R,L,F,,0.781,0.6,-4.5
621114,Ryan,Burr,SL,0.26,3.27,R,L,X,3B,1.035,0.8,-4.5
621114,Ryan,Burr,FF,-0.15,3.96,R,L,B,,1.995,0.8,-5.5
621114,Ryan,Burr,FC,-0.17,3.14,R,L,F,,0.884,1,-5.3
621114,Ryan,Burr,FF,0.4,3.55,R,L,C,,1.396,0.8,-5.1
621114,Ryan,Burr,FF,-0.66,4.55,R,L,B,,2.534,0.5,-5.3
621114,Ryan,Burr,FF,1.2,3.6,R,L,B,,1.369,0.8,-5.5
621114,Ryan,Burr,FC,0.28,2.86,R,L,F,,0.342,0.5,-5.1
621114,Ryan,Burr,FF,0.14,3.53,R,L,X,O,1.318,0.8,-5.3
592229,Dylan,Covey,FT,-0.06,2.59,R,R,C,,0.627,0.6,-4.7
592229,Dylan,Covey,FC,-0.42,2.58,R,R,X,2B,1.283,0.6,-4.6
592229,Dylan,Covey,FT,-1.34,3.42,R,R,B,,2.42,0.6,-4.4
592229,Dylan,Covey,FT,0.15,1.27,R,R,B,,1.628,1.2,-4.5
592229,Dylan,Covey,FT,-0.46,3.24,R,R,X,E,1.544,0.6,-4.4
592229,Dylan,Covey,FT,-0.53,1.2,R,R,B,,1.891,0.7,-3.9
592229,Dylan,Covey,FT,-0.62,1.41,R,R,B,,1.884,0.6,-3.8
592229,Dylan,Covey,FT,0.15,2.8,R,R,C,,0.736,0.7,-4.1
592229,Dylan,Covey,FC,0.31,2.79,R,R,S,,0.44,0.5,-3.6
592229,Dylan,Covey,FT,-0.59,2.39,R,R,X,O,0.989,0.8,-3.9
592229,Dylan,Covey,FT,-0.62,2.64,R,R,C,,1.734,1.1,-4.3
592229,Dylan,Covey,FT,0.43,0.65,R,R,B,,2.132,1.3,-4.4
592229,Dylan,Covey,FC,-0.09,3.01,R,R,X,O,1.126,0.9,-4.6
592229,Dylan,Covey,FT,0.58,2.25,R,R,C,,0.329,1,-4.4
592229,Dylan,Covey,FT,-0.07,1.77,R,R,X,O,1.38,1.3,-4.2
592229,Dylan,Covey,FT,1.28,2.61,R,L,B,,0.323,1.1,-4.4
592229,Dylan,Covey,FT,0.8,2.81,R,L,X,O,0.457,1.2,-4.6
625643,Reynaldo,Lopez,FF,-0.19,2.48,R,R,C,,0.129,0.3,-3.9
625643,Reynaldo,Lopez,SL,1.32,2.49,R,R,B,,1.504,0.3,-4
625643,Reynaldo,Lopez,SL,0.61,1.08,R,R,S,,1.717,0.3,-3.9
625643,Reynaldo,Lopez,FF,-0.85,3.5,R,R,F,,1.337,-1.1,-4.3
625643,Reynaldo,Lopez,SL,1.77,0.36,R,R,B,,2.896,0.6,-4.3
625643,Reynaldo,Lopez,FF,-0.22,2.67,R,R,F,,0.426,0.4,-4.2
625643,Reynaldo,Lopez,FF,-0.3,2.83,R,R,F,,0.97,-1.1,-4.4
625643,Reynaldo,Lopez,CU,0.46,2.89,R,R,X,O,0.674,0.2,-4.4
625643,Reynaldo,Lopez,FF,-1.41,3.43,R,L,B,,1.556,-1,-3.3
625643,Reynaldo,Lopez,CH,-0.01,3.36,R,L,F,,1.445,-0.7,-3.5
625643,Reynaldo,Lopez,FF,-1.1,3.12,R,L,B,,0.939,-1,-3.3
625643,Reynaldo,Lopez,FF,0.6,2.3,R,L,F,,1.427,-0.8,-3.5
625643,Reynaldo,Lopez,FF,1.24,2.66,R,L,X,O,1.204,0.4,-3.8
625643,Reynaldo,Lopez,FF,-0.78,2.27,R,L,F,,0.31,-1,-4.3
625643,Reynaldo,Lopez,FF,0.37,2.4,R,L,C,,0.51,0.2,-4.5
625643,Reynaldo,Lopez,CU,0.86,1.9,R,L,S,K,0.897,0.9,-4.8
625643,Reynaldo,Lopez,FF,-0.73,2.7,R,R,F,,0.741,0.6,-4.5
625643,Reynaldo,Lopez,CH,-0.09,1.19,R,R,B,,1.412,0.3,-4.6
625643,Reynaldo,Lopez,SL,0.59,1.69,R,R,S,,1.306,0.4,-4.6
625643,Reynaldo,Lopez,FF,0.87,1.92,R,R,B,,1.915,-1.4,-4.9
625643,Reynaldo,Lopez,SL,1.41,1.89,R,R,B,,1.881,0.6,-4.9
625643,Reynaldo,Lopez,FF,-1.4,2.68,R,R,B,BB,0.406,-1.1,-4.7
625643,Reynaldo,Lopez,CH,1.27,1.57,R,L,B,,2.49,-0.6,-4.3
625643,Reynaldo,Lopez,FF,0.41,1.96,R,L,X,O,1.576,-0.9,-4.2
625643,Reynaldo,Lopez,FF,0.86,2.91,R,R,B,,1.074,0.2,-3.7
625643,Reynaldo,Lopez,FF,0.34,2.15,R,R,C,,0.468,0.3,-3.7
625643,Reynaldo,Lopez,CU,0.73,1.53,R,R,C,,1.237,0.5,-3.9
625643,Reynaldo,Lopez,FF,0.92,4.01,R,R,B,,1.89,0.6,-3.8
625643,Reynaldo,Lopez,FF,0.25,1.72,R,R,F,,0.682,0.4,-4
625643,Reynaldo,Lopez,CH,0.9,0.68,R,R,B,,2.007,0.2,-3.9
625643,Reynaldo,Lopez,FF,-0.5,3.78,R,R,B,BB,1.586,0.3,-3.6
625643,Reynaldo,Lopez,FF,-0.11,3.8,R,R,S,,1.538,0.2,-4.2
625643,Reynaldo,Lopez,FF,1.19,1.55,R,R,B,,1.562,0.3,-4.2
625643,Reynaldo,Lopez,CU,-0.58,3.72,R,R,B,,1.308,0.6,-4.2
625643,Reynaldo,Lopez,FF,-0.05,1.5,R,R,X,O,0.949,0.3,-4.4
625643,Reynaldo,Lopez,FF,-0.13,2.67,R,R,C,,0.441,0.4,-4.2
625643,Reynaldo,Lopez,FF,-0.38,3.29,R,R,F,,1.124,0.3,-4.3
625643,Reynaldo,Lopez,SL,0.86,1.22,R,R,B,,1.519,0.9,-4.2
625643,Reynaldo,Lopez,CU,0.19,0.93,R,R,B,,1.725,0.6,-4.5
625643,Reynaldo,Lopez,FF,0.06,0.93,R,R,B,,1.569,0.4,-4.5
625643,Reynaldo,Lopez,FF,-0.4,1.65,R,R,C,K,0.84,0.3,-4.1
625643,Reynaldo,Lopez,FF,-0.23,1.28,R,L,C,,1.168,-0.8,-3.7
625643,Reynaldo,Lopez,FF,-0.82,2.79,R,L,B,,0.886,0.4,-3.8
625643,Reynaldo,Lopez,FF,0.86,2.5,R,L,F,,0.832,0.3,-4
625643,Reynaldo,Lopez,SL,2.06,0.33,R,L,B,,3.288,0.7,-4.3
625643,Reynaldo,Lopez,CU,0.48,2.06,R,L,F,,0.741,0.2,-4
625643,Reynaldo,Lopez,FF,-0.47,2.56,R,L,X,1B,0.344,-0.6,-3.6
625643,Reynaldo,Lopez,CU,0.84,2.1,R,R,C,,1.178,0.4,-4.1
625643,Reynaldo,Lopez,CH,2.96,1.99,R,R,B,,2.866,2.6,-3.2
625643,Reynaldo,Lopez,FF,-0.44,3.24,R,R,F,,1.009,0.2,-4.4
625643,Reynaldo,Lopez,FF,0.84,2.92,R,R,F,,0.945,0.4,-4.4
625643,Reynaldo,Lopez,CU,0.33,2.85,R,R,X,O,0.352,0.7,-4.4
625643,Reynaldo,Lopez,CH,-1.19,0.92,R,L,B,,1.707,-0.6,-3.9
625643,Reynaldo,Lopez,FF,-0.82,3.12,R,L,B,,0.944,-0.8,-3.6
625643,Reynaldo,Lopez,CH,-0.15,1.65,R,L,X,2B,0.851,-0.8,-3.5
625643,Reynaldo,Lopez,FF,0.25,1.8,R,L,C,,0.792,0.3,-4.9
625643,Reynaldo,Lopez,FF,2.04,2.17,R,L,B,HB,2.169,0.1,-4.6
625643,Reynaldo,Lopez,CU,0.2,1.35,R,R,S,,1.376,0.3,-4.4
625643,Reynaldo,Lopez,FF,0.25,1.09,R,R,B,,2.231,-1.1,-4.7
625643,Reynaldo,Lopez,CU,0.19,2.95,R,R,X,1B,1.701,0,-4.7
625643,Reynaldo,Lopez,FF,1.24,2.42,R,L,B,,1.215,0.3,-4.8
625643,Reynaldo,Lopez,FF,0.24,2.8,R,L,X,1B,0.523,0.3,-4.7
625643,Reynaldo,Lopez,FF,0.5,1.46,R,R,C,,1.075,0,-3.8
625643,Reynaldo,Lopez,CU,-1.23,2.92,R,R,S,,1.406,0.4,-3.7
625643,Reynaldo,Lopez,FF,0.58,1.34,R,R,B,,1.947,-0.9,-3.8
625643,Reynaldo,Lopez,CU,0.06,2.57,R,R,X,O,0.423,0.7,-3.8
625643,Reynaldo,Lopez,CU,-1.67,4.33,R,R,B,,2.509,0.1,-4.3
625643,Reynaldo,Lopez,CH,-0.67,3.75,R,R,B,,1.492,0.1,-4.6
625643,Reynaldo,Lopez,FF,0.19,1.29,R,R,B,,1.18,0,-4.4
625643,Reynaldo,Lopez,FF,-1.02,3.43,R,R,B,BB,1.544,0,-4.2
625643,Reynaldo,Lopez,FF,0.99,1.6,R,R,X,O,1.361,0,-4.3
625643,Reynaldo,Lopez,CH,0.25,3.05,R,L,X,1B,1.163,-1,-3.3
625643,Reynaldo,Lopez,FF,-0.84,3.01,R,R,F,,1.31,0.3,-3.8
625643,Reynaldo,Lopez,CU,0.32,1.28,R,R,B,,1.295,0.6,-4
625643,Reynaldo,Lopez,FF,-0.01,1.75,R,R,X,O,0.738,0.4,-4.1
625643,Reynaldo,Lopez,FF,-0.78,2.81,R,L,F,,0.635,-0.7,-3.8
625643,Reynaldo,Lopez,FF,0.94,2.69,R,L,X,O,2.237,-1.3,-3.3
625643,Reynaldo,Lopez,CU,-1.39,2.95,R,L,B,,0.92,-0.8,-4.4
625643,Reynaldo,Lopez,FF,-1.15,2.09,R,L,B,,0.627,-0.8,-4.5
625643,Reynaldo,Lopez,FF,0.36,2.67,R,L,F,,1.323,-0.9,-4.5
625643,Reynaldo,Lopez,FF,-0.59,3.93,R,L,B,,1.632,-0.8,-4.4
625643,Reynaldo,Lopez,FF,0.85,1.84,R,L,F,,1.933,-0.7,-4.4
625643,Reynaldo,Lopez,FF,-0.91,3.65,R,L,B,BB,1.34,-0.5,-4.5
625643,Reynaldo,Lopez,FF,-0.36,3.15,R,R,F,,0.888,0.3,-4.6
625643,Reynaldo,Lopez,FF,-0.53,4.07,R,R,B,,1.93,0.4,-4.6
625643,Reynaldo,Lopez,FF,-1.49,2.79,R,R,B,,1.735,0.3,-4.5
625643,Reynaldo,Lopez,FF,0.23,3.28,R,R,C,,0.94,0.3,-4.6
625643,Reynaldo,Lopez,FF,-0.71,2.92,R,R,X,2B,0.516,0.3,-4.4
544365,Manny,Banuelos,SL,-1,2.27,L,L,B,,0.47,-0.7,-4.4
544365,Manny,Banuelos,SL,-0.97,1.9,L,L,S,,0.685,-1,-4.4
544365,Manny,Banuelos,FT,-0.23,3.06,L,L,X,O,1.118,-0.9,-4.1
544365,Manny,Banuelos,FT,-0.49,4.45,L,R,B,,2.284,-1.1,-3.9
544365,Manny,Banuelos,SL,0.6,2.02,L,R,C,,1.536,-1,-4.2
544365,Manny,Banuelos,FT,-0.63,3.23,L,R,F,,0.977,-1.1,-3.9
544365,Manny,Banuelos,FT,-1.04,3.57,L,R,B,,1.251,-1.1,-4.1
544365,Manny,Banuelos,SL,-1.11,0.19,L,R,B,,2.49,-0.7,-4.2
544365,Manny,Banuelos,FT,0.17,3.09,L,R,F,K,1.481,-1,-4
544365,Manny,Banuelos,CU,2.44,2.7,L,R,B,,2.251,0.2,-4.7
544365,Manny,Banuelos,SL,0.07,1.53,L,R,C,,1.248,-0.7,-4.6
544365,Manny,Banuelos,FT,-1.32,1.9,L,R,B,,0.635,-1,-4.2
544365,Manny,Banuelos,SL,-0.66,1.28,L,R,S,,1.263,-0.6,-4.4
544365,Manny,Banuelos,SL,-1.68,0.59,L,R,B,,2.302,-0.4,-4.6
544365,Manny,Banuelos,FT,-0.02,1.73,L,R,F,,1.268,-0.9,-4.3
544365,Manny,Banuelos,FT,-0.09,1.97,L,R,X,O,1.045,-0.9,-4.4
544365,Manny,Banuelos,FT,0.39,2.79,L,R,C,,0.576,0.1,-4.3
544365,Manny,Banuelos,FT,-0.75,2.05,L,R,C,,1.132,0.2,-4.2
544365,Manny,Banuelos,SL,-0.06,2.24,L,R,X,1B,0.967,-0.4,-4.6
544365,Manny,Banuelos,FT,0.9,2.59,L,R,B,,0.797,0,-3.6
544365,Manny,Banuelos,FT,0.12,2.71,L,R,X,1B,0.391,0,-3.7
518858,Nate,Jones,FT,1.57,0.31,R,R,B,,2.939,0,-4.1
518858,Nate,Jones,FT,0.66,3.07,R,R,C,,1.231,0.2,-4.1
518858,Nate,Jones,FT,1.27,1.57,R,R,B,,1.957,0.4,-4
518858,Nate,Jones,FT,0.59,1.34,R,R,X,1B,1.528,0.3,-3.9
605240,Jace,Fry,FC,-0.69,2.98,L,R,F,,0.794,-1.4,-4
605240,Jace,Fry,FC,0.09,1.82,L,R,X,S,1.398,-1.2,-4.2
605240,Jace,Fry,FC,-0.8,1.42,L,L,B,,1.148,-0.8,-4.4
605240,Jace,Fry,FC,-0.07,2.04,L,L,F,,1.107,-0.9,-4.4
605240,Jace,Fry,FC,-1.31,1.28,L,L,B,,1.792,-1.1,-4.2
605240,Jace,Fry,FC,-0.76,2.19,L,L,B,,0.33,-0.8,-4.2
605240,Jace,Fry,FC,0.21,2.14,L,L,S,,1.166,-1,-4.1
605240,Jace,Fry,FC,-0.03,0.36,L,L,B,BB,2.315,-0.7,-4.2
605240,Jace,Fry,CU,-0.77,0.6,L,R,B,,2.451,0.1,-4.6
605240,Jace,Fry,FC,-0.16,0.67,L,R,F,,2.064,-1,-4.8
605240,Jace,Fry,FC,-0.15,2.48,L,R,X,2B,1.514,-0.6,-4.9
605240,Jace,Fry,FF,-0.32,2.1,L,L,S,,0.758,-0.9,-4.2
605240,Jace,Fry,FC,-0.2,2.09,L,L,X,O,0.707,-0.7,-4.4
605240,Jace,Fry,CU,-0.38,2.53,L,R,C,,0.592,0.1,-4.2
605240,Jace,Fry,CH,1.2,1.5,L,R,S,,1.855,0.1,-4.3
605240,Jace,Fry,FC,0.04,0.01,L,R,B,,2.658,-0.6,-4.1
605240,Jace,Fry,CH,1.23,1.72,L,R,S,K,1.358,0.5,-4
516969,Kelvin,Herrera,FF,-0.1,2.84,R,R,C,,0.497,0.2,-4.2
516969,Kelvin,Herrera,CU,-0.48,2.77,R,R,C,,0.227,0.5,-4.3
516969,Kelvin,Herrera,CH,-0.47,2.58,R,R,X,O,0.53,0.1,-4.4
516969,Kelvin,Herrera,FF,0.86,2.32,R,R,C,,0.847,0.3,-4.3
516969,Kelvin,Herrera,FF,-0.84,3.06,R,R,X,O,1.047,-0.9,-4.5
516969,Kelvin,Herrera,FT,-0.87,2.16,R,L,C,,0.182,-0.9,-3.6
516969,Kelvin,Herrera,CH,-0.4,1.12,R,L,B,,1.41,-0.7,-3.5
516969,Kelvin,Herrera,CH,-0.42,1.16,R,L,B,,1.37,-0.7,-3.4
516969,Kelvin,Herrera,FF,-0.2,3.8,R,L,B,,1.593,0.2,-3.8
516969,Kelvin,Herrera,FT,-0.32,1.9,R,L,F,,0.45,0.2,-3.6
516969,Kelvin,Herrera,FT,-0.23,2.2,R,L,X,O,0.698,-0.8,-3.4
517008,Alex,Colome,FF,0.87,2.72,R,R,F,,0.939,0.2,-4.1
517008,Alex,Colome,FC,0.52,0.59,R,R,B,,1.93,0.4,-4.1
517008,Alex,Colome,FC,0.53,1.97,R,R,F,,0.675,0.3,-4.3
517008,Alex,Colome,FF,-0.9,4.2,R,R,B,,1.95,-1.1,-4.3
517008,Alex,Colome,FC,0.46,1.17,R,R,B,,1.331,0.4,-4.2
517008,Alex,Colome,FF,0.07,1.42,R,R,X,O,1.484,0.1,-4.2
517008,Alex,Colome,FC,-0.77,1.46,R,L,C,,0.998,-1,-3.7
517008,Alex,Colome,FC,2.02,1.42,R,L,B,,1.888,0.9,-3.8
517008,Alex,Colome,FC,0.09,1.87,R,L,X,O,1.261,-0.9,-3.3
517008,Alex,Colome,FF,-1.19,2.25,R,L,B,,0.311,-0.8,-4.4
517008,Alex,Colome,FC,0.07,0.92,R,L,S,,2.036,-0.8,-4.5
